reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/2-200001/2000,10/01/2000,1.0,10/02/2000,29/03/2000,868.0,10/03/2000,29/03/2000,868.0,10/04/2000,14/06/2000,1890.0,10/05/2000,14/06/2000,1890.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200002/2000,10/01/2000,2.0,10/02/2000,07/03/2000,686.0,10/03/2000,05/04/2000,999.0,10/04/2000,04/05/2000,1279.0,10/05/2000,23/05/2000,1564.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200003/2000,10/01/2000,3.0,10/02/2000,07/03/2000,684.0,10/03/2000,13/04/2000,1157.0,10/04/2000,,0.0,10/05/2000,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200004/2000,10/01/2000,4.0,10/02/2000,07/03/2000,766.0,10/03/2000,04/04/2000,980.0,10/04/2000,04/05/2000,1307.0,10/05/2000,06/06/2000,1732.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200005/2000,10/01/2000,5.0,10/02/2000,03/03/2000,516.0,10/03/2000,05/04/2000,1038.0,10/04/2000,03/05/2000,1264.0,10/05/2000,07/06/2000,1771.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200006/2000,10/01/2000,6.0,10/02/2000,,0.0,10/03/2000,,0.0,10/04/2000,,0.0,10/05/2000,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200007/2000,10/01/2000,7.0,10/02/2000,,0.0,10/03/2000,,0.0,10/04/2000,,0.0,10/05/2000,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200008/2000,10/01/2000,8.0,10/02/2000,04/03/2000,532.0,10/03/2000,05/04/2000,1015.0,10/04/2000,06/05/2000,1383.0,10/05/2000,07/06/2000,1761.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200009/2000,10/01/2000,9.0,10/02/2000,02/03/2000,471.0,10/03/2000,05/04/2000,1014.0,10/04/2000,06/05/2000,1382.0,10/05/2000,07/06/2000,1760.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200010/2000,10/01/2000,10.0,10/02/2000,07/03/2000,727.0,10/03/2000,04/04/2000,923.0,10/04/2000,04/05/2000,1295.0,10/05/2000,06/06/2000,1704.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200011/2000,10/01/2000,11.0,10/02/2000,04/03/2000,537.0,10/03/2000,04/04/2000,910.0,10/04/2000,04/05/2000,1293.0,10/05/2000,06/06/2000,1694.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200012/2000,10/01/2000,12.0,10/02/2000,06/03/2000,585.0,10/03/2000,10/04/2000,1124.0,10/04/2000,12/05/2000,1538.0,10/05/2000,07/06/2000,1736.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
YS-N24/2-200013/2000,10/01/2000,13.0,10/02/2000,06/03/2000,634.0,10/03/2000,07/04/2000,1108.0,10/04/2000,05/05/2000,1350.0,10/05/2000,09/06/2000,1840.0,,,0.0,,,0.0,,,0.0,,,0.0,2,A,N24,1600.0,0.0,UNKNOWN
