reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/6-600001/2002,08/01/2002,1.0,10/02/2002,07/02/2002,1227.0,10/03/2002,07/03/2002,2313.0,10/04/2002,11/04/2002,3424.0,10/05/2002,06/05/2002,3874.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600002/2002,08/01/2002,2.0,10/02/2002,07/02/2002,1277.0,10/03/2002,04/03/2002,1991.0,10/04/2002,04/04/2002,2903.0,10/05/2002,06/05/2002,3883.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600003/2002,08/01/2002,3.0,10/02/2002,11/02/2002,1671.0,10/03/2002,07/03/2002,2312.0,10/04/2002,04/04/2002,2901.0,10/05/2002,02/05/2002,3648.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600004/2002,08/01/2002,4.0,10/02/2002,07/02/2002,1225.0,10/03/2002,04/03/2002,1984.0,10/04/2002,04/04/2002,2907.0,10/05/2002,06/05/2002,3870.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600005/2002,08/01/2002,5.0,10/02/2002,06/02/2002,1128.0,10/03/2002,04/03/2002,1994.0,10/04/2002,04/04/2002,2906.0,10/05/2002,06/05/2002,3871.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600006/2002,08/01/2002,6.0,10/02/2002,08/02/2002,1384.0,10/03/2002,05/03/2002,2067.0,10/04/2002,02/04/2002,2811.0,10/05/2002,14/05/2002,4356.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600007/2002,08/01/2002,7.0,10/02/2002,08/02/2002,1387.0,10/03/2002,05/03/2002,2080.0,10/04/2002,09/04/2002,3231.0,10/05/2002,07/05/2002,4000.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600008/2002,08/01/2002,8.0,10/02/2002,08/02/2002,1383.0,10/03/2002,08/03/2002,2467.0,10/04/2002,09/04/2002,3229.0,10/05/2002,07/05/2002,3997.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600009/2002,08/01/2002,9.0,10/02/2002,12/02/2002,1710.0,10/03/2002,08/03/2002,2461.0,10/04/2002,09/04/2002,3228.0,10/05/2002,07/05/2002,3999.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600010/2002,08/01/2002,10.0,10/02/2002,08/02/2002,1395.0,10/03/2002,08/03/2002,2463.0,10/04/2002,09/04/2002,3227.0,10/05/2002,07/05/2002,3998.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600011/2002,08/01/2002,11.0,10/02/2002,08/02/2002,1479.0,10/03/2002,10/03/2002,2669.0,10/04/2002,20/04/2002,3564.0,10/05/2002,01/06/2002,4450.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600012/2002,08/01/2002,12.0,10/02/2002,25/02/2002,1867.0,10/03/2002,09/03/2002,2607.0,10/04/2002,18/04/2002,3539.0,10/05/2002,,0.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600013/2002,08/01/2002,13.0,10/02/2002,09/02/2002,1593.0,10/03/2002,09/03/2002,2654.0,10/04/2002,10/04/2002,3388.0,10/05/2002,06/05/2002,3952.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600014/2002,08/01/2002,14.0,10/02/2002,07/02/2002,1344.0,10/03/2002,07/03/2002,2424.0,10/04/2002,01/04/2002,2806.0,10/05/2002,06/05/2002,3964.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600015/2002,08/01/2002,15.0,10/02/2002,07/02/2002,1214.0,10/03/2002,04/03/2002,1973.0,10/04/2002,04/04/2002,2896.0,10/05/2002,01/07/2002,4522.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600016/2002,08/01/2002,16.0,10/02/2002,13/02/2002,1768.0,10/03/2002,02/03/2002,1945.0,10/04/2002,06/04/2002,3091.0,10/05/2002,04/05/2002,3797.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600017/2002,08/01/2002,17.0,10/02/2002,07/03/2002,2306.0,10/03/2002,11/04/2002,3417.0,10/04/2002,11/07/2002,4537.0,10/05/2002,11/07/2002,4537.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600018/2002,08/01/2002,18.0,10/02/2002,09/02/2002,1594.0,10/03/2002,09/03/2002,2653.0,10/04/2002,10/04/2002,3394.0,10/05/2002,09/05/2002,4179.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600019/2002,08/01/2002,19.0,10/02/2002,07/02/2002,1212.0,10/03/2002,04/03/2002,1977.0,10/04/2002,04/04/2002,2884.0,10/05/2002,06/05/2002,3857.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600020/2002,08/01/2002,20.0,10/02/2002,07/02/2002,1211.0,10/03/2002,07/02/2002,1211.0,10/04/2002,05/04/2002,3038.0,10/05/2002,05/04/2002,3038.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600021/2002,08/01/2002,21.0,10/02/2002,04/02/2002,1023.0,10/03/2002,07/03/2002,2288.0,10/04/2002,04/04/2002,2876.0,10/05/2002,06/05/2002,3856.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600022/2002,08/01/2002,22.0,10/02/2002,11/02/2002,1658.0,10/03/2002,07/03/2002,2287.0,10/04/2002,04/04/2002,2878.0,10/05/2002,02/05/2002,3640.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600023/2002,08/01/2002,23.0,10/02/2002,07/03/2002,2290.0,10/03/2002,07/03/2002,2290.0,10/04/2002,,0.0,10/05/2002,,0.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600024/2002,08/01/2002,24.0,10/02/2002,07/03/2002,2316.0,10/03/2002,07/03/2002,2316.0,10/04/2002,11/04/2002,3414.0,10/05/2002,06/05/2002,3855.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600025/2002,08/01/2002,25.0,10/02/2002,07/02/2002,1236.0,10/03/2002,05/03/2002,2069.0,10/04/2002,09/04/2002,3226.0,10/05/2002,07/05/2002,4003.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600026/2002,08/01/2002,26.0,10/02/2002,06/02/2002,1192.0,10/03/2002,06/03/2002,2272.0,10/04/2002,06/04/2002,3085.0,10/05/2002,08/05/2002,4171.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600027/2002,08/01/2002,27.0,10/02/2002,09/02/2002,1567.0,10/03/2002,06/03/2002,2260.0,10/04/2002,24/04/2002,3618.0,10/05/2002,07/05/2002,4069.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600028/2002,08/01/2002,28.0,10/02/2002,09/02/2002,1568.0,10/03/2002,08/03/2002,2533.0,10/04/2002,17/04/2002,3522.0,10/05/2002,07/05/2002,4055.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600029/2002,08/01/2002,29.0,10/02/2002,21/02/2002,1832.0,10/03/2002,04/03/2002,1975.0,10/04/2002,10/04/2002,3402.0,10/05/2002,06/05/2002,3858.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600030/2002,08/01/2002,30.0,10/02/2002,11/02/2002,1698.0,10/03/2002,04/03/2002,1978.0,10/04/2002,10/04/2002,3378.0,10/05/2002,06/05/2002,3861.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600031/2002,08/01/2002,31.0,10/02/2002,11/02/2002,1670.0,10/03/2002,09/03/2002,2571.0,10/04/2002,14/04/2002,3458.0,10/05/2002,06/05/2002,3864.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600032/2002,08/01/2002,32.0,10/02/2002,11/02/2002,1661.0,10/03/2002,04/03/2002,1974.0,10/04/2002,04/04/2002,2881.0,10/05/2002,06/05/2002,3860.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600033/2002,08/01/2002,33.0,10/02/2002,11/02/2002,1662.0,10/03/2002,04/03/2002,1976.0,10/04/2002,04/04/2002,2880.0,10/05/2002,09/05/2002,4181.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600034/2002,08/01/2002,34.0,10/02/2002,11/02/2002,1659.0,10/03/2002,04/03/2002,1972.0,10/04/2002,04/04/2002,2882.0,10/05/2002,06/05/2002,3859.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600035/2002,08/01/2002,35.0,10/02/2002,07/02/2002,1333.0,10/03/2002,07/03/2002,2428.0,10/04/2002,04/04/2002,3026.0,10/05/2002,06/05/2002,3960.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600036/2002,08/01/2002,36.0,10/02/2002,07/02/2002,1317.0,10/03/2002,07/03/2002,2416.0,10/04/2002,10/04/2002,3393.0,10/05/2002,06/05/2002,3937.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600037/2002,08/01/2002,37.0,10/02/2002,07/02/2002,1319.0,10/03/2002,07/03/2002,2413.0,10/04/2002,07/04/2002,3144.0,10/05/2002,06/05/2002,3935.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600038/2002,08/01/2002,38.0,10/02/2002,13/02/2002,1727.0,10/03/2002,06/03/2002,2169.0,10/04/2002,09/04/2002,3197.0,10/05/2002,07/05/2002,3982.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600039/2002,08/01/2002,39.0,10/02/2002,13/02/2002,1726.0,10/03/2002,09/03/2002,2555.0,10/04/2002,17/04/2002,3476.0,10/05/2002,08/05/2002,4097.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600040/2002,08/01/2002,40.0,10/02/2002,11/02/2002,1660.0,10/03/2002,07/03/2002,2289.0,10/04/2002,06/05/2002,3863.0,10/05/2002,11/07/2002,4536.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600041/2002,08/01/2002,41.0,10/02/2002,11/02/2002,1663.0,10/03/2002,07/03/2002,2343.0,10/04/2002,09/04/2002,3252.0,10/05/2002,09/05/2002,4196.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600042/2002,08/01/2002,42.0,10/02/2002,11/02/2002,1664.0,10/03/2002,07/03/2002,2347.0,10/04/2002,04/04/2002,2931.0,10/05/2002,06/05/2002,3885.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600043/2002,08/01/2002,43.0,10/02/2002,09/02/2002,1562.0,10/03/2002,06/03/2002,2253.0,10/04/2002,11/04/2002,3442.0,10/05/2002,04/05/2002,3811.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600044/2002,08/01/2002,44.0,10/02/2002,09/02/2002,1485.0,10/03/2002,05/03/2002,2057.0,10/04/2002,09/04/2002,3196.0,10/05/2002,07/05/2002,3966.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600045/2002,08/01/2002,45.0,10/02/2002,11/02/2002,1669.0,10/03/2002,07/03/2002,2348.0,10/04/2002,09/04/2002,3251.0,10/05/2002,06/05/2002,3886.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600046/2002,08/01/2002,46.0,10/02/2002,05/03/2002,2088.0,10/03/2002,05/03/2002,2088.0,10/04/2002,05/03/2002,2088.0,10/05/2002,02/07/2002,4524.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600047/2002,08/01/2002,47.0,10/02/2002,08/02/2002,1361.0,10/03/2002,11/03/2002,2705.0,10/04/2002,04/04/2002,2883.0,10/05/2002,06/05/2002,3881.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600048/2002,08/01/2002,48.0,10/02/2002,10/02/2002,1654.0,10/03/2002,,0.0,10/04/2002,,0.0,10/05/2002,,0.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
YS-N24/6-600049/2002,08/01/2002,49.0,10/02/2002,09/02/2002,1599.0,10/03/2002,,0.0,10/04/2002,,0.0,10/05/2002,,0.0,10/06/2002,,0.0,,,0.0,,,0.0,,,0.0,6,A,N24,2400.0,0.0,UNKNOWN
