reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/68-6600066/2022,09/10/2021,1.0,10/11/2021,10/11/2021,49.0,10/12/2021,11/12/2021,200.0,10/01/2022,08/01/2022,415.0,10/02/2022,02/02/2022,584.0,10/03/2022,16/03/2022,1031.0,,,,,,,,,,68,A,N24,3000.0,500.0,LNG
YS-N24/68-6600060/2022,09/10/2021,2.0,10/11/2021,10/11/2021,54.0,10/12/2021,09/12/2021,180.0,10/01/2022,08/01/2022,412.0,10/02/2022,09/02/2022,678.0,10/03/2022,05/03/2022,860.0,,,,,,,,,,68,A,N24,3000.0,500.0,LNG
YS-N24/68-6600057/2022,09/10/2021,3.0,10/11/2021,10/11/2021,50.0,10/12/2021,08/12/2021,167.0,10/01/2022,19/01/2022,520.0,10/02/2022,16/02/2022,792.0,10/03/2022,09/03/2022,953.0,,,,,,,,,,68,A,N24,3000.0,500.0,LNG
YS-N24/68-6600043/2022,09/10/2021,4.0,10/11/2021,20/11/2021,101.0,10/12/2021,19/03/2022,1054.0,10/01/2022,29/03/2022,1228.0,10/02/2022,29/03/2022,1228.0,10/03/2022,29/03/2022,1228.0,,,,,,,,,,68,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/68-6600049/2022,09/10/2021,5.0,10/11/2021,13/11/2021,73.0,10/12/2021,08/12/2021,166.0,10/01/2022,08/01/2022,414.0,10/02/2022,09/02/2022,696.0,10/03/2022,09/03/2022,956.0,,,,,,,,,,68,A,N24,3000.0,500.0,LNG
YS-N24/68-6600027/2022,22/10/2021,6.0,10/11/2021,15/11/2021,79.0,10/12/2021,09/12/2021,177.0,10/01/2022,10/01/2022,441.0,10/02/2022,14/02/2022,764.0,10/03/2022,14/03/2022,1012.0,,,,,,,,,,68,A,N24,3000.0,500.0,cic
YS-N24/68-6600015/2022,22/10/2021,7.0,10/11/2021,11/11/2021,60.0,10/12/2021,09/12/2021,170.0,10/01/2022,03/01/2022,322.0,10/02/2022,07/02/2022,611.0,10/03/2022,07/03/2022,870.0,,,,,,,,,,68,A,N24,3000.0,500.0,cic
YS-N24/68-6600017/2022,22/10/2021,8.0,10/11/2021,11/11/2021,59.0,10/12/2021,16/12/2021,232.0,10/01/2022,04/01/2022,333.0,10/02/2022,07/02/2022,612.0,10/03/2022,08/03/2022,903.0,,,,,,,,,,68,A,N24,3000.0,500.0,cic
YS-N24/68-6600016/2022,22/10/2021,9.0,10/11/2021,11/11/2021,61.0,10/12/2021,13/12/2021,205.0,10/01/2022,04/01/2022,331.0,10/02/2022,08/02/2022,641.0,10/03/2022,14/03/2022,1013.0,,,,,,,,,,68,A,N24,3000.0,500.0,cic
YS-N24/68-6600033/2022,22/10/2021,10.0,10/11/2021,18/11/2021,91.0,10/12/2021,09/12/2021,176.0,10/01/2022,04/01/2022,332.0,10/02/2022,08/02/2022,642.0,10/03/2022,14/03/2022,1014.0,,,,,,,,,,68,A,N24,3000.0,500.0,cic
