recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,09/10/2021,17:13,500.0,500.0,0.0,,,,,A,YS-N24/68-6600066/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,2.0,09/10/2021,17:14,500.0,500.0,0.0,,,,,A,YS-N24/68-6600060/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,3.0,09/10/2021,17:15,500.0,500.0,0.0,,,,,A,YS-N24/68-6600057/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,4.0,09/10/2021,17:16,500.0,500.0,0.0,,,,,A,YS-N24/68-6600043/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,5.0,09/10/2021,17:26,500.0,500.0,0.0,,,,,A,YS-N24/68-6600049/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,6.0,22/10/2021,14:10,500.0,500.0,0.0,,,,,A,YS-N24/68-6600027/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,7.0,22/10/2021,14:12,500.0,500.0,0.0,,,,,A,YS-N24/68-6600015/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,8.0,22/10/2021,14:13,500.0,500.0,0.0,,,,,A,YS-N24/68-6600017/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,9.0,22/10/2021,14:14,500.0,500.0,0.0,,,,,A,YS-N24/68-6600016/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,10.0,22/10/2021,14:15,500.0,500.0,0.0,,,,,A,YS-N24/68-6600033/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,11.0,22/10/2021,14:16,500.0,500.0,0.0,,,,,A,YS-N24/68-6600011/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,12.0,22/10/2021,14:17,500.0,500.0,0.0,,,,,A,YS-N24/68-6600012/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,13.0,22/10/2021,14:21,500.0,500.0,0.0,,,,,A,YS-N24/68-6600065/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,14.0,23/10/2021,16:23,500.0,500.0,0.0,,,,,A,YS-N24/68-6600064/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,15.0,25/10/2021,15:51,500.0,500.0,0.0,,,,,A,YS-N24/68-6600078/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,16.0,26/10/2021,11:51,500.0,500.0,0.0,,,,,A,YS-N24/68-6300050/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,17.0,26/10/2021,11:52,500.0,500.0,0.0,,,,,A,YS-N24/68-4300259/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,18.0,26/10/2021,11:53,500.0,500.0,0.0,,,,,A,YS-N24/68-6600032/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,19.0,26/10/2021,11:54,500.0,500.0,0.0,,,,,A,YS-N24/68-4300257/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,20.0,26/10/2021,11:55,500.0,500.0,0.0,,,,,A,YS-N24/68-4300256/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,21.0,27/10/2021,16:14,500.0,500.0,0.0,,,,,A,YS-N24/68-6600069/2022,A,CASH,,,,,,N24,68,A,,cic,,0
,,22.0,27/10/2021,16:37,500.0,500.0,0.0,,,,,A,YS-N24/68-6600086/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
Prs,,23.0,08/11/2021,11:48,515.0,400.0,100.0,15.0,,,,A,YS-N24/68-6800001/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,24.0,08/11/2021,12:59,500.0,500.0,0.0,,,,,A,YS-N24/68-6600083/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
Prs,,25.0,08/11/2021,13:12,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,68,A,,saikat dey,,
,,26.0,08/11/2021,13:18,500.0,500.0,0.0,,,,,A,YS-N24/68-6800002/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,27.0,08/11/2021,13:21,500.0,500.0,,,,0.0,0.0,1,YS-N24/68-6800002/2022,I,CASH,,,,,,N24,68,A,,saikat dey,,
Prs,,28.0,08/11/2021,13:28,515.0,400.0,100.0,15.0,,,,A,YS-N24/68-6800003/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
Prs,,29.0,08/11/2021,13:40,515.0,400.0,100.0,15.0,,,,A,YS-N24/68-6800004/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,30.0,08/11/2021,14:00,500.0,500.0,0.0,,,,,A,YS-N24/68-6600085/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,31.0,08/11/2021,14:03,500.0,500.0,0.0,,,,,A,YS-N24/68-6600088/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,32.0,08/11/2021,14:11,500.0,500.0,0.0,,,,,A,YS-N24/68-6600089/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,33.0,08/11/2021,14:13,500.0,500.0,0.0,,,,,A,YS-N24/68-6600087/2022,A,CASH,,,,,,N24,68,A,,saikat dey,,0
,,34.0,08/11/2021,14:22,500.0,500.0,0.0,,,,,A,YS-N24/68-6800005/2022,A,CASH,,,,,,N24,68,A,,cic,,0
Prs,,35.0,08/11/2021,15:22,515.0,400.0,100.0,15.0,,,,A,YS-N24/68-6800006/2022,A,CASH,,,,,,N24,68,A,,cic,,0
