recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,04/07/2002,,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700001/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,2.0,04/07/2002,,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700002/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,3.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700003/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,4.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700004/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,5.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700005/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,6.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700006/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,7.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700007/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,8.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700008/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,9.0,04/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700009/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,10.0,04/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700010/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,11.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700011/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,12.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700012/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,13.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700013/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,14.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700014/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,15.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700015/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,16.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700016/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,17.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700017/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,18.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700018/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,19.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700019/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,20.0,04/07/2002,,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1234,YS-N24/7-700019/2002,12,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,21.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700020/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,22.0,04/07/2002,,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,1234,YS-N24/7-700020/2002,12,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,23.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700021/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,24.0,04/07/2002,,1600.0,1600.0,0.0,0.0,0.0,0.0,0.0,1234,YS-N24/7-700021/2002,12,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,25.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700022/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,26.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700023/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,27.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700024/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,28.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700025/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,29.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700026/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,30.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700027/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,31.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700028/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,32.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700029/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,33.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700030/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,34.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700031/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,35.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700032/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,36.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700033/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,37.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700034/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,38.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700035/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,39.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700036/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,40.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700037/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,41.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700038/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,42.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700039/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,43.0,04/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700040/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,44.0,04/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700041/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,45.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700042/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,46.0,04/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700043/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,47.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700044/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,48.0,04/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700045/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,49.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700046/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,50.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700047/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,51.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700048/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,52.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700049/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,53.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700050/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,54.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700051/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,55.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700052/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,57.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700054/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,58.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700055/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,59.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700056/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,60.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700057/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,61.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700058/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,62.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700059/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,63.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700060/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,64.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700061/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,65.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700062/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,66.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700063/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,67.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700064/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,68.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700065/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,69.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700066/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,70.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700067/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,71.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700068/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,72.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700069/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,73.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700070/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,74.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700071/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,75.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700072/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,76.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700073/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,77.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700074/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,78.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700075/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,79.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700076/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,80.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700077/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,81.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700078/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,82.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700079/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,83.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700080/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,84.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700081/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,85.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700082/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,86.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700083/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,87.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700084/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,88.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700085/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,89.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700086/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,90.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700087/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,91.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700088/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,92.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700089/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,93.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700090/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,94.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700091/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,95.0,05/07/2002,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700092/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,96.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700093/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,97.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700094/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,98.0,05/07/2002,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700095/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
,,99.0,05/07/2002,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/7-700096/2002,A,CASH,0.0,,,,,N24,7,A,,UNKNOWN,,
