reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/47-4500109/2016,04/11/2015,4.0,10/12/2015,,,11/01/2016,,,10/02/2016,,,10/03/2016,,,11/04/2016,,,,,,,,,,,,47,A,N24,3000.0,500.0,
YS-N24/47-4500110/2016,04/11/2015,5.0,10/12/2015,07/12/2015,248.0,11/01/2016,18/01/2016,792.0,10/02/2016,,,10/03/2016,,,11/04/2016,,,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500074/2016,04/11/2015,6.0,10/12/2015,19/12/2015,408.0,11/01/2016,09/01/2016,635.0,10/02/2016,,,10/03/2016,,,11/04/2016,,,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500024/2016,04/11/2015,7.0,10/12/2015,04/11/2015,8.0,11/01/2016,04/11/2015,8.0,10/02/2016,04/11/2015,8.0,10/03/2016,04/11/2015,8.0,11/04/2016,04/11/2015,8.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500022/2016,04/11/2015,9.0,10/12/2015,08/12/2015,260.0,11/01/2016,09/01/2016,634.0,10/02/2016,06/02/2016,931.0,10/03/2016,08/03/2016,1856.0,11/04/2016,12/04/2016,2879.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500192/2016,04/11/2015,10.0,10/12/2015,08/12/2015,263.0,11/01/2016,19/01/2016,799.0,10/02/2016,09/02/2016,1014.0,10/03/2016,11/03/2016,2130.0,11/04/2016,08/04/2016,2648.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500023/2016,04/11/2015,11.0,10/12/2015,15/12/2015,381.0,11/01/2016,16/01/2016,764.0,10/02/2016,17/02/2016,1242.0,10/03/2016,07/06/2016,3242.0,11/04/2016,07/06/2016,3242.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500046/2016,04/11/2015,12.0,10/12/2015,15/12/2015,382.0,11/01/2016,13/01/2016,707.0,10/02/2016,03/02/2016,859.0,10/03/2016,08/03/2016,1858.0,11/04/2016,31/05/2016,3232.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500042/2016,04/11/2015,13.0,10/12/2015,08/12/2015,272.0,11/01/2016,20/01/2016,807.0,10/02/2016,16/02/2016,1211.0,10/03/2016,18/03/2016,2310.0,11/04/2016,22/04/2016,3042.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4300614/2016,04/11/2015,14.0,10/12/2015,04/11/2015,15.0,11/01/2016,07/12/2015,253.0,10/02/2016,06/01/2016,529.0,10/03/2016,04/03/2016,1695.0,11/04/2016,08/03/2016,1857.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-3900631/2016,04/11/2015,16.0,10/12/2015,04/11/2015,17.0,11/01/2016,07/12/2015,245.0,10/02/2016,25/01/2016,828.0,10/03/2016,29/02/2016,1560.0,11/04/2016,21/05/2016,3220.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500084/2016,04/11/2015,18.0,10/12/2015,05/12/2015,238.0,11/01/2016,05/01/2016,514.0,10/02/2016,06/02/2016,947.0,10/03/2016,05/03/2016,1776.0,11/04/2016,06/04/2016,2509.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500082/2016,04/11/2015,19.0,10/12/2015,09/12/2015,304.0,11/01/2016,09/01/2016,643.0,10/02/2016,10/02/2016,1049.0,10/03/2016,12/03/2016,2177.0,11/04/2016,09/04/2016,2715.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500009/2016,04/11/2015,20.0,10/12/2015,09/12/2015,305.0,11/01/2016,06/01/2016,550.0,10/02/2016,17/02/2016,1260.0,10/03/2016,09/03/2016,1986.0,11/04/2016,13/04/2016,2927.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500055/2016,04/11/2015,21.0,10/12/2015,09/12/2015,300.0,11/01/2016,09/01/2016,666.0,10/02/2016,10/02/2016,1072.0,10/03/2016,09/03/2016,1984.0,11/04/2016,09/04/2016,2714.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500137/2016,04/11/2015,22.0,10/12/2015,10/12/2015,323.0,11/01/2016,06/01/2016,551.0,10/02/2016,10/02/2016,1071.0,10/03/2016,09/03/2016,1983.0,11/04/2016,13/04/2016,2928.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500175/2016,04/11/2015,23.0,10/12/2015,09/12/2015,312.0,11/01/2016,11/01/2016,702.0,10/02/2016,10/02/2016,1096.0,10/03/2016,09/03/2016,2002.0,11/04/2016,11/04/2016,2853.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500117/2016,04/11/2015,24.0,10/12/2015,09/12/2015,313.0,11/01/2016,09/01/2016,676.0,10/02/2016,10/02/2016,1100.0,10/03/2016,12/03/2016,2195.0,11/04/2016,13/04/2016,2940.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500116/2016,04/11/2015,25.0,10/12/2015,09/12/2015,314.0,11/01/2016,09/01/2016,675.0,10/02/2016,10/02/2016,1101.0,10/03/2016,09/03/2016,2013.0,11/04/2016,09/04/2016,2760.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500157/2016,04/11/2015,26.0,10/12/2015,02/12/2015,220.0,11/01/2016,02/01/2016,489.0,10/02/2016,06/02/2016,967.0,10/03/2016,09/03/2016,2012.0,11/04/2016,06/04/2016,2521.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500154/2016,04/11/2015,27.0,10/12/2015,08/12/2015,283.0,11/01/2016,02/01/2016,488.0,10/02/2016,06/02/2016,969.0,10/03/2016,07/03/2016,1819.0,11/04/2016,08/04/2016,2594.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500115/2016,04/11/2015,28.0,10/12/2015,28/11/2015,193.0,11/01/2016,09/01/2016,679.0,10/02/2016,10/02/2016,1103.0,10/03/2016,09/03/2016,2014.0,11/04/2016,09/04/2016,2761.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500114/2016,04/11/2015,29.0,10/12/2015,28/11/2015,192.0,11/01/2016,07/01/2016,589.0,10/02/2016,10/02/2016,1102.0,10/03/2016,09/03/2016,2018.0,11/04/2016,13/04/2016,2939.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500233/2016,04/11/2015,30.0,10/12/2015,,,11/01/2016,,,10/02/2016,,,10/03/2016,,,11/04/2016,,,,,,,,,,,,47,A,N24,3000.0,500.0,
YS-N24/47-4500193/2016,04/11/2015,31.0,10/12/2015,09/12/2015,315.0,11/01/2016,06/01/2016,561.0,10/02/2016,06/02/2016,968.0,10/03/2016,10/03/2016,2052.0,11/04/2016,06/04/2016,2520.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500167/2016,04/11/2015,32.0,10/12/2015,10/12/2015,331.0,11/01/2016,25/01/2016,825.0,10/02/2016,22/02/2016,1378.0,10/03/2016,13/04/2016,2943.0,11/04/2016,13/04/2016,2943.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500102/2016,05/11/2015,33.0,10/12/2015,07/12/2015,242.0,11/01/2016,09/01/2016,649.0,10/02/2016,08/02/2016,973.0,10/03/2016,14/03/2016,2216.0,11/04/2016,07/04/2016,2530.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500096/2016,05/11/2015,34.0,10/12/2015,15/12/2015,384.0,11/01/2016,11/01/2016,689.0,10/02/2016,04/02/2016,885.0,10/03/2016,03/03/2016,1677.0,11/04/2016,18/04/2016,3004.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500112/2016,05/11/2015,35.0,10/12/2015,14/12/2015,377.0,11/01/2016,14/01/2016,729.0,10/02/2016,08/02/2016,984.0,10/03/2016,07/03/2016,1835.0,11/04/2016,07/04/2016,2554.0,,,,,,,,,,47,A,N24,3000.0,500.0,saheli
YS-N24/47-4500169/2016,05/11/2015,36.0,10/12/2015,03/12/2015,221.0,11/01/2016,11/01/2016,692.0,10/02/2016,04/02/2016,886.0,10/03/2016,10/03/2016,2082.0,11/04/2016,04/04/2016,2442.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
YS-N24/47-4500121/2016,05/11/2015,37.0,10/12/2015,10/12/2015,325.0,11/01/2016,11/02/2016,1118.0,10/02/2016,11/02/2016,1118.0,10/03/2016,10/03/2016,2081.0,11/04/2016,21/04/2016,3036.0,,,,,,,,,,47,A,N24,3000.0,500.0,PROMITA
