reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/74-7200042/2023,35,L,ADITA,,,YS-N24/76-7200042/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7400135/2023,25,L,ADITA,,,YS-N24/76-7400135/2024,ADITA,35001,,,,,,,76,A,,N24,cic
YS-N24/74-7400131/2023,25,L,ADITA,,,YS-N24/76-7400131/2024,ADITA,35001,,,,,,,76,A,,N24,cic
YS-N24/74-7400133/2023,23,L,ADFAS,,,YS-N24/76-7400133/2024,ADFAS,33001,,,,,,,76,A,,N24,souvik
YS-N24/74-7400124/2023,23,L,ADFAS,,,YS-N24/76-7400124/2024,ADFAS,33001,,,,,,,76,A,,N24,souvik
YS-N24/74-7400008/2023,23,L,ADFAS,,,YS-N24/76-7400008/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400063/2023,25,L,CDTP(LAT),,,YS-N24/79-7900075/2024,CDTP(LAT),22051,,,,,,,76,A,,N24,toyeba
YS-N24/74-7400046/2023,25,L,ADITA,,,YS-N24/76-7400046/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400018/2023,25,L,ADITA,,,YS-N24/76-7400018/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400028/2023,25,L,ADITA,,,YS-N24/76-7400028/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400040/2023,25,L,ADITA,,,YS-N24/76-7400040/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400034/2023,25,L,ADITA,,,YS-N24/76-7400034/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400118/2023,25,L,ADITA,,,YS-N24/76-7400118/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400109/2023,25,L,ADITA,,,YS-N24/76-7400109/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400089/2023,25,L,ADITA,,,YS-N24/76-7400089/2024,ADITA,35002,,,,,,,76,A,,N24,cic
YS-N24/74-7400085/2023,25,L,ADITA,,,YS-N24/76-7400085/2024,ADITA,35002,,,,,,,76,A,,N24,cic
YS-N24/74-7400021/2023,25,L,ADITA,,,YS-N24/76-7400021/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400062/2023,25,L,ADITA,,,YS-N24/76-7400062/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400049/2023,25,L,ADITA,,,YS-N24/76-7400049/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400053/2023,25,L,ADITA,,,YS-N24/76-7400053/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7200079/2023,33,L,ADFAS,,,YS-N24/76-7200079/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200031/2023,33,L,ADFAS,,,YS-N24/76-7200031/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200070/2023,33,L,ADFAS,,,YS-N24/76-7200070/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200011/2023,33,L,ADFAS,,,YS-N24/76-7200011/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200013/2023,33,L,ADFAS,,,YS-N24/76-7200013/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200012/2023,33,L,ADFAS,,,YS-N24/76-7200012/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200053/2023,35,L,ADITA,,,YS-N24/76-7200053/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7200014/2023,35,L,ADITA,,,YS-N24/76-7200014/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7200015/2023,35,L,ADITA,,,YS-N24/76-7200015/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7200004/2023,35,L,ADITA,,,YS-N24/76-7200004/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7200090/2023,33,L,ADFAS,,,YS-N24/76-7200090/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200052/2023,35,L,ADITA,,,YS-N24/76-7200052/2024,ADITA,45001,,,,,,,76,A,,N24,saheli
YS-N24/74-5900215/2023,35,L,ADITA,,,YS-N24/76-5900215/2024,ADITA,45001,,,,,,,76,A,,N24,saheli
YS-N24/74-7200076/2023,35,L,ADITA,,,YS-N24/76-7200076/2024,ADITA,45001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400032/2023,25,L,ADITA,,,YS-N24/76-7400032/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400146/2023,23,L,ADFAS,,,YS-N24/76-7400146/2024,ADFAS,33001,,,,,,,76,A,,N24,souvik
YS-N24/74-7400144/2023,23,L,ADFAS,,,YS-N24/76-7400144/2024,ADFAS,33001,,,,,,,76,A,,N24,souvik
YS-N24/74-7400016/2023,23,L,ADFAS,,,YS-N24/76-7400016/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400052/2023,23,L,ADFAS,,,YS-N24/76-7400052/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400114/2023,23,L,ADFAS,,,YS-N24/76-7400114/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400150/2023,23,L,ADFAS,,,YS-N24/76-7400150/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400107/2023,23,L,ADFAS,,,YS-N24/76-7400107/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400020/2023,23,L,ADFAS,,,YS-N24/76-7400020/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400070/2023,23,L,ADFAS,,,YS-N24/76-7400070/2024,ADFAS,33001,,,,,,,76,A,,N24,cic
YS-N24/74-7400007/2023,25,L,ADITA,,,YS-N24/76-7400007/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400051/2023,25,L,ADITA,,,YS-N24/76-7400051/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400056/2023,25,L,ADITA,,,YS-N24/76-7400056/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400057/2023,25,L,ADITA,,,YS-N24/76-7400057/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400058/2023,23,L,ADFAS,,,YS-N24/76-7400058/2024,ADFAS,33001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400084/2023,25,L,ADITA,,,YS-N24/76-7400084/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400110/2023,25,L,ADITA,,,YS-N24/76-7400110/2024,ADITA,35002,,,,,,,76,A,,N24,saheli
YS-N24/74-7400036/2023,25,L,ADITA,,,YS-N24/76-7400036/2024,ADITA,35002,,,,,,,76,A,,N24,cic
YS-N24/74-7200055/2023,35,L,ADITA,,,YS-N24/76-7200055/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7200054/2023,35,L,ADITA,,,YS-N24/76-7200054/2024,ADITA,45001,,,,,,,76,A,,N24,cic
YS-N24/74-7400012/2023,25,L,ADITA,,,YS-N24/76-7400012/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400122/2023,25,L,ADITA,,,YS-N24/76-7400122/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400025/2023,25,L,ADITA,,,YS-N24/76-7400025/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400002/2023,25,L,ADITA,,,YS-N24/76-7400002/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400024/2023,25,L,ADITA,,,YS-N24/76-7400024/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7400001/2023,25,L,ADITA,,,YS-N24/76-7400001/2024,ADITA,35001,,,,,,,76,A,,N24,saheli
YS-N24/74-7200030/2023,35,L,ADITA,,,YS-N24/76-7200030/2024,ADITA,45001,,,,,,,76,A,,N24,RAKHI DAS
YS-N24/74-7200062/2023,35,L,ADITA,,,YS-N24/76-7200062/2024,ADITA,45001,,,,,,,76,A,,N24,saheli
YS-N24/74-7200025/2023,33,L,ADFAS,,,YS-N24/76-7200025/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200048/2023,33,L,ADFAS,,,YS-N24/76-7200048/2024,ADFAS,43001,,,,,,,76,A,,N24,cic
YS-N24/74-7200038/2023,33,,ADFAS,,,YS-N24/76-7200038/2024,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/74-7000200/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000314/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000223/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000181/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000163/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000090/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000122/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000048/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000081/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000116/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000288/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7200091/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200036/2023,35,,ADITA,,,YS-N24/76-7200036/2024,ADITA,45001,,,,,,,,A,Y,,cic
YS-N24/74-7200020/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200033/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200006/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200032/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200008/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7000009/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000008/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000108/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000172/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000123/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000029/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7200035/2023,33,,ADFAS,,,YS-N24/76-7200035/2024,ADFAS,43001,,,,,,,,A,Y,,souvik
YS-N24/74-7200067/2023,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7000173/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7200024/2023,33,,ADFAS,,,YS-N24/76-7200024/2024,ADFAS,43001,,,,,,,,A,Y,,souvik
YS-N24/74-7000256/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-6900306/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000037/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000284/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000269/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000226/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000196/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000135/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000098/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7200037/2023,35,,ADITA,,,YS-N24/76-7200037/2024,ADITA,45001,,,,,,,,A,Y,,cic
YS-N24/74-7200016/2023,35,,ADITA,,,YS-N24/76-7200016/2024,ADITA,45001,,,,,,,,A,Y,,cic
YS-N24/74-7200017/2023,35,,ADITA,,,YS-N24/76-7200017/2024,ADITA,45002,,,,,,,,A,Y,,cic
YS-N24/74-7200007/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7200043/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/74-7000227/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000246/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/74-7000189/2023,45,,,,,,,,,,,,,,,A,N,,cic
