reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/74-7200038/2023,01/04/2023,1.0,10/05/2023,10/06/2023,457.0,10/06/2023,10/06/2023,457.0,10/07/2023,11/07/2023,796.0,10/08/2023,15/09/2023,1515.0,10/09/2023,15/09/2023,1515.0,,,,,,,,,,74,A,N24,3000.0,500.0,saheli
YS-N24/74-7000200/2023,01/04/2023,2.0,10/05/2023,03/05/2023,99.0,10/06/2023,03/06/2023,292.0,10/07/2023,05/07/2023,673.0,10/08/2023,05/08/2023,1021.0,10/09/2023,02/09/2023,1298.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7000314/2023,01/04/2023,3.0,10/05/2023,03/05/2023,100.0,10/06/2023,12/07/2023,833.0,10/07/2023,12/07/2023,833.0,10/08/2023,02/08/2023,969.0,10/09/2023,06/09/2023,1343.0,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7000223/2023,03/04/2023,4.0,10/05/2023,08/05/2023,134.0,10/06/2023,05/06/2023,304.0,10/07/2023,05/07/2023,665.0,10/08/2023,05/08/2023,1013.0,10/09/2023,27/09/2023,1601.0,,,,,,,,,,74,A,N24,3000.0,500.0,saheli
YS-N24/74-7000181/2023,05/04/2023,5.0,10/05/2023,10/05/2023,152.0,10/06/2023,03/06/2023,283.0,10/07/2023,03/07/2023,621.0,10/08/2023,07/08/2023,1048.0,10/09/2023,07/09/2023,1354.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7000163/2023,05/04/2023,6.0,10/05/2023,06/05/2023,126.0,10/06/2023,10/06/2023,459.0,10/07/2023,15/07/2023,883.0,10/08/2023,05/08/2023,1022.0,10/09/2023,06/09/2023,1342.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7000090/2023,05/04/2023,7.0,10/05/2023,03/05/2023,101.0,10/06/2023,07/06/2023,388.0,10/07/2023,05/07/2023,679.0,10/08/2023,05/08/2023,1026.0,10/09/2023,09/09/2023,1418.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7200053/2023,05/04/2023,8.0,10/05/2023,06/05/2023,119.0,10/06/2023,07/06/2023,390.0,10/07/2023,05/07/2023,676.0,10/08/2023,09/08/2023,1121.0,10/09/2023,06/09/2023,1340.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7200052/2023,05/04/2023,9.0,10/05/2023,10/05/2023,158.0,10/06/2023,10/06/2023,456.0,10/07/2023,12/07/2023,823.0,10/08/2023,05/08/2023,1015.0,10/09/2023,02/09/2023,1301.0,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200014/2023,05/04/2023,10.0,10/05/2023,06/05/2023,124.0,10/06/2023,07/06/2023,384.0,10/07/2023,05/07/2023,669.0,10/08/2023,05/08/2023,1017.0,10/09/2023,06/09/2023,1341.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7200031/2023,05/04/2023,11.0,10/05/2023,06/05/2023,121.0,10/06/2023,07/06/2023,394.0,10/07/2023,07/07/2023,715.0,10/08/2023,09/08/2023,1118.0,10/09/2023,09/09/2023,1409.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7000122/2023,06/04/2023,12.0,10/05/2023,08/05/2023,135.0,10/06/2023,05/06/2023,303.0,10/07/2023,04/07/2023,645.0,10/08/2023,08/08/2023,1074.0,10/09/2023,05/09/2023,1316.0,,,,,,,,,,74,A,N24,3000.0,500.0,saheli
YS-N24/74-7000048/2023,06/04/2023,13.0,10/05/2023,08/05/2023,136.0,10/06/2023,08/06/2023,402.0,10/07/2023,07/07/2023,735.0,10/08/2023,11/08/2023,1186.0,10/09/2023,12/09/2023,1463.0,,,,,,,,,,74,A,N24,3000.0,500.0,saheli
YS-N24/74-7000081/2023,06/04/2023,14.0,10/05/2023,15/05/2023,197.0,10/06/2023,01/06/2023,253.0,10/07/2023,03/07/2023,627.0,10/08/2023,03/08/2023,976.0,10/09/2023,11/09/2023,1452.0,,,,,,,,,,74,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/74-7000116/2023,06/04/2023,15.0,10/05/2023,08/05/2023,138.0,10/06/2023,05/06/2023,323.0,10/07/2023,10/07/2023,776.0,10/08/2023,07/08/2023,1047.0,10/09/2023,04/09/2023,1307.0,,,,,,,,,,74,A,N24,3000.0,500.0,saheli
YS-N24/74-7000288/2023,06/04/2023,16.0,10/05/2023,08/05/2023,137.0,10/06/2023,05/06/2023,315.0,10/07/2023,13/07/2023,856.0,10/08/2023,10/08/2023,1159.0,10/09/2023,25/09/2023,1585.0,,,,,,,,,,74,A,N24,3000.0,500.0,souvik
YS-N24/74-7200091/2023,06/04/2023,17.0,10/05/2023,09/05/2023,151.0,10/06/2023,10/06/2023,469.0,10/07/2023,10/07/2023,783.0,10/08/2023,09/08/2023,1140.0,10/09/2023,,,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200036/2023,06/04/2023,18.0,10/05/2023,13/05/2023,194.0,10/06/2023,10/06/2023,472.0,10/07/2023,12/07/2023,840.0,10/08/2023,12/08/2023,1218.0,10/09/2023,16/09/2023,1543.0,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200020/2023,06/04/2023,19.0,10/05/2023,10/05/2023,173.0,10/06/2023,10/06/2023,473.0,10/07/2023,10/07/2023,781.0,10/08/2023,09/08/2023,1138.0,10/09/2023,09/09/2023,1438.0,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200033/2023,06/04/2023,20.0,10/05/2023,03/05/2023,103.0,10/06/2023,07/06/2023,400.0,10/07/2023,05/07/2023,690.0,10/08/2023,09/08/2023,1136.0,10/09/2023,06/09/2023,1350.0,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200006/2023,07/04/2023,21.0,10/05/2023,23/05/2023,232.0,10/06/2023,09/06/2023,427.0,10/07/2023,,,10/08/2023,,,10/09/2023,,,,,,,,,,,,74,A,N24,3000.0,500.0,cic
YS-N24/74-7200032/2023,07/04/2023,22.0,10/05/2023,08/05/2023,133.0,10/06/2023,02/06/2023,268.0,10/07/2023,05/07/2023,656.0,10/08/2023,07/08/2023,1039.0,10/09/2023,09/09/2023,1413.0,,,,,,,,,,74,A,N24,3000.0,500.0,RAKHI DAS
