rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/41-4100051/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100054/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100122/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100127/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100130/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100204/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100222/2014,08.00,19/09/2014,2,22051,CDTP,M,41,A,,PROMITA,
0.0,YS-N24/41-4100021/2014,08.00,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100075/2014,08.45,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100077/2014,08.45,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100078/2014,08.45,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100079/2014,08.45,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100080/2014,08.45,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100081/2014,08.45,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100082/2014,08.45,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100083/2014,08.45,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100101/2014,09.30,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100108/2014,09.30,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100113/2014,09.30,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100115/2014,09.30,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100116/2014,09.30,19/09/2014,2,23051,ADFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100121/2014,09.30,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100145/2014,09.30,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100154/2014,09.30,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100157/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100158/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100161/2014,10.15,19/09/2014,2,23051,DFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100173/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100174/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100179/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100210/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100211/2014,10.15,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100214/2014,11.00,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100237/2014,11.00,19/09/2014,2,23051,CFAS,M,41,A,,PROMITA,
0.0,YS-N24/41-4100004/2014,11.00,19/09/2014,2,25051,ADITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100006/2014,11.00,19/09/2014,2,25051,DITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100008/2014,11.00,19/09/2014,2,25051,ADITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100012/2014,11.00,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100016/2014,11.00,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100024/2014,11.00,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100032/2014,11.45,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100040/2014,11.45,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100047/2014,11.45,19/09/2014,2,25051,ADITA,M,41,A,,PROMITA,
0.0,YS-N24/41-4100052/2014,11.45,19/09/2014,2,25051,CITA,M,41,A,,PROMITA,
