recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800001/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,2.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800002/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,3.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800003/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,4.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800004/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,5.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800005/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,6.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800006/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,7.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800007/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,8.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800008/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,9.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800009/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,10.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800010/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,11.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800011/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,12.0,03/01/2003,,1100.0,1000.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800012/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,13.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800013/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,14.0,03/01/2003,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800014/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,15.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800015/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,16.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800016/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,17.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800017/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,18.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800018/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,19.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800019/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,20.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800020/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,21.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800021/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,22.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800022/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,23.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800023/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,24.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800024/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,25.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800025/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,26.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800026/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,27.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800027/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,28.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800028/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,29.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800029/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,30.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800030/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,31.0,03/01/2003,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800031/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,32.0,03/01/2003,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800032/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
,,33.0,03/01/2003,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/8-800033/2003,A,CASH,0.0,,,,,N24,8,A,,UNKNOWN,,
