reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/38-3600051/2013,05/08/2013,16.0,10/09/2013,06/09/2013,527.0,10/10/2013,05/10/2013,984.0,11/11/2013,06/11/2013,1410.0,10/12/2013,07/12/2013,2038.0,10/01/2014,01/01/2014,2425.0,,,,,,,,,,38,A,N24,3000.0,500.0,PROMITA
YS-N24/38-3600136/2013,05/08/2013,17.0,10/09/2013,06/09/2013,530.0,10/10/2013,04/10/2013,940.0,11/11/2013,08/11/2013,1493.0,10/12/2013,06/12/2013,2008.0,10/01/2014,07/01/2014,2519.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600069/2013,05/08/2013,18.0,10/09/2013,06/09/2013,528.0,10/10/2013,01/10/2013,905.0,11/11/2013,01/11/2013,1390.0,10/12/2013,03/12/2013,1917.0,10/01/2014,03/01/2014,2457.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600068/2013,05/08/2013,19.0,10/09/2013,13/09/2013,740.0,10/10/2013,08/10/2013,1063.0,11/11/2013,12/11/2013,1692.0,10/12/2013,10/12/2013,2157.0,10/01/2014,24/01/2014,2867.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600064/2013,05/08/2013,20.0,10/09/2013,09/09/2013,583.0,10/10/2013,08/10/2013,1065.0,11/11/2013,19/11/2013,1802.0,10/12/2013,17/12/2013,2339.0,10/01/2014,20/01/2014,2843.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600343/2013,05/08/2013,21.0,10/09/2013,05/09/2013,508.0,10/10/2013,08/10/2013,1062.0,11/11/2013,08/11/2013,1485.0,10/12/2013,10/12/2013,2145.0,10/01/2014,07/01/2014,2520.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600063/2013,05/08/2013,22.0,10/09/2013,11/09/2013,692.0,10/10/2013,08/10/2013,1070.0,11/11/2013,08/11/2013,1489.0,10/12/2013,10/12/2013,2150.0,10/01/2014,14/01/2014,2787.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600092/2013,05/08/2013,23.0,10/09/2013,09/09/2013,584.0,10/10/2013,08/10/2013,1071.0,11/11/2013,08/11/2013,1488.0,10/12/2013,10/12/2013,2147.0,10/01/2014,07/01/2014,2518.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600142/2013,05/08/2013,24.0,10/09/2013,16/09/2013,783.0,10/10/2013,08/10/2013,1069.0,11/11/2013,08/11/2013,1504.0,10/12/2013,10/12/2013,2146.0,10/01/2014,14/01/2014,2788.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600599/2013,05/08/2013,25.0,10/09/2013,09/09/2013,595.0,10/10/2013,10/10/2013,1210.0,11/11/2013,08/11/2013,1547.0,10/12/2013,06/12/2013,2021.0,10/01/2014,10/01/2014,2714.0,,,,,,,,,,38,A,N24,3000.0,500.0,cic
YS-N24/38-3600594/2013,05/08/2013,26.0,10/09/2013,06/09/2013,534.0,10/10/2013,08/10/2013,1119.0,11/11/2013,09/11/2013,1603.0,10/12/2013,10/12/2013,2214.0,10/01/2014,10/01/2014,2715.0,,,,,,,,,,38,A,N24,3000.0,500.0,cic
YS-N24/38-3600059/2013,05/08/2013,27.0,10/09/2013,11/09/2013,690.0,10/10/2013,01/10/2013,906.0,11/11/2013,08/11/2013,1483.0,10/12/2013,03/12/2013,1920.0,10/01/2014,17/01/2014,2827.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600055/2013,05/08/2013,28.0,10/09/2013,25/10/2013,1348.0,10/10/2013,25/10/2013,1348.0,11/11/2013,25/10/2013,1348.0,10/12/2013,25/10/2013,1348.0,10/01/2014,25/10/2013,1348.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600593/2013,05/08/2013,29.0,10/09/2013,23/09/2013,844.0,10/10/2013,04/10/2013,960.0,11/11/2013,07/11/2013,1457.0,10/12/2013,05/12/2013,1992.0,10/01/2014,09/01/2014,2627.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600145/2013,05/08/2013,30.0,10/09/2013,19/09/2013,819.0,10/10/2013,29/10/2013,1370.0,11/11/2013,29/11/2013,1897.0,10/12/2013,27/12/2013,2411.0,10/01/2014,10/01/2014,2681.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600093/2013,05/08/2013,31.0,10/09/2013,09/09/2013,585.0,10/10/2013,05/10/2013,979.0,11/11/2013,06/11/2013,1411.0,10/12/2013,04/12/2013,1949.0,10/01/2014,01/01/2014,2424.0,,,,,,,,,,38,A,N24,3000.0,500.0,PROMITA
YS-N24/38-3600151/2013,05/08/2013,32.0,10/09/2013,06/09/2013,531.0,10/10/2013,05/10/2013,988.0,11/11/2013,08/11/2013,1517.0,10/12/2013,04/12/2013,1958.0,10/01/2014,04/01/2014,2475.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600499/2013,05/08/2013,33.0,10/09/2013,12/09/2013,728.0,10/10/2013,08/10/2013,1105.0,11/11/2013,12/11/2013,1715.0,10/12/2013,,,10/01/2014,,,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600417/2013,05/08/2013,34.0,10/09/2013,13/09/2013,737.0,10/10/2013,22/10/2013,1286.0,11/11/2013,01/11/2013,1387.0,10/12/2013,02/12/2013,1904.0,10/01/2014,07/01/2014,2516.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600454/2013,05/08/2013,35.0,10/09/2013,09/09/2013,580.0,10/10/2013,08/10/2013,1061.0,11/11/2013,08/11/2013,1486.0,10/12/2013,10/12/2013,2144.0,10/01/2014,07/01/2014,2517.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600420/2013,05/08/2013,36.0,10/09/2013,09/09/2013,582.0,10/10/2013,05/10/2013,995.0,11/11/2013,08/11/2013,1490.0,10/12/2013,04/12/2013,1963.0,10/01/2014,10/01/2014,2680.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600413/2013,05/08/2013,37.0,10/09/2013,09/09/2013,579.0,10/10/2013,04/10/2013,941.0,11/11/2013,08/11/2013,1487.0,10/12/2013,10/12/2013,2141.0,10/01/2014,10/01/2014,2677.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
YS-N24/38-3600414/2013,05/08/2013,38.0,10/09/2013,14/09/2013,777.0,10/10/2013,,,11/11/2013,,,10/12/2013,,,10/01/2014,,,,,,,,,,,,38,A,N24,3000.0,500.0,PROMITA
YS-N24/38-3600424/2013,05/08/2013,39.0,10/09/2013,13/09/2013,736.0,10/10/2013,08/10/2013,1067.0,11/11/2013,19/11/2013,1801.0,10/12/2013,14/03/2014,2949.0,10/01/2014,14/03/2014,2949.0,,,,,,,,,,38,A,N24,3000.0,500.0,sharbani
