reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/38-3600051/2013,35,,CFAS(LAT),,,YS-N24/39-3900199/2014,CFAS(LAT),23051,,,,,,,,A,N,,sharbani
YS-N24/38-3600136/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600069/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600068/2013,35,,CCHM,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600064/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600343/2013,35,,ADITA,,,YS-N24/40-3600343/2014,ADITA,45001,,,,,,,,A,N,,sharbani
YS-N24/38-3600063/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600092/2013,35,,CCHM,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600142/2013,35,,CCHM,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600599/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600594/2013,35,,ADITA,CFAS(L),,YS-N24/40-3600594/2014,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/38-3600059/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600055/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600593/2013,35,,ADITA,,,YS-N24/40-3600593/2014,ADITA,45001,,,,,,,,A,N,,cic
YS-N24/38-3600145/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600093/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600151/2013,35,,CDTP(LAT),,,YS-N24/39-3900201/2014,CDTP(LAT),22051,,,,,,,,A,N,,sharbani
YS-N24/38-3600499/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600417/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600454/2013,35,,ADITA,,,YS-N24/40-3600454/2014,ADITA,45001,,,,,,,,A,N,,sharbani
YS-N24/38-3600420/2013,35,,ADITA,,,YS-N24/40-3600420/2014,ADITA,45001,,,,,,,,A,N,,sharbani
YS-N24/38-3600413/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600414/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600424/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/38-3600528/2013,35,,,,,,,,,,,,,,,A,N,,sharbani
