rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/38-3800120/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800126/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800130/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800131/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800135/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800147/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800154/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800164/2013,08.00,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800177/2013,08.45,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800192/2013,08.45,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800204/2013,08.45,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800214/2013,08.45,20/12/2013,2,21001,CCAD,M,38,A,,sharbani,
0.0,YS-N24/38-3800021/2013,08.45,20/12/2013,2,22001,DDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800080/2013,08.45,20/12/2013,2,22001,CDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800083/2013,08.45,20/12/2013,2,22001,DDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800119/2013,08.45,20/12/2013,2,22001,DDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800133/2013,09.30,20/12/2013,2,22001,CDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800136/2013,09.30,20/12/2013,2,22001,CDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800157/2013,09.30,20/12/2013,2,22001,CDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800174/2013,09.30,20/12/2013,2,22001,CDTP,M,38,A,,sharbani,
0.0,YS-N24/38-3800004/2013,09.30,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800015/2013,09.30,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800025/2013,09.30,20/12/2013,2,23001,DFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800026/2013,09.30,20/12/2013,2,23001,DFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800027/2013,10.15,20/12/2013,2,23001,DFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800028/2013,10.15,20/12/2013,2,23001,DFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800044/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800069/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800074/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800097/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800098/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800139/2013,10.15,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800148/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800161/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800162/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800198/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800199/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800200/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800205/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800211/2013,11.00,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800218/2013,11.45,20/12/2013,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800220/2013,15.30,22/03/2014,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800255/2013,17.00,22/03/2014,2,23001,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800225/2013,11.45,20/12/2013,2,23002,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800226/2013,11.45,20/12/2013,2,23002,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800261/2013,11.45,20/12/2013,2,23002,CFAS,M,38,A,,sharbani,
0.0,YS-N24/38-3800019/2013,11.45,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800023/2013,11.45,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800024/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800013/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800030/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800032/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800037/2013,12.30,20/12/2013,2,25001,DITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800039/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800054/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800055/2013,12.30,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800057/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800058/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800060/2013,13.15,20/12/2013,2,25001,ADITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800063/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800070/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800075/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
0.0,YS-N24/38-3800076/2013,13.15,20/12/2013,2,25001,CITA,M,38,A,,sharbani,
