reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/56-5400013/2018,05/01/2018,1.0,10/02/2018,06/02/2018,84.0,10/03/2018,06/03/2018,230.0,10/04/2018,06/04/2018,484.0,10/05/2018,08/05/2018,1179.0,11/06/2018,08/06/2018,1699.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5400051/2018,05/01/2018,2.0,10/02/2018,06/02/2018,83.0,10/03/2018,06/03/2018,229.0,10/04/2018,10/04/2018,559.0,10/05/2018,04/05/2018,1024.0,11/06/2018,05/06/2018,1602.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200354/2018,05/01/2018,3.0,10/02/2018,09/02/2018,112.0,10/03/2018,13/03/2018,301.0,10/04/2018,11/04/2018,585.0,10/05/2018,05/05/2018,1068.0,11/06/2018,06/06/2018,1622.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200104/2018,05/01/2018,4.0,10/02/2018,09/02/2018,103.0,10/03/2018,13/03/2018,300.0,10/04/2018,13/04/2018,616.0,10/05/2018,11/05/2018,1358.0,11/06/2018,23/06/2018,1916.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200368/2018,05/01/2018,5.0,10/02/2018,06/02/2018,91.0,10/03/2018,09/03/2018,265.0,10/04/2018,07/04/2018,506.0,10/05/2018,09/05/2018,1224.0,11/06/2018,06/06/2018,1621.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200182/2018,05/01/2018,6.0,10/02/2018,09/02/2018,106.0,10/03/2018,09/03/2018,257.0,10/04/2018,21/04/2018,754.0,10/05/2018,19/05/2018,1506.0,11/06/2018,15/06/2018,1874.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200015/2018,05/01/2018,7.0,10/02/2018,06/02/2018,90.0,10/03/2018,09/03/2018,270.0,10/04/2018,09/04/2018,542.0,10/05/2018,09/05/2018,1268.0,11/06/2018,11/06/2018,1792.0,,,,,,,,,,56,A,N24,3000.0,500.0,PROMITA
YS-N24/56-5200068/2018,05/01/2018,8.0,10/02/2018,09/02/2018,115.0,10/03/2018,09/03/2018,268.0,10/04/2018,05/04/2018,472.0,10/05/2018,10/05/2018,1290.0,11/06/2018,14/06/2018,1867.0,,,,,,,,,,56,A,N24,3000.0,500.0,PROMITA
YS-N24/56-5200047/2018,05/01/2018,9.0,10/02/2018,09/02/2018,110.0,10/03/2018,09/03/2018,267.0,10/04/2018,09/04/2018,546.0,10/05/2018,07/05/2018,1128.0,11/06/2018,11/06/2018,1793.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200366/2018,05/01/2018,10.0,10/02/2018,01/02/2018,66.0,10/03/2018,05/03/2018,227.0,10/04/2018,03/04/2018,446.0,10/05/2018,04/05/2018,1040.0,11/06/2018,05/06/2018,1606.0,,,,,,,,,,56,A,N24,3000.0,500.0,PROMITA
YS-N24/56-5400012/2018,06/01/2018,11.0,10/02/2018,24/02/2018,183.0,10/03/2018,17/03/2018,319.0,10/04/2018,07/04/2018,500.0,10/05/2018,09/05/2018,1225.0,11/06/2018,11/07/2018,2104.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5400023/2018,06/01/2018,12.0,10/02/2018,10/02/2018,118.0,10/03/2018,07/03/2018,239.0,10/04/2018,11/04/2018,583.0,10/05/2018,05/05/2018,1072.0,11/06/2018,13/06/2018,1837.0,,,,,,,,,,56,A,N24,3000.0,500.0,PROMITA
YS-N24/56-5200365/2018,06/01/2018,13.0,10/02/2018,29/03/2018,418.0,10/03/2018,29/03/2018,418.0,10/04/2018,02/04/2018,438.0,10/05/2018,05/07/2018,1986.0,11/06/2018,09/07/2018,2054.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
YS-N24/56-5200074/2018,06/01/2018,14.0,10/02/2018,10/02/2018,119.0,10/03/2018,09/03/2018,259.0,10/04/2018,09/04/2018,530.0,10/05/2018,07/05/2018,1107.0,11/06/2018,07/06/2018,1649.0,,,,,,,,,,56,A,N24,3000.0,500.0,saheli
