recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,05/01/2018,14:50,500.0,500.0,0.0,,,,,A,YS-N24/56-5400013/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,2.0,05/01/2018,14:51,500.0,500.0,0.0,,,,,A,YS-N24/56-5400051/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,3.0,05/01/2018,14:52,500.0,500.0,0.0,,,,,A,YS-N24/56-5200354/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,4.0,05/01/2018,14:52,500.0,500.0,0.0,,,,,A,YS-N24/56-5200104/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,5.0,05/01/2018,14:53,500.0,500.0,0.0,,,,,A,YS-N24/56-5200368/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,6.0,05/01/2018,14:53,500.0,500.0,0.0,,,,,A,YS-N24/56-5200182/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,7.0,05/01/2018,15:03,500.0,500.0,0.0,,,,,A,YS-N24/56-5200015/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,8.0,05/01/2018,15:04,500.0,500.0,0.0,,,,,A,YS-N24/56-5200068/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,9.0,05/01/2018,15:04,500.0,500.0,0.0,,,,,A,YS-N24/56-5200047/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,10.0,05/01/2018,15:28,500.0,500.0,0.0,,,,,A,YS-N24/56-5200366/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,11.0,06/01/2018,12:13,500.0,500.0,0.0,,,,,A,YS-N24/56-5400012/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
,,12.0,06/01/2018,12:13,500.0,500.0,0.0,,,,,A,YS-N24/56-5400023/2018,A,CASH,,,,,,N24,56,A,,PROMITA,,0
