recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,15/10/2019,13:23,500.0,500.0,0.0,,,,,A,YS-N24/63-5900257/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,2.0,15/10/2019,13:23,500.0,500.0,0.0,,,,,A,YS-N24/63-5900041/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,3.0,15/10/2019,13:24,500.0,500.0,0.0,,,,,A,YS-N24/63-5900008/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,4.0,15/10/2019,13:25,500.0,500.0,0.0,,,,,A,YS-N24/63-5900478/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,5.0,15/10/2019,13:25,500.0,500.0,0.0,,,,,A,YS-N24/63-5900120/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,6.0,15/10/2019,13:27,500.0,500.0,0.0,,,,,A,YS-N24/63-5900121/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,7.0,15/10/2019,13:27,500.0,500.0,0.0,,,,,A,YS-N24/63-5900028/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,8.0,15/10/2019,13:28,500.0,500.0,0.0,,,,,A,YS-N24/63-5900031/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
,,9.0,15/10/2019,13:28,2500.0,2500.0,,,,0.0,0.0,12345,YS-N24/63-5900028/2020,I,CASH,,,,,,N24,63,A,,PROMITA,,
,,10.0,15/10/2019,13:28,2500.0,2500.0,,,,0.0,0.0,12345,YS-N24/63-5900031/2020,I,CASH,,,,,,N24,63,A,,PROMITA,,
,,11.0,15/10/2019,13:29,500.0,500.0,0.0,,,,,A,YS-N24/63-6100093/2020,A,CASH,,,,,,N24,63,A,,PROMITA,,0
