reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/61-5900257/2019,35,L,ADITA,,,YS-N24/63-5900257/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900041/2019,35,L,ADITA,,,YS-N24/63-5900041/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900008/2019,35,L,ADITA,,,YS-N24/63-5900008/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900478/2019,35,L,ADITA,,,YS-N24/63-5900478/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900120/2019,35,L,ADITA,,,YS-N24/63-5900120/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900121/2019,35,L,ADITA,,,YS-N24/63-5900121/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900028/2019,35,L,ADITA,,,YS-N24/63-5900028/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900031/2019,35,L,ADITA,,,YS-N24/63-5900031/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100093/2019,25,L,ADITA,,,YS-N24/63-6100093/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100090/2019,25,L,ADITA,,,YS-N24/63-6100090/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100052/2019,25,L,ADITA,,,YS-N24/63-6100052/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100050/2019,25,L,ADITA,,,YS-N24/63-6100050/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100051/2019,25,L,ADITA,,,YS-N24/63-6100051/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100030/2019,25,L,ADITA,,,YS-N24/63-6100030/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100118/2019,25,L,ADITA,,,YS-N24/63-6100118/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100117/2019,25,L,ADITA,,,YS-N24/63-6100117/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100064/2019,25,L,ADITA,,,YS-N24/63-6100064/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100034/2019,25,L,ADITA,,,YS-N24/63-6100034/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900493/2019,33,L,ADFAS,,,YS-N24/63-5900493/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900044/2019,33,L,ADFAS,,,YS-N24/63-5900044/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900540/2019,33,L,ADFAS,,,YS-N24/63-5900540/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900534/2019,33,L,ADFAS,,,YS-N24/63-5900534/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900003/2019,33,L,ADFAS,,,YS-N24/63-5900003/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900531/2019,33,L,ADFAS,,,YS-N24/63-5900531/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900033/2019,33,L,ADFAS,,,YS-N24/63-5900033/2020,ADFAS,43051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100139/2019,23,L,ADFAS,,,YS-N24/63-6100139/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100044/2019,23,L,ADFAS,,,YS-N24/63-6100044/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100075/2019,23,L,ADFAS,,,YS-N24/63-6100075/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100014/2019,23,L,ADFAS,,,YS-N24/63-6100014/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100109/2019,23,L,ADFAS,,,YS-N24/63-6100109/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100108/2019,23,L,ADFAS,,,YS-N24/63-6100108/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100107/2019,23,L,ADFAS,,,YS-N24/63-6100107/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100054/2019,23,L,ADFAS,,,YS-N24/63-6100054/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100056/2019,23,L,ADFAS,,,YS-N24/63-6100056/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100106/2019,23,L,ADFAS,,,YS-N24/63-6100106/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100048/2019,23,L,ADFAS,,,YS-N24/63-6100048/2020,ADFAS,33051,,,,,,,63,A,,N24,saheli
YS-N24/61-3100280/2019,35,L,ADITA,,,YS-N24/63-3100280/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100142/2019,25,L,ADITA,,,YS-N24/63-6100142/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100134/2019,25,L,ADITA,,,YS-N24/63-6100134/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100135/2019,25,L,ADITA,,,YS-N24/63-6100135/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900074/2019,35,L,ADITA,,,YS-N24/63-5900074/2020,ADITA,45051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100070/2019,25,L,ADITA,,,YS-N24/63-6100070/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100035/2019,25,L,ADITA,,,YS-N24/63-6100035/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100023/2019,25,L,ADITA,,,YS-N24/63-6100023/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100145/2019,23,L,ADFAS,,,YS-N24/63-6100145/2020,ADFAS,33051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100086/2019,25,L,ADITA,,,YS-N24/63-6100086/2020,ADITA,35051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900018/2019,35,L,ADITA,,,YS-N24/63-5900018/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100113/2019,23,L,ADFAS,,,YS-N24/63-6100113/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100100/2019,23,L,ADFAS,,,YS-N24/63-6100100/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100161/2019,23,L,ADFAS,,,YS-N24/63-6100161/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100039/2019,23,L,ADFAS,,,YS-N24/63-6100039/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100101/2019,23,L,ADFAS,,,YS-N24/63-6100101/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900019/2019,35,L,ADITA,,,YS-N24/63-5900019/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-5900489/2019,35,L,ADITA,,,YS-N24/63-5900489/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-5900099/2019,35,L,ADITA,,,YS-N24/63-5900099/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-5900002/2019,35,L,ADITA,,,YS-N24/63-5900002/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100082/2019,25,L,ADITA,,,YS-N24/63-6100082/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100010/2019,25,L,ADITA,,,YS-N24/63-6100010/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100009/2019,25,L,ADITA,,,YS-N24/63-6100009/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100012/2019,22,L,ADDTP,,,YS-N24/63-6100012/2020,ADDTP,32051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100088/2019,23,L,ADFAS,,,YS-N24/63-6100088/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100133/2019,22,L,ADDTP,,,YS-N24/63-6100133/2020,ADDTP,32051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-2700072/2019,35,L,ADITA,,,YS-N24/63-2700072/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-5900009/2019,35,L,ADITA,,,YS-N24/63-5900009/2020,ADITA,45051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100146/2019,25,L,ADITA,,,YS-N24/63-6100146/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100036/2019,25,L,ADITA,,,YS-N24/63-6100036/2020,ADITA,35052,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900032/2019,33,L,ADFAS,,,YS-N24/63-5900032/2020,ADFAS,43051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100155/2019,25,L,ADITA,,,YS-N24/63-6100155/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100015/2019,23,L,ADFAS,,,YS-N24/63-6100015/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-6100089/2019,23,L,ADFAS,,,YS-N24/63-6100089/2020,ADFAS,33051,,,,,,,63,A,,N24,PROMITA
YS-N24/61-5900020/2019,33,L,ADFAS,,,YS-N24/63-5900020/2020,ADFAS,43051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100128/2019,25,L,ADITA,,,YS-N24/63-6100128/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-6100124/2019,25,L,ADITA,,,YS-N24/63-6100124/2020,ADITA,35051,,,,,,,63,A,,N24,saheli
YS-N24/61-5900073/2019,33,L,ADFAS,,,YS-N24/63-5900073/2020,ADFAS,43051,,,,,,,63,A,,N24,saheli
