reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/80-7800006/2025,03/10/2024,1.0,10/11/2024,14/11/2024,144.0,10/12/2024,09/12/2024,244.0,10/01/2025,15/01/2025,499.0,10/02/2025,08/02/2025,600.0,10/03/2025,08/03/2025,960.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800051/2025,03/10/2024,2.0,10/11/2024,07/11/2024,89.0,10/12/2024,09/12/2024,243.0,10/01/2025,06/01/2025,378.0,10/02/2025,10/02/2025,606.0,10/03/2025,06/03/2025,876.0,,,,,,,,,,80,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/80-7800059/2025,03/10/2024,3.0,10/11/2024,26/11/2024,176.0,10/12/2024,07/01/2025,392.0,10/01/2025,11/01/2025,472.0,10/02/2025,25/02/2025,732.0,10/03/2025,,,,,,,,,,,,80,A,N24,3000.0,500.0,cic
YS-N24/80-7800042/2025,04/10/2024,4.0,10/11/2024,07/11/2024,91.0,10/12/2024,12/12/2024,301.0,10/01/2025,08/01/2025,422.0,10/02/2025,12/02/2025,644.0,10/03/2025,12/03/2025,1035.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800018/2025,04/10/2024,5.0,10/11/2024,05/11/2024,66.0,10/12/2024,06/12/2024,217.0,10/01/2025,07/01/2025,391.0,10/02/2025,06/02/2025,582.0,10/03/2025,04/03/2025,834.0,,,,,,,,,,80,A,N24,3000.0,500.0,toyeba
YS-N24/80-7800019/2025,04/10/2024,6.0,10/11/2024,22/11/2024,170.0,10/12/2024,17/01/2025,505.0,10/01/2025,17/01/2025,505.0,10/02/2025,07/02/2025,589.0,10/03/2025,01/04/2025,1160.0,,,,,,,,,,80,A,N24,3000.0,500.0,toyeba
YS-N24/80-7800069/2025,04/10/2024,7.0,10/11/2024,08/11/2024,94.0,10/12/2024,10/12/2024,256.0,10/01/2025,10/01/2025,446.0,10/02/2025,14/02/2025,653.0,10/03/2025,11/03/2025,1014.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800079/2025,04/10/2024,8.0,10/11/2024,08/11/2024,95.0,10/12/2024,06/12/2024,221.0,10/01/2025,10/01/2025,448.0,10/02/2025,18/02/2025,683.0,10/03/2025,11/03/2025,1018.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800080/2025,04/10/2024,9.0,10/11/2024,08/11/2024,96.0,10/12/2024,06/12/2024,219.0,10/01/2025,10/01/2025,449.0,10/02/2025,18/02/2025,682.0,10/03/2025,11/03/2025,1017.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800035/2025,04/10/2024,10.0,10/11/2024,12/11/2024,132.0,10/12/2024,10/12/2024,268.0,10/01/2025,07/01/2025,394.0,10/02/2025,01/02/2025,560.0,10/03/2025,08/03/2025,959.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7600018/2025,04/10/2024,11.0,10/11/2024,05/11/2024,69.0,10/12/2024,06/12/2024,226.0,10/01/2025,11/01/2025,469.0,10/02/2025,07/02/2025,586.0,10/03/2025,01/03/2025,791.0,,,,,,,,,,80,A,N24,3000.0,500.0,cic
YS-N24/80-7800013/2025,05/10/2024,12.0,10/11/2024,09/11/2024,124.0,10/12/2024,07/12/2024,239.0,10/01/2025,08/01/2025,418.0,10/02/2025,07/02/2025,590.0,10/03/2025,19/03/2025,1093.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800012/2025,05/10/2024,13.0,10/11/2024,13/11/2024,137.0,10/12/2024,07/12/2024,238.0,10/01/2025,26/02/2025,743.0,10/02/2025,26/02/2025,743.0,10/03/2025,29/03/2025,1155.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800014/2025,05/10/2024,14.0,10/11/2024,06/11/2024,81.0,10/12/2024,04/12/2024,206.0,10/01/2025,08/01/2025,421.0,10/02/2025,07/02/2025,592.0,10/03/2025,07/03/2025,917.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800015/2025,05/10/2024,15.0,10/11/2024,06/11/2024,82.0,10/12/2024,04/12/2024,207.0,10/01/2025,08/01/2025,420.0,10/02/2025,07/02/2025,591.0,10/03/2025,05/03/2025,871.0,,,,,,,,,,80,A,N24,3000.0,500.0,cic
YS-N24/80-7600065/2025,05/10/2024,16.0,10/11/2024,09/11/2024,116.0,10/12/2024,11/12/2024,292.0,10/01/2025,15/01/2025,498.0,10/02/2025,15/02/2025,666.0,10/03/2025,19/03/2025,1092.0,,,,,,,,,,80,A,N24,3000.0,500.0,toyeba
YS-N24/80-7800040/2025,05/10/2024,17.0,10/11/2024,11/11/2024,128.0,10/12/2024,05/12/2024,211.0,10/01/2025,09/01/2025,438.0,10/02/2025,19/02/2025,690.0,10/03/2025,12/03/2025,1036.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7800037/2025,05/10/2024,18.0,10/11/2024,06/11/2024,83.0,10/12/2024,04/12/2024,210.0,10/01/2025,04/01/2025,375.0,10/02/2025,01/02/2025,557.0,10/03/2025,08/03/2025,963.0,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
YS-N24/80-7600049/2025,05/10/2024,19.0,10/11/2024,09/11/2024,126.0,10/12/2024,11/12/2024,293.0,10/01/2025,02/01/2025,351.0,10/02/2025,18/02/2025,686.0,10/03/2025,13/03/2025,1055.0,,,,,,,,,,80,A,N24,3000.0,500.0,cic
YS-N24/80-7800046/2025,07/10/2024,20.0,10/11/2024,14/12/2024,308.0,10/12/2024,14/12/2024,308.0,10/01/2025,,,10/02/2025,,,10/03/2025,,,,,,,,,,,,80,A,N24,3000.0,500.0,saheli
