reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/80-7800015/2025,35,L,ADITA,,,YS-N24/82-7800015/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-7800014/2025,35,L,ADITA,,,YS-N24/82-7800014/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-7800042/2025,35,L,ADITA,,,YS-N24/82-7800042/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-7800037/2025,35,L,ADITA,,,YS-N24/82-7800037/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800025/2025,35,L,ADITA,,,YS-N24/82-7800025/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800028/2025,35,L,ADITA,,,YS-N24/82-7800028/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800102/2025,35,L,ADITA,,,YS-N24/82-7800102/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800030/2025,35,L,ADITA,,,YS-N24/82-7800030/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800095/2025,35,L,ADITA,,,YS-N24/82-7800095/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-8000059/2025,23,L,ADFAS,,,YS-N24/82-8000059/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000034/2025,23,L,ADFAS,,,YS-N24/82-8000034/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000035/2025,23,L,ADFAS,,,YS-N24/82-8000035/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000022/2025,23,L,ADFAS,,,YS-N24/82-8000022/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000044/2025,23,L,ADFAS,,,YS-N24/82-8000044/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000079/2025,23,L,ADFAS,,,YS-N24/82-8000079/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000002/2025,25,L,ADITA,,,YS-N24/82-8000002/2025,ADITA,35001,,,,,,,82,A,,N24,cic
YS-N24/80-8000062/2025,25,L,ADITA,,,YS-N24/82-8000062/2025,ADITA,35001,,,,,,,82,A,,N24,cic
YS-N24/80-8000030/2025,25,L,ADITA,,,YS-N24/82-8000030/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000013/2025,25,L,ADITA,,,YS-N24/82-8000013/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000055/2025,25,L,ADITA,,,YS-N24/82-8000055/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000018/2025,25,L,ADITA,,,YS-N24/82-8000018/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000065/2025,25,L,ADITA,,,YS-N24/82-8000065/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000003/2025,25,L,ADITA,,,YS-N24/82-8000003/2025,ADITA,35001,,,,,,,82,A,,N24,cic
YS-N24/80-7800109/2025,33,L,ADFAS,,,YS-N24/82-7800109/2025,ADFAS,43001,,,,,,,82,A,,N24,toyeba
YS-N24/80-7800111/2025,33,L,ADFAS,,,YS-N24/82-7800111/2025,ADFAS,43001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000041/2025,25,L,ADITA,,,YS-N24/82-8000041/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000040/2025,25,L,ADITA,,,YS-N24/82-8000040/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000031/2025,25,L,ADITA,,,YS-N24/82-8000031/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000004/2025,25,L,ADITA,,,YS-N24/82-8000004/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-7800018/2025,33,L,ADFAS,,,YS-N24/82-7800018/2025,ADFAS,43001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-7800013/2025,35,L,ADITA,,,YS-N24/82-7800013/2025,ADITA,45001,,,,,,,82,A,,N24,toyeba
YS-N24/80-7800006/2025,35,L,ADITA,,,YS-N24/82-7800006/2025,ADITA,45001,,,,,,,82,A,,N24,toyeba
YS-N24/80-7800035/2025,35,L,ADITA,,,YS-N24/82-7800035/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-7800072/2025,35,L,ADITA,,,YS-N24/82-7800072/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800038/2025,35,L,ADITA,,,YS-N24/82-7800038/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-8000021/2025,23,L,ADFAS,,,YS-N24/82-8000021/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000069/2025,23,L,ADFAS,,,YS-N24/82-8000069/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000057/2025,23,L,ADFAS,,,YS-N24/82-8000057/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000008/2025,25,L,ADITA,,,YS-N24/82-8000008/2025,ADITA,35002,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000054/2025,25,L,ADITA,,,YS-N24/82-8000054/2025,ADITA,35002,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000045/2025,25,L,ADITA,,,YS-N24/82-8000045/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000029/2025,25,L,ADITA,,,YS-N24/82-8000029/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-7800069/2025,33,L,ADFAS,,,YS-N24/82-7800069/2025,ADFAS,43001,,,,,,,82,A,,N24,saheli
YS-N24/80-8000026/2025,25,L,ADITA,,,YS-N24/82-8000026/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000011/2025,25,L,ADITA,,,YS-N24/82-8000011/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-7800020/2025,35,L,ADITA,,,YS-N24/82-7800020/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-7800012/2025,35,L,ADITA,,,YS-N24/82-7800012/2025,ADITA,45001,,,,,,,82,A,,N24,LNG
YS-N24/80-8000009/2025,35,L,ADITA,,,YS-N24/82-8000009/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800021/2025,35,L,ADITA,,,YS-N24/82-7800021/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-7800079/2025,33,L,ADFAS,,,YS-N24/82-7800079/2025,ADFAS,43001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-7800080/2025,33,L,ADFAS,,,YS-N24/82-7800080/2025,ADFAS,43001,,,,,,,82,A,,N24,saheli
YS-N24/80-7800027/2025,35,L,ADITA,,,YS-N24/82-7800027/2025,ADITA,45001,,,,,,,82,A,,N24,cic
YS-N24/80-8000070/2025,23,L,ADFAS,,,YS-N24/82-8000070/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000024/2025,23,L,ADFAS,,,YS-N24/82-8000024/2025,ADFAS,33001,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000058/2025,25,L,ADITA,,,YS-N24/82-8000058/2025,ADITA,35002,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000010/2025,25,L,ADITA,,,YS-N24/82-8000010/2025,ADITA,35002,,,,,,,82,A,,N24,toyeba
YS-N24/80-8000036/2025,25,L,ADITA,,,YS-N24/82-8000036/2025,ADITA,35001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000039/2025,25,L,CFAS(LAT),,,YS-N24/81-8100099/2025,CFAS(LAT),23051,,,,,,,81,A,,N24,cic
YS-N24/80-7800062/2025,35,L,ADITA,,,YS-N24/82-7800062/2025,ADITA,45001,,,,,,,82,A,,N24,RAKHI DAS
YS-N24/80-8000037/2025,25,L,ADITA,,,YS-N24/82-8000037/2025,ADITA,35002,,,,,,,82,A,,N24,cic
YS-N24/80-8000347/2025,23,L,ADFAS,,,YS-N24/82-8000347/2025,ADFAS,33001,,,,,,,82,A,,N24,saheli
YS-N24/80-8000067/2025,25,L,ADITA,,,YS-N24/82-8000067/2025,ADITA,35002,,,,,,,82,A,,N24,cic
