reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/46-4400425/2015,03/08/2015,3.0,10/09/2015,07/09/2015,381.0,10/10/2015,05/10/2015,665.0,10/11/2015,02/11/2015,996.0,10/12/2015,03/12/2015,1336.0,11/01/2016,07/01/2016,1743.0,,,,,,,,,,46,A,N24,3200.0,500.0,PROMITA
YS-N24/46-4400058/2015,03/08/2015,4.0,10/09/2015,16/10/2015,931.0,10/10/2015,17/10/2015,933.0,10/11/2015,02/11/2015,992.0,10/12/2015,07/12/2015,1398.0,11/01/2016,04/01/2016,1663.0,,,,,,,,,,46,A,N24,3200.0,500.0,saheli
YS-N24/46-4400441/2015,04/08/2015,6.0,10/09/2015,07/09/2015,386.0,10/10/2015,05/10/2015,667.0,10/11/2015,05/11/2015,1060.0,10/12/2015,07/12/2015,1419.0,11/01/2016,07/01/2016,1744.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400190/2015,04/08/2015,7.0,10/09/2015,01/10/2015,630.0,10/10/2015,08/10/2015,767.0,10/11/2015,07/11/2015,1125.0,10/12/2015,23/12/2015,1607.0,11/01/2016,13/01/2016,1873.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400187/2015,04/08/2015,8.0,10/09/2015,01/10/2015,629.0,10/10/2015,12/10/2015,873.0,11/11/2015,16/11/2015,1221.0,10/12/2015,31/12/2015,1641.0,11/01/2016,14/01/2016,1883.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400076/2015,04/08/2015,9.0,10/09/2015,04/09/2015,362.0,10/10/2015,10/10/2015,838.0,11/11/2015,16/11/2015,1208.0,10/12/2015,07/12/2015,1392.0,11/01/2016,04/01/2016,1667.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400088/2015,04/08/2015,10.0,10/09/2015,04/09/2015,363.0,10/10/2015,10/10/2015,839.0,11/11/2015,16/11/2015,1207.0,10/12/2015,10/12/2015,1505.0,11/01/2016,07/01/2016,1749.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400046/2015,04/08/2015,11.0,10/09/2015,01/09/2015,342.0,10/10/2015,09/10/2015,814.0,10/11/2015,09/11/2015,1157.0,10/12/2015,07/12/2015,1386.0,11/01/2016,14/01/2016,1879.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400062/2015,04/08/2015,12.0,10/09/2015,11/09/2015,473.0,10/10/2015,10/10/2015,856.0,10/11/2015,05/11/2015,1055.0,10/12/2015,24/12/2015,1616.0,11/01/2016,07/01/2016,1741.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400392/2015,04/08/2015,13.0,10/09/2015,15/09/2015,522.0,10/10/2015,12/10/2015,869.0,10/11/2015,09/11/2015,1149.0,10/12/2015,24/12/2015,1618.0,11/01/2016,11/01/2016,1849.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400393/2015,04/08/2015,14.0,10/09/2015,08/09/2015,409.0,10/10/2015,12/10/2015,870.0,11/11/2015,19/11/2015,1261.0,10/12/2015,24/12/2015,1619.0,11/01/2016,11/01/2016,1850.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400063/2015,04/08/2015,15.0,10/09/2015,08/09/2015,406.0,10/10/2015,08/10/2015,752.0,11/11/2015,26/11/2015,1297.0,10/12/2015,07/12/2015,1404.0,11/01/2016,11/01/2016,1843.0,,,,,,,,,,46,A,N24,3000.0,500.0,saheli
YS-N24/46-4400031/2015,04/08/2015,16.0,10/09/2015,30/10/2015,967.0,10/10/2015,30/10/2015,967.0,11/11/2015,07/01/2016,1739.0,10/12/2015,07/01/2016,1739.0,11/01/2016,07/01/2016,1739.0,,,,,,,,,,46,A,N24,3000.0,500.0,saheli
YS-N24/46-4400224/2015,04/08/2015,17.0,10/09/2015,09/09/2015,427.0,10/10/2015,10/10/2015,849.0,10/11/2015,05/11/2015,1045.0,10/12/2015,10/12/2015,1510.0,11/01/2016,09/01/2016,1817.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
YS-N24/46-4400109/2015,04/08/2015,18.0,10/09/2015,10/09/2015,459.0,10/10/2015,15/10/2015,922.0,11/11/2015,23/11/2015,1284.0,10/12/2015,10/12/2015,1517.0,11/01/2016,14/01/2016,1884.0,,,,,,,,,,46,A,N24,3000.0,500.0,PROMITA
