reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/35-3300356/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300355/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300215/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300148/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300240/2013,35,,CFAS(LAT),,,YS-N24/36-3600648/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300111/2013,35,,CFAS(LAT),,,YS-N24/36-3600649/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300199/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300172/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300074/2013,35,,ADITA,,,YS-N24/37-3300074/2013,ADITA,45052,,,,,,,,A,N,,PROMITA
YS-N24/35-3300073/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300114/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300075/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300108/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300107/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300136/2013,35,,ADITA,,,YS-N24/37-3300136/2013,ADITA,45052,,,,,,,,A,N,,PROMITA
YS-N24/35-3300105/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300149/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300162/2013,35,,ADITA,,,YS-N24/37-3300162/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300011/2013,35,,ADITA,,,YS-N24/37-3300011/2013,ADITA,45051,,,,,,,,A,N,,cic
YS-N24/35-3300065/2013,35,,ADITA,,,YS-N24/37-3300065/2013,ADITA,45051,,,,,,,,A,N,,cic
YS-N24/35-3300082/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300055/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300056/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300037/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300175/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300112/2013,35,,ADITA,,,YS-N24/37-3300112/2013,ADITA,45052,,,,,,,,A,N,,PROMITA
YS-N24/35-3300064/2013,35,,ADITA,,,YS-N24/37-3300064/2013,ADITA,45052,,,,,,,,A,N,,PROMITA
YS-N24/35-3300210/2013,35,,ADITA,,,YS-N24/37-3300210/2013,ADITA,45051,,,,,,,,A,N,,Debjani
YS-N24/35-3300095/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300090/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300034/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300091/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300092/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300122/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300305/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300160/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300288/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300176/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300171/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300010/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300325/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300312/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300311/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300332/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300115/2013,35,,CFAS(L),,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300116/2013,35,,ADITA,,,YS-N24/37-3300116/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300290/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300291/2013,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300287/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100317/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100315/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100273/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100266/2013,45,,CCHM,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300307/2013,33,,ADFAS,,,YS-N24/39-3300307/2014,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300081/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300080/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300190/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300223/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300222/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300221/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300249/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300250/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300280/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300267/2013,35,,ADITA,,,YS-N24/37-3300267/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300266/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300067/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300052/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300109/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300179/2013,35,,ADITA,,,YS-N24/37-3300179/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300178/2013,35,,ADITA,,,YS-N24/37-3300178/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300177/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300193/2013,35,,ADITA,,,YS-N24/37-3300193/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300300/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300234/2013,35,,ADITA,,,YS-N24/37-3300234/2013,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300334/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300350/2013,35,,ADITA,,,YS-N24/37-3300350/2013,ADITA,45051,,,,,,,,A,N,,Debjani
YS-N24/35-3300156/2013,35,,CDTP(LAT),,,YS-N24/36-3600644/2013,CDTP(LAT),22001,,,,,,,,A,N,,cic
YS-N24/35-3300084/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300174/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100102/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300272/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300271/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300270/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300038/2013,35,,CFAS(LAT),,,YS-N24/36-3600642/2013,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/35-3300040/2013,35,,CFAS(LAT),,,YS-N24/36-3600641/2013,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/35-3300216/2013,35,,CFAS(LAT),,,YS-N24/36-3600638/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300217/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300298/2013,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-2800325/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100326/2013,45,,CCHM,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300141/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300153/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300281/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300224/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3500001/2013,25,,CDTP(LAT),,,YS-N24/38-3800228/2013,CDTP(LAT),22001,,,,,,,,A,N,,sharbani
YS-N24/35-3100412/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100420/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300313/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300326/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300343/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300342/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300200/2013,33,,ADFAS,,,YS-N24/45-3300200/2015,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300062/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300201/2013,33,,ADFAS,,,YS-N24/45-3300201/2015,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/35-3300202/2013,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300029/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300220/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300197/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300005/2013,35,,CFAS(LAT),,,YS-N24/36-3600637/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300043/2013,35,,CFAS(LAT),,,YS-N24/36-3600629/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300020/2013,35,,CFAS(LAT),,,YS-N24/36-3600628/2013,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/35-3300147/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3100053/2013,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300341/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3300358/2013,32,,ADDTP,,,YS-N24/37-3300358/2013,ADDTP,42051,,,,,,,,A,N,,Debjani
YS-N24/35-3300296/2013,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/35-3500002/2013,25,,DITA,,,YS-N24/37-3500002/2013,DITA,35055,,,,,,,,A,Y,,Debjani
YS-N24/35-3300285/2013,35,,,,,,,,,,,,,,,A,N,,cic
