recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,05/07/2022,12:59,500.0,500.0,0.0,,,,,A,YS-N24/71-6900155/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,2.0,05/07/2022,13:00,500.0,500.0,0.0,,,,,A,YS-N24/71-6900156/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,3.0,05/07/2022,13:42,500.0,500.0,0.0,,,,,A,YS-N24/71-6900062/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,4.0,05/07/2022,13:43,500.0,500.0,0.0,,,,,A,YS-N24/71-6900047/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,5.0,05/07/2022,13:43,500.0,500.0,0.0,,,,,A,YS-N24/71-6900048/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,6.0,05/07/2022,13:48,500.0,500.0,0.0,,,,,A,YS-N24/71-6700171/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,7.0,05/07/2022,14:10,500.0,500.0,0.0,,,,,A,YS-N24/71-6700103/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,8.0,05/07/2022,15:46,500.0,500.0,0.0,,,,,A,YS-N24/71-6700090/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,9.0,05/07/2022,16:15,500.0,500.0,0.0,,,,,A,YS-N24/71-6900264/2022,A,CASH,,,,,,N24,71,A,,cic,,0
,,10.0,05/07/2022,17:46,500.0,500.0,0.0,,,,,A,YS-N24/71-6900297/2022,A,CASH,,,,,,N24,71,A,,cic,,0
,,11.0,06/07/2022,11:54,500.0,500.0,0.0,,,,,A,YS-N24/71-6700078/2022,A,CASH,,,,,,N24,71,A,,deba,,0
,,12.0,06/07/2022,16:15,500.0,500.0,0.0,,,,,A,YS-N24/71-6700128/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
,,13.0,07/07/2022,10:26,500.0,500.0,0.0,,,,,A,YS-N24/71-6900030/2022,A,CASH,,,,,,N24,71,A,,saheli,,0
