recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,06/04/2017,08:40,500.0,500.0,0.0,,,,,A,YS-N24/53-5100100/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,2.0,06/04/2017,08:41,500.0,500.0,0.0,,,,,A,YS-N24/53-5100089/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,3.0,06/04/2017,09:04,500.0,500.0,0.0,,,,,A,YS-N24/53-5100015/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,4.0,06/04/2017,09:04,500.0,500.0,0.0,,,,,A,YS-N24/53-4900093/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,5.0,06/04/2017,09:05,500.0,500.0,0.0,,,,,A,YS-N24/53-4900067/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,6.0,06/04/2017,09:05,500.0,500.0,0.0,,,,,A,YS-N24/53-4900097/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,7.0,06/04/2017,09:06,500.0,500.0,0.0,,,,,A,YS-N24/53-4900131/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,8.0,06/04/2017,09:08,500.0,500.0,0.0,,,,,A,YS-N24/53-4900103/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,9.0,06/04/2017,09:18,500.0,500.0,0.0,,,,,A,YS-N24/53-5100123/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
,,10.0,06/04/2017,09:19,500.0,500.0,0.0,,,,,A,YS-N24/53-5100126/2017,A,CASH,,,,,,N24,53,A,,PROMITA,,0
