reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/73-7100057/2023,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100056/2023,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-6900312/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-6900093/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-7100037/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100055/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100030/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100029/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100112/2023,33,,ADFAS,,,YS-N24/75-7100112/2023,ADFAS,43051,,,,,,,,A,Y,,cic
YS-N24/73-7100068/2023,35,,ADITA,,,YS-N24/75-7100068/2023,ADITA,45051,,,,,,,,A,Y,,saheli
YS-N24/73-7100070/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100077/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-6900006/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-6900287/2023,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-6900224/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-6900295/2023,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/73-7100044/2023,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/73-7100118/2023,33,,ADFAS,,,YS-N24/75-7100118/2023,ADFAS,43051,,,,,,,,A,Y,,LNG
YS-N24/73-7100120/2023,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
