reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/73-7100057/2023,02/01/2023,1.0,10/02/2023,,,10/03/2023,,,10/04/2023,,,10/05/2023,,,10/06/2023,,,,,,,,,,,,73,A,N24,3000.0,500.0,
YS-N24/73-7100056/2023,02/01/2023,2.0,10/02/2023,,,10/03/2023,,,10/04/2023,,,10/05/2023,,,10/06/2023,,,,,,,,,,,,73,A,N24,3000.0,500.0,
YS-N24/73-6900312/2023,02/01/2023,3.0,10/02/2023,10/02/2023,174.0,10/03/2023,06/04/2023,665.0,10/04/2023,06/05/2023,1272.0,10/05/2023,10/06/2023,1950.0,10/06/2023,10/07/2023,2166.0,,,,,,,,,,73,A,N24,3000.0,500.0,cic
YS-N24/73-6900093/2023,02/01/2023,4.0,10/02/2023,10/02/2023,185.0,10/03/2023,10/03/2023,342.0,10/04/2023,13/04/2023,923.0,10/05/2023,03/05/2023,1192.0,10/06/2023,10/06/2023,1934.0,,,,,,,,,,73,A,N24,3000.0,500.0,cic
YS-N24/73-7100037/2023,04/01/2023,5.0,10/02/2023,,,10/03/2023,,,10/04/2023,,,10/05/2023,,,10/06/2023,,,,,,,,,,,,73,A,N24,3000.0,500.0,
YS-N24/73-7100055/2023,04/01/2023,6.0,10/02/2023,01/02/2023,98.0,10/03/2023,11/03/2023,352.0,10/04/2023,05/04/2023,628.0,10/05/2023,05/05/2023,1247.0,10/06/2023,07/06/2023,1771.0,,,,,,,,,,73,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/73-7100030/2023,04/01/2023,7.0,10/02/2023,08/02/2023,153.0,10/03/2023,04/03/2023,305.0,10/04/2023,08/04/2023,770.0,10/05/2023,05/05/2023,1248.0,10/06/2023,09/06/2023,1857.0,,,,,,,,,,73,A,N24,3000.0,500.0,cic
YS-N24/73-7100029/2023,04/01/2023,8.0,10/02/2023,08/02/2023,154.0,10/03/2023,04/03/2023,304.0,10/04/2023,08/04/2023,771.0,10/05/2023,05/05/2023,1249.0,10/06/2023,13/06/2023,2009.0,,,,,,,,,,73,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/73-7100112/2023,04/01/2023,9.0,10/02/2023,15/02/2023,224.0,10/03/2023,18/03/2023,424.0,10/04/2023,17/04/2023,944.0,10/05/2023,12/06/2023,1978.0,10/06/2023,20/07/2023,2224.0,,,,,,,,,,73,A,N24,3000.0,500.0,cic
YS-N24/73-7100068/2023,05/01/2023,10.0,10/02/2023,09/02/2023,167.0,10/03/2023,13/03/2023,375.0,10/04/2023,04/05/2023,1201.0,10/05/2023,18/07/2023,2218.0,10/06/2023,18/07/2023,2218.0,,,,,,,,,,73,A,N24,3000.0,500.0,saheli
