reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/12-1200001/2005,08/12/2004,1.0,10/01/2005,18/01/2005,804.0,10/02/2005,05/02/2005,986.0,10/03/2005,09/03/2005,2008.0,10/04/2005,09/04/2005,2607.0,10/05/2005,07/05/2005,3160.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200002/2005,08/12/2004,2.0,10/01/2005,12/01/2005,624.0,10/02/2005,09/02/2005,1284.0,10/03/2005,09/03/2005,1952.0,10/04/2005,08/04/2005,2515.0,10/05/2005,09/05/2005,3294.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200003/2005,08/12/2004,3.0,10/01/2005,10/01/2005,361.0,10/02/2005,07/02/2005,1091.0,10/03/2005,09/03/2005,1961.0,10/04/2005,08/04/2005,2550.0,10/05/2005,06/05/2005,3098.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200004/2005,08/12/2004,4.0,10/01/2005,08/01/2005,328.0,10/02/2005,04/02/2005,968.0,10/03/2005,07/03/2005,1786.0,10/04/2005,06/04/2005,2371.0,10/05/2005,06/05/2005,3099.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200005/2005,08/12/2004,5.0,10/01/2005,03/01/2005,293.0,10/02/2005,04/02/2005,959.0,10/03/2005,02/03/2005,1563.0,10/04/2005,04/04/2005,2261.0,10/05/2005,04/05/2005,2981.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200006/2005,08/12/2004,6.0,10/01/2005,02/03/2005,1572.0,10/02/2005,02/03/2005,1572.0,10/03/2005,11/04/2005,2745.0,10/04/2005,04/05/2005,3008.0,10/05/2005,09/05/2005,3332.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200007/2005,08/12/2004,7.0,10/01/2005,27/01/2005,860.0,10/02/2005,27/01/2005,860.0,10/03/2005,02/02/2005,919.0,10/04/2005,,0.0,10/05/2005,,0.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200008/2005,08/12/2004,8.0,10/01/2005,,0.0,10/02/2005,,0.0,10/03/2005,,0.0,10/04/2005,,0.0,10/05/2005,,0.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200009/2005,08/12/2004,9.0,10/01/2005,07/02/2005,1082.0,10/02/2005,07/02/2005,1083.0,10/03/2005,,0.0,10/04/2005,,0.0,10/05/2005,,0.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200010/2005,08/12/2004,10.0,10/01/2005,18/01/2005,797.0,10/02/2005,07/02/2005,1122.0,10/03/2005,09/03/2005,1981.0,10/04/2005,06/04/2005,2396.0,10/05/2005,06/05/2005,3128.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
YS-N24/12-1200011/2005,08/12/2004,11.0,10/01/2005,14/01/2005,676.0,10/02/2005,09/02/2005,1257.0,10/03/2005,10/03/2005,2018.0,10/04/2005,07/04/2005,2404.0,10/05/2005,05/05/2005,3025.0,,,0.0,,,0.0,,,0.0,12,A,N24,2400.0,0.0,UNKNOWN
