rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/43-4300132/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300133/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300136/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300137/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300138/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300141/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300142/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300143/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300148/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300153/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300159/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300173/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300176/2015,08.00,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300177/2015,08.45,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300178/2015,08.45,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300179/2015,08.45,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300184/2015,08.45,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300185/2015,08.45,19/03/2015,1,21051,CCAD,M,43,A,,PROMITA,
0.0,YS-N24/43-4300092/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300115/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300121/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300140/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300152/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300163/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300168/2015,08.45,19/03/2015,1,22051,DDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300187/2015,08.45,19/03/2015,1,22051,CDTP,M,43,A,,PROMITA,
0.0,YS-N24/43-4300013/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300023/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300033/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300036/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300043/2015,09.30,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300044/2015,09.30,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300067/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300068/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300075/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300080/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300086/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300087/2015,09.30,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300089/2015,09.30,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300090/2015,10.15,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300099/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300100/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300101/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300114/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300126/2015,10.15,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300130/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300144/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300145/2015,10.15,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300146/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300164/2015,10.15,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300165/2015,10.15,19/03/2015,1,23051,DFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300166/2015,10.15,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300169/2015,11.00,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300182/2015,11.00,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300186/2015,11.00,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300197/2015,11.00,19/03/2015,1,23051,CFAS,M,43,A,,PROMITA,
0.0,YS-N24/43-4300001/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300002/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300003/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300007/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300008/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300009/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300012/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300014/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300015/2015,11.00,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300016/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300017/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300018/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300020/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300021/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300027/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300028/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300040/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300045/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300046/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300047/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300048/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300053/2015,11.45,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300065/2015,12.30,19/03/2015,1,25051,DITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300135/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300147/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300157/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300167/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300171/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300180/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300183/2015,12.30,19/03/2015,1,25051,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300010/2015,12.30,19/03/2015,1,25052,DITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300011/2015,12.30,19/03/2015,1,25052,DITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300022/2015,12.30,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300029/2015,12.30,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300034/2015,12.30,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300035/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300038/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300039/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300041/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300049/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300050/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
0.0,YS-N24/43-4300051/2015,13.15,19/03/2015,1,25052,CITA,M,43,A,,PROMITA,
