reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/57-5500081/2018,06/04/2018,1.0,10/05/2018,11/05/2018,159.0,11/06/2018,05/06/2018,349.0,10/07/2018,06/07/2018,791.0,10/08/2018,10/08/2018,1408.0,11/09/2018,07/09/2018,1646.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500080/2018,06/04/2018,2.0,10/05/2018,08/05/2018,128.0,11/06/2018,08/06/2018,404.0,10/07/2018,10/07/2018,901.0,10/08/2018,10/08/2018,1396.0,11/09/2018,07/09/2018,1638.0,,,,,,,,,,57,A,N24,3000.0,500.0,saheli
YS-N24/57-5500063/2018,06/04/2018,3.0,10/05/2018,11/05/2018,157.0,11/06/2018,08/06/2018,411.0,10/07/2018,03/07/2018,727.0,10/08/2018,07/08/2018,1301.0,11/09/2018,04/09/2018,1606.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500062/2018,06/04/2018,4.0,10/05/2018,08/05/2018,130.0,11/06/2018,08/06/2018,412.0,10/07/2018,06/07/2018,790.0,10/08/2018,10/08/2018,1405.0,11/09/2018,07/09/2018,1645.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500083/2018,06/04/2018,5.0,10/05/2018,11/05/2018,155.0,11/06/2018,15/06/2018,545.0,10/07/2018,,,10/08/2018,,,11/09/2018,,,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500082/2018,06/04/2018,6.0,10/05/2018,11/05/2018,156.0,11/06/2018,05/06/2018,352.0,10/07/2018,24/07/2018,1126.0,10/08/2018,,,11/09/2018,,,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500019/2018,06/04/2018,7.0,10/05/2018,08/05/2018,124.0,11/06/2018,08/06/2018,398.0,10/07/2018,14/07/2018,1025.0,10/08/2018,08/08/2018,1327.0,11/09/2018,15/09/2018,1832.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500010/2018,06/04/2018,8.0,10/05/2018,21/04/2018,82.0,11/06/2018,08/06/2018,397.0,10/07/2018,20/07/2018,1095.0,10/08/2018,18/08/2018,1505.0,11/09/2018,06/10/2018,1965.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500051/2018,06/04/2018,9.0,10/05/2018,08/05/2018,125.0,11/06/2018,05/06/2018,345.0,10/07/2018,07/07/2018,833.0,10/08/2018,18/08/2018,1507.0,11/09/2018,10/09/2018,1732.0,,,,,,,,,,57,A,N24,3000.0,500.0,saheli
YS-N24/57-5500070/2018,06/04/2018,10.0,10/05/2018,04/05/2018,107.0,11/06/2018,01/06/2018,292.0,10/07/2018,03/07/2018,720.0,10/08/2018,07/08/2018,1287.0,11/09/2018,07/09/2018,1648.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500088/2018,06/04/2018,11.0,10/05/2018,04/05/2018,108.0,11/06/2018,05/06/2018,348.0,10/07/2018,06/07/2018,785.0,10/08/2018,03/08/2018,1210.0,11/09/2018,04/09/2018,1598.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
YS-N24/57-5500065/2018,07/04/2018,12.0,10/05/2018,07/04/2018,13.0,11/06/2018,07/04/2018,13.0,10/07/2018,07/04/2018,13.0,10/08/2018,07/04/2018,13.0,11/09/2018,07/04/2018,13.0,,,,,,,,,,57,A,N24,3000.0,500.0,PROMITA
