recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,06/04/2018,19:30,500.0,500.0,0.0,,,,,A,YS-N24/57-5500081/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,2.0,06/04/2018,19:30,500.0,500.0,0.0,,,,,A,YS-N24/57-5500080/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,3.0,06/04/2018,19:30,500.0,500.0,0.0,,,,,A,YS-N24/57-5500063/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,4.0,06/04/2018,19:31,500.0,500.0,0.0,,,,,A,YS-N24/57-5500062/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,5.0,06/04/2018,19:31,500.0,500.0,0.0,,,,,A,YS-N24/57-5500083/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,6.0,06/04/2018,19:31,500.0,500.0,0.0,,,,,A,YS-N24/57-5500082/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,7.0,06/04/2018,19:32,500.0,500.0,0.0,,,,,A,YS-N24/57-5500019/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,8.0,06/04/2018,19:33,500.0,500.0,0.0,,,,,A,YS-N24/57-5500010/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,9.0,06/04/2018,19:34,500.0,500.0,0.0,,,,,A,YS-N24/57-5500051/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,10.0,06/04/2018,19:53,500.0,500.0,0.0,,,,,A,YS-N24/57-5500070/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,11.0,06/04/2018,19:54,500.0,500.0,0.0,,,,,A,YS-N24/57-5500088/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,12.0,07/04/2018,13:50,500.0,500.0,0.0,,,,,A,YS-N24/57-5500065/2018,A,CASH,,,,,,N24,57,A,,PROMITA,,0
,,13.0,07/04/2018,13:50,2500.0,2500.0,,,,0.0,0.0,12345,YS-N24/57-5500065/2018,I,CASH,,,,,,N24,57,A,,PROMITA,,
,,14.0,07/04/2018,14:37,500.0,500.0,0.0,,,,,A,YS-N24/57-5500018/2018,A,CASH,,,,,,N24,57,A,,saheli,,0
,,15.0,07/04/2018,14:38,500.0,500.0,0.0,,,,,A,YS-N24/57-5500009/2018,A,CASH,,,,,,N24,57,A,,saheli,,0
,,16.0,07/04/2018,14:39,500.0,500.0,0.0,,,,,A,YS-N24/57-5500003/2018,A,CASH,,,,,,N24,57,A,,saheli,,0
,,17.0,07/04/2018,14:40,500.0,500.0,0.0,,,,,A,YS-N24/57-5500060/2018,A,CASH,,,,,,N24,57,A,,saheli,,0
