reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/64-6200058/2020,07/01/2020,1.0,10/02/2020,11/02/2020,124.0,11/03/2020,06/03/2020,219.0,11/04/2020,19/04/2021,465.0,10/05/2020,19/04/2021,465.0,10/06/2020,13/09/2021,483.0,,,,,,,,,,64,A,N24,3000.0,500.0,saikat dey
YS-N24/64-6200057/2020,07/01/2020,2.0,10/02/2020,11/02/2020,123.0,11/03/2020,10/03/2020,246.0,11/04/2020,04/03/2021,362.0,10/05/2020,08/04/2021,438.0,10/06/2020,16/09/2021,495.0,,,,,,,,,,64,A,N24,3000.0,500.0,saikat dey
YS-N24/64-6200074/2020,07/01/2020,3.0,10/02/2020,11/02/2020,122.0,11/03/2020,03/03/2020,196.0,11/04/2020,19/04/2021,464.0,10/05/2020,19/04/2021,464.0,10/06/2020,06/09/2021,479.0,,,,,,,,,,64,A,N24,3000.0,500.0,cic
YS-N24/64-6200068/2020,07/01/2020,4.0,10/02/2020,,,11/03/2020,,,11/04/2020,,,10/05/2020,,,10/06/2020,,,,,,,,,,,,64,A,N24,3000.0,500.0,
YS-N24/64-6200071/2020,07/01/2020,5.0,10/02/2020,,,11/03/2020,,,11/04/2020,,,10/05/2020,,,10/06/2020,,,,,,,,,,,,64,A,N24,3000.0,500.0,
YS-N24/64-6000202/2020,07/01/2020,6.0,10/02/2020,20/02/2020,162.0,11/03/2020,05/03/2020,209.0,11/04/2020,,,10/05/2020,,,10/06/2020,,,,,,,,,,,,64,A,N24,3000.0,500.0,PROMITA
YS-N24/64-6000201/2020,07/01/2020,7.0,10/02/2020,16/03/2020,292.0,11/03/2020,02/12/2021,503.0,11/04/2020,02/12/2021,503.0,10/05/2020,02/12/2021,503.0,10/06/2020,02/12/2021,503.0,,,,,,,,,,64,A,N24,3000.0,500.0,saikat dey
YS-N24/64-6000199/2020,07/01/2020,8.0,10/02/2020,03/02/2020,79.0,11/03/2020,12/03/2020,264.0,11/04/2020,20/02/2021,340.0,10/05/2020,24/03/2021,416.0,10/06/2020,15/09/2021,494.0,,,,,,,,,,64,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/64-6000160/2020,07/01/2020,9.0,10/02/2020,11/02/2020,118.0,11/03/2020,06/03/2020,217.0,11/04/2020,20/02/2021,341.0,10/05/2020,06/03/2021,372.0,10/06/2020,10/04/2021,455.0,,,,,,,,,,64,A,N24,3000.0,500.0,saheli
YS-N24/64-6000016/2020,07/01/2020,10.0,10/02/2020,11/02/2020,116.0,11/03/2020,13/03/2020,277.0,11/04/2020,,,10/05/2020,,,10/06/2020,,,,,,,,,,,,64,A,N24,3000.0,500.0,saheli
