recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,07/01/2020,12:19,500.0,500.0,0.0,,,,,A,YS-N24/64-6200058/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,2.0,07/01/2020,12:20,500.0,500.0,0.0,,,,,A,YS-N24/64-6200057/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,3.0,07/01/2020,12:20,500.0,500.0,0.0,,,,,A,YS-N24/64-6200074/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,4.0,07/01/2020,12:20,500.0,500.0,0.0,,,,,A,YS-N24/64-6200068/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,5.0,07/01/2020,12:20,500.0,500.0,0.0,,,,,A,YS-N24/64-6200071/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,6.0,07/01/2020,12:25,500.0,500.0,0.0,,,,,A,YS-N24/64-6000202/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,7.0,07/01/2020,12:25,500.0,500.0,0.0,,,,,A,YS-N24/64-6000201/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,8.0,07/01/2020,12:25,500.0,500.0,0.0,,,,,A,YS-N24/64-6000199/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,9.0,07/01/2020,12:45,500.0,500.0,0.0,,,,,A,YS-N24/64-6000160/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,10.0,07/01/2020,12:45,500.0,500.0,0.0,,,,,A,YS-N24/64-6000016/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,11.0,07/01/2020,12:46,500.0,500.0,0.0,,,,,A,YS-N24/64-6000106/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,12.0,07/01/2020,12:47,500.0,500.0,0.0,,,,,A,YS-N24/64-6000076/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,13.0,07/01/2020,12:48,500.0,500.0,0.0,,,,,A,YS-N24/64-6000072/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,14.0,08/01/2020,16:17,500.0,500.0,0.0,,,,,A,YS-N24/64-6200052/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,15.0,08/01/2020,16:17,500.0,500.0,0.0,,,,,A,YS-N24/64-6200024/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,16.0,08/01/2020,16:47,500.0,500.0,0.0,,,,,A,YS-N24/64-6200019/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,17.0,09/01/2020,08:42,500.0,500.0,0.0,,,,,A,YS-N24/64-6200051/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,18.0,09/01/2020,08:43,1000.0,1000.0,,,,0.0,0.0,12,YS-N24/64-6200051/2020,I,CASH,,,,,,N24,64,A,,saheli,,
,,19.0,09/01/2020,08:45,500.0,500.0,0.0,,,,,A,YS-N24/64-6200076/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,20.0,09/01/2020,09:18,500.0,500.0,0.0,,,,,A,YS-N24/64-6000260/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,21.0,09/01/2020,14:09,500.0,500.0,0.0,,,,,A,YS-N24/64-6000373/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,22.0,09/01/2020,14:13,500.0,500.0,0.0,,,,,A,YS-N24/64-6000376/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,23.0,09/01/2020,15:14,500.0,500.0,0.0,,,,,A,YS-N24/64-6200027/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,24.0,10/01/2020,09:55,500.0,500.0,0.0,,,,,A,YS-N24/64-6000078/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,25.0,10/01/2020,09:59,500.0,500.0,0.0,,,,,A,YS-N24/64-6000156/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,26.0,10/01/2020,10:00,500.0,500.0,0.0,,,,,A,YS-N24/64-6000364/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,27.0,10/01/2020,10:09,500.0,500.0,0.0,,,,,A,YS-N24/64-6200063/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,28.0,10/01/2020,11:33,500.0,500.0,0.0,,,,,A,YS-N24/64-6000344/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,29.0,10/01/2020,11:46,500.0,500.0,0.0,,,,,A,YS-N24/64-6000277/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,30.0,10/01/2020,11:46,500.0,500.0,0.0,,,,,A,YS-N24/64-6000358/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,31.0,10/01/2020,11:46,500.0,500.0,0.0,,,,,A,YS-N24/64-6000238/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,32.0,10/01/2020,11:57,500.0,500.0,0.0,,,,,A,YS-N24/64-6200015/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,33.0,10/01/2020,11:58,500.0,500.0,0.0,,,,,A,YS-N24/64-6200067/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,34.0,10/01/2020,18:37,500.0,500.0,0.0,,,,,A,YS-N24/64-6000200/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,35.0,11/01/2020,15:37,500.0,500.0,0.0,,,,,A,YS-N24/64-6200011/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,36.0,11/01/2020,15:56,500.0,500.0,0.0,,,,,A,YS-N24/64-6000030/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,37.0,11/01/2020,16:04,500.0,500.0,0.0,,,,,A,YS-N24/64-6200017/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,38.0,11/01/2020,16:06,500.0,500.0,0.0,,,,,A,YS-N24/64-6200012/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,39.0,11/01/2020,16:15,500.0,500.0,0.0,,,,,A,YS-N24/64-6200005/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,40.0,11/01/2020,17:14,500.0,500.0,0.0,,,,,A,YS-N24/64-6200006/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,41.0,11/01/2020,17:40,500.0,500.0,0.0,,,,,A,YS-N24/64-6200018/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,42.0,11/01/2020,18:09,500.0,500.0,0.0,,,,,A,YS-N24/64-6000229/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,43.0,13/01/2020,14:24,500.0,500.0,0.0,,,,,A,YS-N24/64-6000224/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,44.0,13/01/2020,16:06,500.0,500.0,0.0,,,,,A,YS-N24/64-6000182/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,45.0,13/01/2020,17:56,500.0,500.0,0.0,,,,,A,YS-N24/64-6000326/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,46.0,14/01/2020,12:18,500.0,500.0,0.0,,,,,A,YS-N24/64-6200048/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,47.0,14/01/2020,12:19,500.0,500.0,0.0,,,,,A,YS-N24/64-6200007/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,48.0,14/01/2020,12:21,500.0,500.0,0.0,,,,,A,YS-N24/64-6200023/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,49.0,14/01/2020,12:23,500.0,500.0,0.0,,,,,A,YS-N24/64-6000158/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,50.0,14/01/2020,12:24,500.0,500.0,0.0,,,,,A,YS-N24/64-6000098/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,51.0,14/01/2020,12:29,500.0,500.0,0.0,,,,,A,YS-N24/64-6000170/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,52.0,14/01/2020,13:03,500.0,500.0,0.0,,,,,A,YS-N24/64-6200038/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,53.0,14/01/2020,13:04,500.0,500.0,0.0,,,,,A,YS-N24/64-6200004/2020,A,CASH,,,,,,N24,64,A,,cic,,0
,,54.0,14/01/2020,19:03,500.0,500.0,0.0,,,,,A,YS-N24/64-6200084/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,55.0,15/01/2020,17:33,500.0,500.0,0.0,,,,,A,YS-N24/64-6200036/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,56.0,15/01/2020,17:33,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200006/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,57.0,15/01/2020,18:14,500.0,500.0,0.0,,,,,A,YS-N24/64-6200041/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,58.0,15/01/2020,18:14,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200041/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,59.0,16/01/2020,17:06,500.0,500.0,0.0,,,,,A,YS-N24/64-6000325/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,60.0,16/01/2020,17:06,500.0,500.0,0.0,,,,,A,YS-N24/64-6000345/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,61.0,16/01/2020,17:59,500.0,500.0,0.0,,,,,A,YS-N24/64-6000327/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,62.0,17/01/2020,09:45,500.0,500.0,0.0,,,,,A,YS-N24/64-6000174/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,63.0,17/01/2020,09:57,500.0,500.0,0.0,,,,,A,YS-N24/64-6000065/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,64.0,17/01/2020,11:48,500.0,500.0,0.0,,,,,A,YS-N24/64-6200047/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,65.0,17/01/2020,11:49,500.0,500.0,0.0,,,,,A,YS-N24/64-6200003/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,66.0,17/01/2020,15:58,500.0,500.0,0.0,,,,,A,YS-N24/64-6000173/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,67.0,24/01/2020,08:52,500.0,500.0,0.0,,,,,A,YS-N24/64-6000150/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,68.0,24/01/2020,08:53,500.0,500.0,0.0,,,,,A,YS-N24/64-6000151/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,69.0,24/01/2020,15:59,500.0,500.0,0.0,,,,,A,YS-N24/64-6200080/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,70.0,25/01/2020,16:12,500.0,500.0,0.0,,,,,A,YS-N24/64-6000033/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,71.0,25/01/2020,19:12,500.0,500.0,0.0,,,,,A,YS-N24/64-6000266/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,72.0,25/01/2020,19:13,500.0,500.0,0.0,,,,,A,YS-N24/64-6000265/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,73.0,27/01/2020,17:43,500.0,500.0,0.0,,,,,A,YS-N24/64-6000228/2020,A,CASH,,,,,,N24,64,A,,PROMITA,,0
,,74.0,28/01/2020,08:24,500.0,500.0,0.0,,,,,A,YS-N24/64-6000066/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,75.0,28/01/2020,10:14,500.0,500.0,0.0,,,,,A,YS-N24/64-6000258/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,76.0,31/01/2020,13:31,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000325/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,77.0,01/02/2020,14:12,500.0,500.0,0.0,,,,,A,YS-N24/64-6000272/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,78.0,03/02/2020,13:48,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000373/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,79.0,03/02/2020,16:17,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000199/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,80.0,04/02/2020,09:40,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000106/2020,I,CASH,,,,,,N24,64,A,,saheli,,
Prs,,81.0,04/02/2020,12:59,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,64,A,,PROMITA,,
Prs,,82.0,04/02/2020,13:01,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,64,A,,PROMITA,,
Prs,,83.0,05/02/2020,13:44,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,64,A,,PROMITA,,
,,84.0,05/02/2020,15:42,500.0,500.0,0.0,,,,,A,YS-N24/64-6000010/2020,A,CASH,,,,,,N24,64,A,,saheli,,0
,,85.0,05/02/2020,16:08,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200018/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,86.0,05/02/2020,16:18,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200052/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,87.0,05/02/2020,16:20,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200024/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,88.0,05/02/2020,17:56,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6200036/2020,I,CASH,,,,,,N24,64,A,,PROMITA,,
,,89.0,06/02/2020,14:11,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000376/2020,I,CASH,,,,,,N24,64,A,,saheli,,
,,90.0,06/02/2020,14:13,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000344/2020,I,CASH,,,,,,N24,64,A,,saheli,,
,,91.0,06/02/2020,14:50,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000182/2020,I,CASH,,,,,,N24,64,A,,saheli,,
Prs,,92.0,06/02/2020,18:06,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,64,A,,PROMITA,,
,,93.0,07/02/2020,08:04,500.0,500.0,,,,0.0,0.0,1,YS-N24/64-6000170/2020,I,CASH,,,,,,N24,64,A,,saheli,,
,,94.0,07/02/2020,09:14,2500.0,2500.0,,,,0.0,0.0,12345,YS-N24/64-6000065/2020,I,CASH,,,,,,N24,64,A,,saheli,,
