recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600001/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,2.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600002/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,3.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600003/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,4.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600004/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,5.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600005/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,6.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600006/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,7.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600007/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,8.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600008/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,9.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600009/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,10.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600010/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,11.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600011/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,12.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600012/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,13.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600013/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,14.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600014/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,15.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600015/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,16.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600016/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,17.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600017/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
,,18.0,06/12/2006,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/16-1600018/2007,A,CASH,0.0,,,,,N24,16,A,,UNKNOWN,,
