reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/54-5200113/2017,33,,ADFAS,,,YS-N24/56-5200113/2018,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/54-5200191/2017,33,,ADFAS,,,YS-N24/56-5200191/2018,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/54-5200104/2017,33,,ADFAS,,,YS-N24/56-5200104/2018,ADFAS,43001,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200105/2017,33,,ADFAS,,,YS-N24/56-5200105/2018,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/54-5200174/2017,33,,ADFAS,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200242/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200117/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200118/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200205/2017,35,,ADITA,,,YS-N24/56-5200205/2018,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/54-5000018/2017,45,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/54-5200315/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200230/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200233/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200232/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200332/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5200270/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/54-5000079/2017,45,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/54-5200137/2017,35,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
