recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
Prs,,1.0,27/01/2016,12:19,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,2.0,27/01/2016,12:20,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,3.0,27/01/2016,12:22,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,4.0,27/01/2016,12:27,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,5.0,28/01/2016,10:11,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,saheli,,
Prs,,6.0,29/01/2016,12:57,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,7.0,29/01/2016,12:59,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
Prs,,8.0,30/01/2016,15:59,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,saheli,,
,,9.0,01/02/2016,18:41,500.0,500.0,0.0,,,,,A,YS-N24/48-4600111/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,10.0,01/02/2016,18:41,500.0,500.0,0.0,,,,,A,YS-N24/48-4600113/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,11.0,01/02/2016,18:42,500.0,500.0,0.0,,,,,A,YS-N24/48-4600007/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,12.0,02/02/2016,08:17,500.0,500.0,0.0,,,,,A,YS-N24/48-4600100/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,13.0,02/02/2016,10:17,500.0,500.0,0.0,,,,,A,YS-N24/48-4600104/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,14.0,02/02/2016,10:19,500.0,500.0,0.0,,,,,A,YS-N24/48-4600126/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,15.0,02/02/2016,10:20,500.0,500.0,0.0,,,,,A,YS-N24/48-4600125/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,16.0,02/02/2016,13:57,500.0,500.0,0.0,,,,,A,YS-N24/48-4600114/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,17.0,02/02/2016,13:58,500.0,500.0,0.0,,,,,A,YS-N24/48-4600002/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,18.0,02/02/2016,18:03,700.0,700.0,0.0,,,,,A,YS-N24/48-4600115/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,19.0,02/02/2016,18:11,500.0,500.0,0.0,,,,,A,YS-N24/48-4600016/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,20.0,02/02/2016,18:44,500.0,500.0,0.0,,,,,A,YS-N24/48-4600072/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,21.0,02/02/2016,19:26,700.0,700.0,0.0,,,,,A,YS-N24/48-4600047/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,22.0,02/02/2016,19:26,700.0,700.0,0.0,,,,,A,YS-N24/48-4600048/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,23.0,03/02/2016,08:53,500.0,500.0,0.0,,,,,A,YS-N24/48-4600019/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,24.0,03/02/2016,08:54,500.0,500.0,0.0,,,,,A,YS-N24/48-4600020/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,25.0,03/02/2016,11:56,500.0,500.0,0.0,,,,,A,YS-N24/48-4600037/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,26.0,03/02/2016,13:49,500.0,500.0,0.0,,,,,A,YS-N24/48-4600154/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,27.0,03/02/2016,16:02,500.0,500.0,0.0,,,,,A,YS-N24/48-4600027/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
,,28.0,03/02/2016,16:06,500.0,500.0,0.0,,,,,A,YS-N24/48-4600015/2016,A,CASH,0.0,,,,,N24,48,A,,PROMITA,,
Prs,,29.0,03/02/2016,18:59,15.0,,,15.0,,,,,,P,CASH,,,,,,N24,48,A,,PROMITA,,
,,30.0,04/02/2016,09:48,500.0,500.0,0.0,,,,,A,YS-N24/48-4400236/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,31.0,04/02/2016,09:50,500.0,500.0,0.0,,,,,A,YS-N24/48-4400386/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,32.0,04/02/2016,09:51,500.0,500.0,0.0,,,,,A,YS-N24/48-4400240/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,33.0,04/02/2016,10:13,500.0,500.0,0.0,,,,,A,YS-N24/48-4400021/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,34.0,04/02/2016,10:15,500.0,500.0,0.0,,,,,A,YS-N24/48-4400022/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
,,35.0,04/02/2016,15:57,500.0,500.0,0.0,,,,,A,YS-N24/48-4600078/2016,A,CASH,0.0,,,,,N24,48,A,,saheli,,
