reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/18-1800001/2007,05/06/2007,1.0,10/07/2007,05/06/2007,4.0,10/08/2007,06/08/2007,1951.0,10/09/2007,07/09/2007,3400.0,10/10/2007,05/10/2007,4380.0,10/11/2007,07/11/2007,5764.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800002/2007,05/06/2007,2.0,10/07/2007,05/06/2007,3.0,10/08/2007,,0.0,10/09/2007,,0.0,10/10/2007,,0.0,10/11/2007,,0.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800003/2007,06/06/2007,5.0,10/07/2007,18/08/2007,2783.0,10/08/2007,29/09/2007,4098.0,10/09/2007,27/10/2007,5169.0,10/10/2007,27/10/2007,5169.0,10/11/2007,,0.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800004/2007,06/06/2007,6.0,10/07/2007,09/08/2007,2410.0,10/08/2007,09/08/2007,2410.0,10/09/2007,10/09/2007,3645.0,10/10/2007,09/10/2007,4900.0,10/11/2007,06/11/2007,5574.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800005/2007,06/06/2007,7.0,10/07/2007,24/08/2007,2867.0,10/08/2007,26/09/2007,4084.0,10/09/2007,05/11/2007,5380.0,10/10/2007,30/11/2007,6273.0,10/11/2007,10/12/2007,6310.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800006/2007,06/06/2007,8.0,10/07/2007,,0.0,10/08/2007,,0.0,10/09/2007,,0.0,10/10/2007,,0.0,10/11/2007,,0.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800007/2007,06/06/2007,9.0,10/07/2007,,0.0,10/08/2007,,0.0,10/09/2007,,0.0,10/10/2007,,0.0,10/11/2007,,0.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800008/2007,06/06/2007,10.0,10/07/2007,10/07/2007,1205.0,10/08/2007,09/08/2007,2412.0,10/09/2007,08/09/2007,3590.0,10/10/2007,09/10/2007,4906.0,10/11/2007,09/11/2007,6041.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800009/2007,06/06/2007,11.0,10/07/2007,14/07/2007,1482.0,10/08/2007,04/08/2007,1779.0,10/09/2007,01/09/2007,2953.0,10/10/2007,06/10/2007,4530.0,10/11/2007,01/11/2007,5199.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800010/2007,06/06/2007,12.0,10/07/2007,07/07/2007,575.0,10/08/2007,04/08/2007,1781.0,10/09/2007,04/09/2007,3069.0,10/10/2007,06/10/2007,4525.0,10/11/2007,03/11/2007,5323.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800011/2007,06/06/2007,13.0,10/07/2007,10/07/2007,1372.0,10/08/2007,04/08/2007,1780.0,10/09/2007,06/09/2007,3253.0,10/10/2007,09/10/2007,4907.0,10/11/2007,03/11/2007,5325.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800012/2007,06/06/2007,14.0,10/07/2007,01/08/2007,1620.0,10/08/2007,01/08/2007,1620.0,10/09/2007,03/10/2007,4177.0,10/10/2007,03/10/2007,4177.0,10/11/2007,09/11/2007,6033.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800013/2007,06/06/2007,15.0,10/07/2007,10/07/2007,1371.0,10/08/2007,10/08/2007,2618.0,10/09/2007,10/09/2007,3905.0,10/10/2007,10/10/2007,5063.0,10/11/2007,09/11/2007,6032.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800014/2007,06/06/2007,16.0,10/07/2007,06/08/2007,1952.0,10/08/2007,06/08/2007,1952.0,10/09/2007,03/10/2007,4193.0,10/10/2007,03/10/2007,4193.0,10/11/2007,16/11/2007,6145.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800015/2007,06/06/2007,17.0,10/07/2007,11/07/2007,1378.0,10/08/2007,06/08/2007,1806.0,10/09/2007,05/10/2007,4282.0,10/10/2007,16/11/2007,6116.0,10/11/2007,09/01/2008,6332.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800016/2007,06/06/2007,18.0,10/07/2007,10/07/2007,1249.0,10/08/2007,06/08/2007,1805.0,10/09/2007,05/09/2007,3084.0,10/10/2007,08/10/2007,4567.0,10/11/2007,05/11/2007,5381.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
YS-N24/18-1800017/2007,06/06/2007,19.0,10/07/2007,11/07/2007,1377.0,10/08/2007,08/08/2007,2104.0,10/09/2007,05/09/2007,3073.0,10/10/2007,12/10/2007,5098.0,10/11/2007,07/11/2007,5608.0,,,0.0,,,0.0,,,0.0,18,A,N24,2400.0,0.0,UNKNOWN
