reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/37-3700001/2013,02/05/2013,1.0,10/07/2013,09/07/2013,1138.0,10/08/2013,13/08/2013,1831.0,10/09/2013,07/09/2013,2126.0,10/10/2013,10/10/2013,2827.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3700002/2013,03/05/2013,3.0,10/07/2013,03/05/2013,4.0,10/08/2013,03/08/2013,1483.0,10/09/2013,10/09/2013,2258.0,10/10/2013,07/10/2013,2630.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3700003/2013,03/05/2013,5.0,10/07/2013,03/05/2013,7.0,10/08/2013,03/08/2013,1485.0,10/09/2013,07/09/2013,2127.0,10/10/2013,07/10/2013,2632.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3700004/2013,03/05/2013,6.0,10/07/2013,03/05/2013,8.0,10/08/2013,03/08/2013,1484.0,10/09/2013,12/09/2013,2357.0,10/10/2013,07/10/2013,2631.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3700005/2013,03/05/2013,9.0,10/07/2013,09/07/2013,1132.0,10/08/2013,08/08/2013,1655.0,10/09/2013,10/09/2013,2255.0,10/10/2013,07/10/2013,2659.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,cic
YS-N24/37-3700006/2013,03/05/2013,10.0,10/07/2013,23/07/2013,1392.0,10/08/2013,03/09/2013,2009.0,10/09/2013,14/09/2013,2413.0,10/10/2013,07/11/2013,2985.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3700007/2013,04/05/2013,11.0,10/07/2013,09/07/2013,1148.0,10/08/2013,03/08/2013,1486.0,10/09/2013,05/09/2013,2061.0,10/10/2013,07/10/2013,2642.0,,,,,,,,,,,,,37,A,N24,2000.0,350.0,sharbani
YS-N24/37-3500060/2013,06/05/2013,12.0,10/06/2013,07/06/2013,549.0,10/07/2013,03/07/2013,909.0,10/08/2013,12/08/2013,1772.0,10/09/2013,04/09/2013,2028.0,10/10/2013,07/10/2013,2638.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500124/2013,06/05/2013,13.0,10/06/2013,10/06/2013,608.0,10/07/2013,08/07/2013,1054.0,10/08/2013,07/08/2013,1588.0,10/09/2013,11/09/2013,2325.0,10/10/2013,07/10/2013,2639.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500094/2013,06/05/2013,14.0,10/06/2013,06/05/2013,15.0,10/07/2013,10/07/2013,1199.0,10/08/2013,10/08/2013,1750.0,10/09/2013,13/09/2013,2381.0,10/10/2013,10/10/2013,2828.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500001/2013,06/05/2013,16.0,10/06/2013,07/06/2013,550.0,10/07/2013,05/07/2013,981.0,10/08/2013,19/08/2013,1928.0,10/09/2013,09/09/2013,2189.0,10/10/2013,07/10/2013,2633.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500013/2013,06/05/2013,17.0,10/06/2013,10/06/2013,609.0,10/07/2013,08/07/2013,1060.0,10/08/2013,07/08/2013,1589.0,10/09/2013,11/09/2013,2324.0,10/10/2013,07/10/2013,2634.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500064/2013,06/05/2013,18.0,10/06/2013,24/07/2013,1402.0,10/07/2013,12/08/2013,1770.0,10/08/2013,21/10/2013,2878.0,10/09/2013,21/10/2013,2878.0,10/10/2013,21/10/2013,2878.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500065/2013,06/05/2013,19.0,10/06/2013,15/07/2013,1329.0,10/07/2013,12/08/2013,1769.0,10/08/2013,02/09/2013,2007.0,10/09/2013,28/10/2013,2943.0,10/10/2013,28/10/2013,2943.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500076/2013,06/05/2013,20.0,10/06/2013,12/06/2013,677.0,10/07/2013,02/07/2013,888.0,10/08/2013,07/08/2013,1586.0,10/09/2013,23/09/2013,2484.0,10/10/2013,12/12/2013,3040.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500012/2013,06/05/2013,21.0,10/06/2013,07/06/2013,554.0,10/07/2013,10/07/2013,1207.0,10/08/2013,05/08/2013,1525.0,10/09/2013,04/09/2013,2030.0,10/10/2013,24/10/2013,2922.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
YS-N24/37-3500009/2013,06/05/2013,22.0,10/06/2013,19/06/2013,766.0,10/07/2013,08/07/2013,1063.0,10/08/2013,05/08/2013,1524.0,10/09/2013,06/09/2013,2091.0,10/10/2013,07/10/2013,2649.0,,,,,,,,,,37,A,N24,3000.0,500.0,sharbani
