reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/49-4700040/2016,04/05/2016,8.0,10/06/2016,04/06/2016,375.0,11/07/2016,04/07/2016,715.0,10/08/2016,04/08/2016,1140.0,10/09/2016,05/09/2016,1477.0,10/10/2016,06/10/2016,1912.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700118/2016,04/05/2016,9.0,10/06/2016,04/06/2016,374.0,11/07/2016,04/07/2016,713.0,10/08/2016,04/08/2016,1137.0,10/09/2016,01/09/2016,1446.0,10/10/2016,06/10/2016,1911.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700125/2016,04/05/2016,10.0,10/06/2016,03/06/2016,366.0,11/07/2016,04/07/2016,714.0,10/08/2016,04/07/2016,714.0,10/09/2016,04/07/2016,714.0,10/10/2016,04/07/2016,714.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700501/2016,04/05/2016,11.0,10/06/2016,04/05/2016,12.0,11/07/2016,04/05/2016,12.0,10/08/2016,01/08/2016,1107.0,10/09/2016,01/08/2016,1107.0,10/10/2016,05/09/2016,1476.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700110/2016,04/05/2016,13.0,10/06/2016,07/06/2016,411.0,11/07/2016,09/07/2016,822.0,10/08/2016,10/08/2016,1293.0,10/09/2016,10/09/2016,1633.0,10/10/2016,04/10/2016,1826.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700094/2016,04/05/2016,14.0,10/06/2016,01/06/2016,349.0,11/07/2016,04/07/2016,716.0,10/08/2016,01/08/2016,1108.0,10/09/2016,01/09/2016,1450.0,10/10/2016,01/09/2016,1450.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700127/2016,04/05/2016,15.0,10/06/2016,11/05/2016,170.0,11/07/2016,11/06/2016,486.0,10/08/2016,08/08/2016,1204.0,10/09/2016,15/09/2016,1677.0,10/10/2016,20/10/2016,1947.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700399/2016,04/05/2016,17.0,10/06/2016,11/06/2016,493.0,11/07/2016,15/07/2016,984.0,10/08/2016,12/08/2016,1337.0,10/09/2016,20/09/2016,1713.0,10/10/2016,04/10/2016,1821.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700240/2016,04/05/2016,18.0,10/06/2016,11/07/2016,891.0,11/07/2016,15/07/2016,989.0,10/08/2016,01/09/2016,1449.0,10/09/2016,18/10/2016,1942.0,10/10/2016,09/11/2016,1975.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700146/2016,04/05/2016,19.0,10/06/2016,11/06/2016,495.0,11/07/2016,08/07/2016,780.0,10/08/2016,13/08/2016,1362.0,10/09/2016,19/09/2016,1708.0,10/10/2016,05/10/2016,1881.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700416/2016,04/05/2016,20.0,10/06/2016,01/07/2016,695.0,11/07/2016,,,10/08/2016,,,10/09/2016,,,10/10/2016,,,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700216/2016,04/05/2016,21.0,10/06/2016,11/06/2016,492.0,11/07/2016,09/07/2016,843.0,10/08/2016,06/08/2016,1190.0,10/09/2016,27/09/2016,1749.0,10/10/2016,04/10/2016,1822.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700215/2016,04/05/2016,22.0,10/06/2016,11/06/2016,491.0,11/07/2016,09/07/2016,845.0,10/08/2016,06/09/2016,1497.0,10/09/2016,30/09/2016,1765.0,10/10/2016,30/09/2016,1765.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700181/2016,04/05/2016,23.0,10/06/2016,08/06/2016,430.0,11/07/2016,16/07/2016,1007.0,10/08/2016,06/08/2016,1201.0,10/09/2016,21/09/2016,1732.0,10/10/2016,05/10/2016,1901.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700204/2016,04/05/2016,24.0,10/06/2016,,,11/07/2016,,,10/08/2016,,,10/09/2016,,,10/10/2016,,,,,,,,,,,,49,A,N24,3000.0,500.0,
YS-N24/49-4700237/2016,04/05/2016,25.0,10/06/2016,10/06/2016,462.0,11/07/2016,11/07/2016,874.0,10/08/2016,08/08/2016,1202.0,10/09/2016,08/09/2016,1533.0,10/10/2016,03/10/2016,1790.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700138/2016,04/05/2016,26.0,10/06/2016,14/06/2016,521.0,11/07/2016,14/07/2016,956.0,10/08/2016,18/08/2016,1384.0,10/09/2016,15/09/2016,1671.0,10/10/2016,24/10/2016,1954.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4500017/2016,04/05/2016,27.0,10/06/2016,06/06/2016,397.0,11/07/2016,03/08/2016,1130.0,10/08/2016,03/08/2016,1130.0,10/09/2016,03/09/2016,1464.0,10/10/2016,05/10/2016,1869.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4500169/2016,04/05/2016,28.0,10/06/2016,09/06/2016,450.0,11/07/2016,09/07/2016,848.0,10/08/2016,03/08/2016,1124.0,10/09/2016,07/09/2016,1513.0,10/10/2016,01/10/2016,1769.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4500206/2016,04/05/2016,29.0,10/06/2016,13/06/2016,518.0,11/07/2016,16/07/2016,1002.0,10/08/2016,06/08/2016,1193.0,10/09/2016,05/10/2016,1877.0,10/10/2016,05/10/2016,1877.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700483/2016,04/05/2016,30.0,10/06/2016,09/06/2016,445.0,11/07/2016,,,10/08/2016,,,10/09/2016,,,10/10/2016,,,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4700491/2016,04/05/2016,31.0,10/06/2016,10/08/2016,1297.0,11/07/2016,24/08/2016,1429.0,10/08/2016,07/09/2016,1530.0,10/09/2016,07/09/2016,1530.0,10/10/2016,18/10/2016,1943.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
YS-N24/49-4700343/2016,04/05/2016,32.0,10/06/2016,22/06/2016,633.0,11/07/2016,09/07/2016,851.0,10/08/2016,06/08/2016,1195.0,10/09/2016,03/09/2016,1472.0,10/10/2016,05/10/2016,1886.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4500083/2016,04/05/2016,33.0,10/06/2016,08/06/2016,431.0,11/07/2016,02/07/2016,697.0,10/08/2016,04/08/2016,1155.0,10/09/2016,03/09/2016,1459.0,10/10/2016,03/10/2016,1804.0,,,,,,,,,,49,A,N24,3000.0,500.0,saheli
YS-N24/49-4500216/2016,04/05/2016,34.0,10/06/2016,15/06/2016,560.0,11/07/2016,09/07/2016,827.0,10/08/2016,08/08/2016,1227.0,10/09/2016,08/09/2016,1563.0,10/10/2016,03/10/2016,1805.0,,,,,,,,,,49,A,N24,3000.0,500.0,PROMITA
