rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/42-4200084/2014,08.00,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200091/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200114/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200117/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200120/2014,08.00,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200121/2014,08.00,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200131/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200135/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200140/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200143/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200176/2014,17.00,21/03/2015,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200177/2014,08.45,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200178/2014,08.45,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200187/2014,08.45,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200188/2014,08.45,17/12/2014,2,21001,CCAD,M,42,A,,cic,
0.0,YS-N24/42-4200001/2014,08.45,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200016/2014,09.30,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200017/2014,09.30,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200055/2014,09.30,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200073/2014,09.30,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200102/2014,09.30,17/12/2014,2,22001,CDTP,M,42,A,,cic,
0.0,YS-N24/42-4200165/2014,09.30,17/12/2014,2,22001,DDTP,M,42,A,,cic,
0.0,YS-N24/42-4200003/2014,09.30,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200004/2014,09.30,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200005/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200006/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200030/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200043/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200070/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200071/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200078/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200097/2014,10.15,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200098/2014,11.00,17/12/2014,2,23001,DFAS,M,42,A,,cic,
0.0,YS-N24/42-4200116/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200127/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200133/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200137/2014,11.00,17/12/2014,2,23001,DFAS,M,42,A,,cic,
0.0,YS-N24/42-4200141/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200142/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200145/2014,11.00,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200156/2014,11.45,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200158/2014,11.45,17/12/2014,2,23001,DFAS,M,42,A,,cic,
0.0,YS-N24/42-4200159/2014,11.45,17/12/2014,2,23001,CFAS,M,42,A,,cic,
0.0,YS-N24/42-4200008/2014,11.45,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200021/2014,11.45,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200022/2014,11.45,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200023/2014,11.45,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200026/2014,11.45,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200031/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200040/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200044/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200056/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200063/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200065/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200066/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200067/2014,12.30,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200072/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200087/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200088/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200089/2014,13.15,17/12/2014,2,25001,DITA,M,42,A,,cic,
0.0,YS-N24/42-4200090/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200093/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200100/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200105/2014,13.15,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200106/2014,14.00,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200129/2014,14.00,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200147/2014,14.00,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200148/2014,14.00,17/12/2014,2,25001,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200012/2014,14.00,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200019/2014,14.00,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200028/2014,14.00,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200029/2014,14.00,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200032/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200036/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200039/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200041/2014,14.45,17/12/2014,2,25002,DITA,M,42,A,,cic,
0.0,YS-N24/42-4200042/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200049/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200050/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200059/2014,14.45,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200062/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200064/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200076/2014,15.30,17/12/2014,2,25002,DITA,M,42,A,,cic,
0.0,YS-N24/42-4200079/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200082/2014,15.30,17/12/2014,2,25002,DITA,M,42,A,,cic,
0.0,YS-N24/42-4200083/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200085/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200086/2014,15.30,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200095/2014,16.15,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200101/2014,16.15,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200110/2014,16.15,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200130/2014,16.15,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200139/2014,16.15,17/12/2014,2,25002,DITA,M,42,A,,cic,
0.0,YS-N24/42-4200150/2014,16.15,17/12/2014,2,25002,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200002/2014,16.15,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200007/2014,16.15,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200018/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200024/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200027/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200034/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200035/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200038/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200047/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200048/2014,17.00,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200054/2014,17.45,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200060/2014,17.45,17/12/2014,2,25003,CITA,M,42,A,,cic,
0.0,YS-N24/42-4200061/2014,17.45,17/12/2014,2,25003,DITA,M,42,A,,cic,
