reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/40-3800079/2014,05/02/2014,1.0,10/03/2014,08/03/2014,301.0,10/04/2014,07/04/2014,893.0,10/05/2014,05/05/2014,1639.0,10/06/2014,09/06/2014,2475.0,10/07/2014,03/07/2014,2871.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800095/2014,05/02/2014,2.0,10/03/2014,08/03/2014,294.0,10/04/2014,05/04/2014,822.0,10/05/2014,02/05/2014,1588.0,10/06/2014,07/06/2014,2387.0,10/07/2014,09/07/2014,3080.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800145/2014,05/02/2014,3.0,10/03/2014,07/03/2014,266.0,10/04/2014,05/04/2014,787.0,10/05/2014,03/05/2014,1594.0,10/06/2014,04/06/2014,2248.0,10/07/2014,02/07/2014,2847.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800096/2014,05/02/2014,4.0,10/03/2014,08/03/2014,299.0,10/04/2014,05/04/2014,825.0,10/05/2014,03/05/2014,1610.0,10/06/2014,04/06/2014,2266.0,10/07/2014,05/07/2014,2914.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800103/2014,05/02/2014,5.0,10/03/2014,11/03/2014,334.0,10/04/2014,09/04/2014,1102.0,10/05/2014,06/05/2014,1719.0,10/06/2014,09/06/2014,2492.0,10/07/2014,10/07/2014,3165.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800163/2014,05/02/2014,6.0,10/03/2014,08/03/2014,300.0,10/04/2014,16/04/2014,1354.0,10/05/2014,07/05/2014,1766.0,10/06/2014,07/06/2014,2401.0,10/07/2014,02/07/2014,2856.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800003/2014,05/02/2014,7.0,10/03/2014,06/03/2014,258.0,10/04/2014,07/04/2014,915.0,10/05/2014,05/05/2014,1650.0,10/06/2014,05/06/2014,2295.0,10/07/2014,14/07/2014,3262.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800012/2014,05/02/2014,8.0,10/03/2014,07/04/2014,914.0,10/04/2014,,,10/05/2014,,,10/06/2014,,,10/07/2014,,,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800122/2014,05/02/2014,9.0,10/03/2014,29/03/2014,563.0,10/04/2014,21/04/2014,1459.0,10/05/2014,19/05/2014,2085.0,10/06/2014,09/06/2014,2501.0,10/07/2014,17/07/2014,3313.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800182/2014,05/02/2014,10.0,10/03/2014,07/03/2014,273.0,10/04/2014,04/04/2014,767.0,10/05/2014,06/05/2014,1682.0,10/06/2014,03/06/2014,2234.0,10/07/2014,10/07/2014,3105.0,,,,,,,,,,40,A,N24,3000.0,500.0,cic
YS-N24/40-3800210/2014,05/02/2014,11.0,10/03/2014,26/03/2014,494.0,10/04/2014,12/04/2014,1283.0,10/05/2014,17/05/2014,2050.0,10/06/2014,24/06/2014,2812.0,10/07/2014,02/08/2014,3398.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800219/2014,05/02/2014,12.0,10/03/2014,10/03/2014,329.0,10/04/2014,10/04/2014,1185.0,10/05/2014,03/05/2014,1611.0,10/06/2014,05/06/2014,2298.0,10/07/2014,04/07/2014,2889.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800106/2014,05/02/2014,13.0,10/03/2014,12/03/2014,357.0,10/04/2014,09/04/2014,1072.0,10/05/2014,07/05/2014,1761.0,10/06/2014,10/06/2014,2530.0,10/07/2014,12/07/2014,3237.0,,,,,,,,,,40,A,N24,3000.0,500.0,cic
YS-N24/40-3800023/2014,05/02/2014,14.0,10/03/2014,12/03/2014,350.0,10/04/2014,09/04/2014,1031.0,10/05/2014,21/05/2014,2124.0,10/06/2014,04/07/2014,2879.0,10/07/2014,04/07/2014,2879.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800144/2014,05/02/2014,15.0,10/03/2014,15/03/2014,392.0,10/04/2014,09/04/2014,1093.0,10/05/2014,14/05/2014,1978.0,10/06/2014,07/06/2014,2402.0,10/07/2014,09/07/2014,3089.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800142/2014,05/02/2014,16.0,10/03/2014,08/03/2014,296.0,10/04/2014,09/04/2014,1085.0,10/05/2014,09/05/2014,1900.0,10/06/2014,07/06/2014,2399.0,10/07/2014,09/07/2014,3086.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800143/2014,05/02/2014,17.0,10/03/2014,08/03/2014,297.0,10/04/2014,09/04/2014,1082.0,10/05/2014,09/05/2014,1901.0,10/06/2014,07/06/2014,2400.0,10/07/2014,09/07/2014,3087.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800087/2014,05/02/2014,18.0,10/03/2014,05/03/2014,228.0,10/04/2014,02/04/2014,669.0,10/05/2014,07/05/2014,1730.0,10/06/2014,07/06/2014,2358.0,10/07/2014,04/07/2014,2883.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800128/2014,05/02/2014,19.0,10/03/2014,10/03/2014,328.0,10/04/2014,05/04/2014,828.0,10/05/2014,05/05/2014,1636.0,10/06/2014,07/06/2014,2381.0,10/07/2014,07/07/2014,2946.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800063/2014,05/02/2014,20.0,10/03/2014,08/03/2014,283.0,10/04/2014,07/04/2014,847.0,10/05/2014,08/05/2014,1844.0,10/06/2014,12/06/2014,2663.0,10/07/2014,03/07/2014,2873.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800013/2014,05/02/2014,21.0,10/03/2014,20/03/2014,410.0,10/04/2014,21/05/2014,2123.0,10/05/2014,21/05/2014,2123.0,10/06/2014,18/06/2014,2750.0,10/07/2014,,,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
YS-N24/40-3800213/2014,05/02/2014,22.0,10/03/2014,12/03/2014,360.0,10/04/2014,24/04/2014,1523.0,10/05/2014,09/06/2014,2497.0,10/06/2014,09/06/2014,2497.0,10/07/2014,15/07/2014,3292.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800172/2014,05/02/2014,23.0,10/03/2014,08/03/2014,302.0,10/04/2014,10/04/2014,1173.0,10/05/2014,08/05/2014,1803.0,10/06/2014,09/06/2014,2504.0,10/07/2014,03/07/2014,2876.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800216/2014,05/02/2014,24.0,10/03/2014,05/03/2014,234.0,10/04/2014,12/04/2014,1276.0,10/05/2014,21/05/2014,2131.0,10/06/2014,07/06/2014,2388.0,10/07/2014,07/06/2014,2388.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3800029/2014,05/02/2014,25.0,10/03/2014,06/03/2014,253.0,10/04/2014,02/04/2014,701.0,10/05/2014,02/05/2014,1581.0,10/06/2014,29/05/2014,2199.0,10/07/2014,02/07/2014,2855.0,,,,,,,,,,40,A,N24,3000.0,500.0,PROMITA
YS-N24/40-3600512/2014,05/02/2014,26.0,10/03/2014,05/04/2014,788.0,10/04/2014,08/04/2014,960.0,10/05/2014,05/05/2014,1643.0,10/06/2014,02/06/2014,2219.0,10/07/2014,10/07/2014,3163.0,,,,,,,,,,40,A,N24,3000.0,500.0,saheli
