reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/40-3800079/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800095/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800145/2014,35,,CFAS(LAT),,,YS-N24/41-4100221/2014,CFAS(LAT),23051,,,,,,,,A,N,,sharbani
YS-N24/40-3800096/2014,35,,CDTP(LAT),,,YS-N24/41-4100223/2014,CDTP(LAT),22051,,,,,,,,A,N,,sharbani
YS-N24/40-3800103/2014,35,,CFAS(LAT),,,YS-N24/41-4100248/2014,CFAS(LAT),23052,,,,,,,,A,N,,sharbani
YS-N24/40-3800163/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800003/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800012/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800122/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800182/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800210/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800219/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800106/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800023/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800144/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800142/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800143/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800087/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800128/2014,35,,ADITA,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800063/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800013/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800213/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800172/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800216/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3800029/2014,35,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3600512/2014,45,,,,,,,,,,,,,,,A,N,,sharbani
YS-N24/40-3600257/2014,45,,CDTP(LAT),,,YS-N24/41-4100233/2014,CDTP(LAT),22051,,,,,,,,A,N,,sharbani
