reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/20-2000704/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000713/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000534/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000535/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000695/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000828/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000987/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001076/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000654/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001073/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001062/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000547/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000548/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000945/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000960/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000886/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001071/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001008/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000726/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000911/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000912/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001057/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001035/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000610/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001080/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000861/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000874/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001119/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000714/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000696/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001009/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000931/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000538/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000633/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000812/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000551/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000659/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000627/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000628/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000894/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000705/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000543/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000768/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001018/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000834/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000841/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000542/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000899/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001135/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000541/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000769/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000546/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000920/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000919/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001040/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001039/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000835/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000776/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000800/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000660/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000587/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001157/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000814/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000586/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000585/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000584/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001012/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001084/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000725/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000833/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000556/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001050/2008,23,L,DFAS,,,YS-N24/37-2001050/2013,DFAS,33051,,,,,,,37,A,,N24,Debjani
YS-N24/20-2000701/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000554/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000532/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000530/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000533/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000536/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001055/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000583/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000582/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000853/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001094/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001093/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000671/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000697/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000966/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000967/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000739/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001003/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001075/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000662/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000663/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000661/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000615/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000664/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000865/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000629/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000653/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000842/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000736/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000735/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000858/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000555/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000702/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000703/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000762/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000813/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001010/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000923/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000921/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000539/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000717/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000670/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000709/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001014/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000940/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001156/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000766/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2001115/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000718/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001047/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000959/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2001020/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000559/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000968/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000883/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000634/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000635/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000982/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000868/2008,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000952/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000953/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000708/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000687/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000686/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000580/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000581/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000643/2008,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000645/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/20-2000854/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000908/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/20-2000602/2008,25,,,,,,,,,,,,,,,A,N,,cic
