reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/20-2000001/2008,07/06/2008,1.0,10/07/2008,,0.0,10/08/2008,,0.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000002/2008,07/06/2008,2.0,10/07/2008,,0.0,10/08/2008,,0.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000003/2008,07/06/2008,3.0,10/07/2008,03/08/2008,1652.0,10/08/2008,27/08/2008,2762.0,10/09/2008,21/09/2008,3841.0,10/10/2008,05/10/2008,4372.0,10/11/2008,12/11/2008,5760.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000004/2008,07/06/2008,4.0,10/07/2008,10/09/2008,3576.0,10/08/2008,10/09/2008,3576.0,10/09/2008,10/09/2008,3576.0,10/10/2008,03/11/2008,4894.0,10/11/2008,10/11/2008,5546.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000005/2008,07/06/2008,5.0,10/07/2008,12/07/2008,1424.0,10/08/2008,10/09/2008,3678.0,10/09/2008,19/10/2008,4705.0,10/10/2008,19/10/2008,4705.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000006/2008,07/06/2008,6.0,10/07/2008,03/08/2008,1653.0,10/08/2008,03/08/2008,1653.0,10/09/2008,07/09/2008,3196.0,10/10/2008,05/10/2008,4371.0,10/11/2008,05/11/2008,5133.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000007/2008,07/06/2008,7.0,10/07/2008,05/08/2008,1726.0,10/08/2008,05/08/2008,1726.0,10/09/2008,04/09/2008,2898.0,10/10/2008,04/10/2008,4124.0,10/11/2008,06/11/2008,5157.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000008/2008,07/06/2008,8.0,10/07/2008,09/07/2008,1305.0,10/08/2008,08/08/2008,2206.0,10/09/2008,10/09/2008,3672.0,10/10/2008,03/10/2008,4067.0,10/11/2008,10/11/2008,5684.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000009/2008,07/06/2008,9.0,10/07/2008,04/08/2008,1710.0,10/08/2008,04/08/2008,1710.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000010/2008,07/06/2008,10.0,10/07/2008,12/08/2008,2597.0,10/08/2008,12/08/2008,2597.0,10/09/2008,06/09/2008,3130.0,10/10/2008,18/10/2008,4645.0,10/11/2008,04/11/2008,5013.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000011/2008,09/06/2008,11.0,10/07/2008,17/08/2008,2645.0,10/08/2008,24/08/2008,2738.0,10/09/2008,07/09/2008,3199.0,10/10/2008,01/10/2008,3939.0,10/11/2008,09/11/2008,5534.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000012/2008,09/06/2008,12.0,10/07/2008,10/08/2008,2545.0,10/08/2008,28/08/2008,2766.0,10/09/2008,14/09/2008,3783.0,10/10/2008,22/10/2008,4826.0,10/11/2008,10/11/2008,5570.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000013/2008,09/06/2008,13.0,10/07/2008,,0.0,10/08/2008,,0.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000014/2008,09/06/2008,14.0,10/07/2008,10/08/2008,2541.0,10/08/2008,10/08/2008,2541.0,10/09/2008,07/09/2008,3198.0,10/10/2008,05/10/2008,4369.0,10/11/2008,05/11/2008,5134.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000015/2008,09/06/2008,15.0,10/07/2008,,0.0,10/08/2008,,0.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000016/2008,09/06/2008,16.0,10/08/2008,10/07/2008,1328.0,10/09/2008,10/09/2008,3580.0,10/10/2009,,0.0,10/11/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,1000.0,0.0,UNKNOWN
YS-N24/20-2000017/2008,09/06/2008,17.0,10/07/2008,02/07/2008,545.0,10/08/2008,07/08/2008,2001.0,10/09/2008,10/09/2008,3692.0,10/10/2008,20/10/2008,4716.0,10/11/2008,02/11/2008,4887.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000018/2008,09/06/2008,18.0,10/07/2008,19/08/2008,2666.0,10/08/2008,19/08/2008,2666.0,10/09/2008,07/09/2008,3201.0,10/10/2008,05/10/2008,4373.0,10/11/2008,12/11/2008,5767.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000019/2008,09/06/2008,19.0,10/07/2008,10/07/2008,1370.0,10/08/2008,10/08/2008,2539.0,10/09/2008,10/09/2008,3693.0,10/10/2008,19/10/2008,4703.0,10/11/2008,12/11/2008,5766.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000020/2008,09/06/2008,20.0,10/07/2008,07/07/2008,1147.0,10/08/2008,10/08/2008,2538.0,10/09/2008,07/09/2008,3195.0,10/10/2008,01/10/2008,3938.0,10/11/2008,02/11/2008,4889.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000021/2008,09/06/2008,21.0,10/07/2008,10/07/2008,1349.0,10/08/2008,10/08/2008,2549.0,10/09/2008,07/09/2008,3194.0,10/10/2008,01/10/2008,3936.0,10/11/2008,09/11/2008,5533.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000022/2008,09/06/2008,22.0,10/07/2008,09/07/2008,1298.0,10/08/2008,06/08/2008,1930.0,10/09/2008,10/09/2008,3681.0,10/10/2008,15/10/2008,4433.0,10/11/2008,02/11/2008,4888.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000023/2008,09/06/2008,23.0,10/07/2008,03/09/2008,2878.0,10/08/2008,03/09/2008,2878.0,10/09/2008,23/11/2008,5878.0,10/10/2008,23/11/2008,5878.0,10/11/2008,23/11/2008,5878.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000024/2008,09/06/2008,24.0,10/07/2008,27/08/2008,2763.0,10/08/2008,07/09/2008,3200.0,10/09/2008,14/09/2008,3782.0,10/10/2008,15/10/2008,4434.0,10/11/2008,10/11/2008,5625.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000025/2008,09/06/2008,25.0,10/07/2008,18/08/2008,2658.0,10/08/2008,18/08/2008,2658.0,10/09/2008,10/09/2008,3689.0,10/10/2008,15/10/2008,4440.0,10/11/2008,10/11/2008,5703.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000026/2008,09/06/2008,26.0,10/07/2008,09/07/2008,1299.0,10/08/2008,30/07/2008,1584.0,10/09/2008,03/09/2008,2888.0,10/10/2008,01/10/2008,3942.0,10/11/2008,07/11/2008,5324.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000027/2008,09/06/2008,27.0,10/07/2008,10/07/2008,1356.0,10/08/2008,11/08/2008,2590.0,10/09/2008,08/09/2008,3368.0,10/10/2008,03/10/2008,4081.0,10/11/2008,17/11/2008,5831.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000028/2008,09/06/2008,28.0,10/07/2008,24/08/2008,2739.0,10/08/2008,28/08/2008,2772.0,10/09/2008,,0.0,10/10/2008,,0.0,10/11/2008,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000029/2008,09/06/2008,29.0,10/07/2008,09/06/2008,30.0,10/08/2008,08/08/2008,2141.0,10/09/2008,08/09/2008,3283.0,10/10/2008,03/10/2008,4002.0,10/11/2008,07/11/2008,5271.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000030/2008,09/06/2008,31.0,10/07/2008,10/07/2008,1325.0,10/08/2008,09/08/2008,2257.0,10/09/2008,04/09/2008,2899.0,10/10/2008,21/10/2008,4756.0,10/11/2008,20/11/2008,5846.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000031/2008,09/06/2008,32.0,10/07/2008,10/07/2008,1343.0,10/08/2008,09/08/2008,2255.0,10/09/2008,09/09/2008,3380.0,10/10/2008,30/09/2008,3886.0,10/11/2008,08/11/2008,5343.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000032/2008,09/06/2008,33.0,10/07/2008,31/07/2008,1585.0,10/08/2008,07/08/2008,1949.0,10/09/2008,06/09/2008,3039.0,10/10/2008,31/10/2008,4845.0,10/11/2008,01/12/2008,5899.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000033/2008,09/06/2008,34.0,10/07/2008,08/07/2008,1192.0,10/08/2008,05/08/2008,1725.0,10/09/2008,04/09/2008,2901.0,10/10/2008,04/10/2008,4125.0,10/11/2008,01/11/2008,4853.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000034/2008,09/06/2008,35.0,10/07/2008,08/07/2008,1190.0,10/08/2008,07/08/2008,1950.0,10/09/2008,04/09/2008,2902.0,10/10/2008,04/10/2008,4126.0,10/11/2008,04/11/2008,4961.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000035/2008,09/06/2008,36.0,10/07/2008,10/07/2008,1322.0,10/08/2008,06/08/2008,1834.0,10/09/2008,08/09/2008,3284.0,10/10/2008,03/10/2008,4005.0,10/11/2008,03/11/2008,4908.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000036/2008,09/06/2008,37.0,10/08/2008,09/06/2008,38.0,10/09/2008,09/06/2008,38.0,10/10/2009,,0.0,10/11/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,1000.0,0.0,UNKNOWN
YS-N24/20-2000037/2008,09/06/2008,39.0,10/07/2008,10/07/2008,1320.0,10/08/2008,09/09/2008,3401.0,10/09/2008,09/09/2008,3401.0,10/10/2008,04/10/2008,4119.0,10/11/2008,08/11/2008,5347.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000038/2008,09/06/2008,40.0,10/07/2008,10/07/2008,1327.0,10/08/2008,08/08/2008,2127.0,10/09/2008,03/10/2008,3994.0,10/10/2008,03/10/2008,3994.0,10/11/2008,10/11/2008,5581.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000039/2008,09/06/2008,41.0,10/08/2008,10/07/2008,1324.0,10/09/2008,,0.0,10/10/2009,,0.0,10/11/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,1000.0,0.0,UNKNOWN
YS-N24/20-2000040/2008,09/06/2008,42.0,10/07/2008,08/07/2008,1195.0,10/08/2008,05/08/2008,1730.0,10/09/2008,09/09/2008,3400.0,10/10/2008,16/10/2008,4460.0,10/11/2008,06/11/2008,5152.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000041/2008,09/06/2008,43.0,10/08/2008,08/07/2008,1197.0,10/09/2008,05/08/2008,1729.0,10/10/2009,,0.0,10/11/2009,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,20,A,N24,1000.0,0.0,UNKNOWN
YS-N24/20-2000042/2008,09/06/2008,44.0,10/07/2008,04/08/2008,1694.0,10/08/2008,04/08/2008,1694.0,10/09/2008,01/09/2008,2799.0,10/10/2008,04/10/2008,4145.0,10/11/2008,03/11/2008,4939.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000043/2008,09/06/2008,45.0,10/07/2008,05/07/2008,570.0,10/08/2008,07/08/2008,1975.0,10/09/2008,04/09/2008,2904.0,10/10/2008,04/10/2008,4172.0,10/11/2008,06/11/2008,5182.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000044/2008,09/06/2008,46.0,10/07/2008,07/07/2008,1100.0,10/08/2008,09/08/2008,2319.0,10/09/2008,15/09/2008,3784.0,10/10/2008,15/10/2008,4378.0,10/11/2008,14/11/2008,5783.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
YS-N24/20-2000045/2008,09/06/2008,47.0,10/07/2008,10/07/2008,1348.0,10/08/2008,04/08/2008,1655.0,10/09/2008,05/09/2008,2958.0,10/10/2008,20/10/2008,4707.0,10/11/2008,05/11/2008,5050.0,,,0.0,,,0.0,,,0.0,20,A,N24,2400.0,0.0,UNKNOWN
