reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/19-1900001/2008,06/12/2007,1.0,10/02/2008,,0.0,10/03/2008,,0.0,10/04/2008,,0.0,10/05/2008,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,19,A,N24,1000.0,0.0,UNKNOWN
YS-N24/19-1900002/2008,06/12/2007,2.0,10/01/2008,,0.0,10/02/2008,,0.0,10/03/2008,,0.0,10/04/2008,,0.0,10/05/2008,,0.0,,,0.0,,,0.0,,,0.0,19,A,N24,1200.0,300.0,UNKNOWN
YS-N24/19-1900003/2008,06/12/2007,3.0,10/01/2008,08/01/2008,1238.0,10/02/2008,08/02/2008,2258.0,10/03/2008,17/03/2008,4010.0,10/04/2008,23/04/2008,5225.0,10/05/2008,23/06/2008,6415.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900004/2008,07/12/2007,4.0,10/01/2008,10/01/2008,1445.0,10/02/2008,05/02/2008,1856.0,10/03/2008,06/03/2008,3299.0,10/04/2008,05/04/2008,4330.0,10/05/2008,06/05/2008,5536.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900005/2008,07/12/2007,5.0,10/01/2008,08/01/2008,1226.0,10/02/2008,05/02/2008,1898.0,10/03/2008,04/03/2008,3118.0,10/04/2008,05/04/2008,4369.0,10/05/2008,06/05/2008,5567.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900006/2008,07/12/2007,6.0,10/01/2008,09/01/2008,1308.0,10/02/2008,05/02/2008,1901.0,10/03/2008,04/03/2008,3121.0,10/04/2008,10/04/2008,5074.0,10/05/2008,06/05/2008,5566.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900007/2008,07/12/2007,7.0,10/01/2008,05/01/2008,801.0,10/02/2008,01/03/2008,2936.0,10/03/2008,01/03/2008,2936.0,10/04/2008,03/04/2008,4218.0,10/05/2008,10/05/2008,6120.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900008/2008,07/12/2007,8.0,10/01/2008,09/01/2008,1307.0,10/02/2008,07/02/2008,1999.0,10/03/2008,04/03/2008,3117.0,10/04/2008,03/04/2008,4217.0,10/05/2008,03/05/2008,5334.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900009/2008,07/12/2007,9.0,10/01/2008,09/01/2008,1306.0,10/02/2008,05/02/2008,1899.0,10/03/2008,04/03/2008,3120.0,10/04/2008,03/04/2008,4215.0,10/05/2008,03/05/2008,5332.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
YS-N24/19-1900010/2008,07/12/2007,10.0,10/01/2008,10/01/2008,1485.0,10/02/2008,14/02/2008,2720.0,10/03/2008,04/03/2008,3116.0,10/04/2008,05/04/2008,4365.0,10/05/2008,08/05/2008,5809.0,,,0.0,,,0.0,,,0.0,19,A,N24,2400.0,0.0,UNKNOWN
