recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,06/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900001/2008,A,CASH,0.0,,,,L,N24,19,A,,UNKNOWN,,
,,2.0,06/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900002/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,3.0,06/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900003/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,4.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900004/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,5.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900005/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,6.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900006/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,7.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900007/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,8.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900008/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,9.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900009/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,10.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900010/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,11.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900011/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,12.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900012/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,13.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900013/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,14.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900014/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,15.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900015/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,16.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900016/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,17.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900017/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,18.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900018/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,19.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900019/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,20.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900020/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,21.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900021/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,22.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900022/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,23.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900023/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,24.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900024/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,25.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900025/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,26.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900026/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,27.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900027/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,28.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900028/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
,,29.0,07/12/2007,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/19-1900029/2008,A,CASH,0.0,,,,,N24,19,A,,UNKNOWN,,
