reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/19-1900830/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900829/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900720/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900802/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900905/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900851/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901042/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901001/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900817/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900797/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900774/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900729/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900796/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901117/2008,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900743/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901047/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900942/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900833/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900872/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900871/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901050/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901057/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901016/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900835/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900891/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901010/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901007/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900964/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901035/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900914/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900920/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900789/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900886/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900885/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900819/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900917/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900936/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900918/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900840/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901040/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900937/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900749/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900913/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901034/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900935/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900725/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900955/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900788/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900998/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900755/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900727/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901248/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900879/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900970/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901029/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900724/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900726/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900997/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901039/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900763/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900762/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901062/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901009/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900979/2008,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900764/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900781/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900744/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900898/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900870/2008,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900938/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900890/2008,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900831/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900832/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900854/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900846/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900986/2008,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901080/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901068/2008,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900931/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900930/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900952/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901026/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901055/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901056/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900924/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900923/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900740/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1901059/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900883/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900863/2008,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901008/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900816/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900795/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900731/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900768/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900803/2008,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900001/2008,22,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900002/2008,40,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901086/2008,22,,DDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900810/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901030/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1901197/2008,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900900/2008,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/19-1900003/2008,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900004/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900005/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900006/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900007/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900008/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900009/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900010/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900011/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900012/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900013/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900014/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900015/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900016/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900017/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900018/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900019/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900020/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900021/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900022/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900023/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900024/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900025/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900026/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900027/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900028/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900029/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900030/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900031/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900032/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900033/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900034/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900035/2008,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900036/2008,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900037/2008,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900038/2008,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/19-1900039/2008,35,,,,,,,,,,,,,,,A,N,,cic
