reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/59-5500012/2019,04/10/2018,1.0,10/11/2018,05/11/2018,124.0,10/12/2018,03/12/2018,301.0,10/01/2019,04/01/2019,584.0,11/02/2019,06/02/2019,880.0,11/03/2019,23/02/2019,1101.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5500072/2019,04/10/2018,2.0,10/11/2018,01/11/2018,105.0,10/12/2018,06/12/2018,349.0,10/01/2019,09/01/2019,672.0,11/02/2019,09/02/2019,956.0,11/03/2019,09/03/2019,1586.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700111/2019,04/10/2018,3.0,10/11/2018,19/11/2018,199.0,10/12/2018,10/12/2018,417.0,10/01/2019,11/02/2019,967.0,11/02/2019,11/02/2019,967.0,11/03/2019,11/04/2019,2253.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700142/2019,04/10/2018,4.0,10/11/2018,15/11/2018,174.0,10/12/2018,10/12/2018,410.0,10/01/2019,10/01/2019,687.0,11/02/2019,07/02/2019,885.0,11/03/2019,04/03/2019,1338.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700129/2019,04/10/2018,5.0,10/11/2018,05/11/2018,123.0,10/12/2018,06/12/2018,351.0,10/01/2019,10/01/2019,686.0,11/02/2019,18/02/2019,1031.0,11/03/2019,04/03/2019,1339.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5500065/2019,04/10/2018,6.0,10/11/2018,10/11/2018,142.0,10/12/2018,07/12/2018,370.0,10/01/2019,07/01/2019,624.0,11/02/2019,08/02/2019,917.0,11/03/2019,11/03/2019,1663.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5500059/2019,04/10/2018,7.0,10/11/2018,05/11/2018,128.0,10/12/2018,03/12/2018,308.0,10/01/2019,07/01/2019,629.0,11/02/2019,07/02/2019,892.0,11/03/2019,07/03/2019,1485.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5500018/2019,04/10/2018,8.0,10/11/2018,12/11/2018,166.0,10/12/2018,03/12/2018,309.0,10/01/2019,11/02/2019,974.0,11/02/2019,11/02/2019,974.0,11/03/2019,07/03/2019,1484.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5500060/2019,04/10/2018,9.0,10/11/2018,05/11/2018,127.0,10/12/2018,03/12/2018,307.0,10/01/2019,07/01/2019,628.0,11/02/2019,11/02/2019,973.0,11/03/2019,07/03/2019,1483.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5500003/2019,04/10/2018,10.0,10/11/2018,12/11/2018,167.0,10/12/2018,03/12/2018,315.0,10/01/2019,03/01/2019,567.0,11/02/2019,08/02/2019,919.0,11/03/2019,04/03/2019,1363.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5300059/2019,05/10/2018,11.0,10/11/2018,05/12/2018,337.0,10/12/2018,05/12/2018,337.0,10/01/2019,16/02/2019,1027.0,11/02/2019,16/02/2019,1027.0,11/03/2019,12/04/2019,2306.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5700027/2019,05/10/2018,12.0,10/11/2018,02/11/2018,109.0,10/12/2018,07/12/2018,364.0,10/01/2019,07/01/2019,621.0,11/02/2019,08/02/2019,902.0,11/03/2019,08/03/2019,1518.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700016/2019,05/10/2018,13.0,10/11/2018,20/11/2018,202.0,10/12/2018,14/12/2018,462.0,10/01/2019,10/01/2019,704.0,11/02/2019,15/02/2019,1015.0,11/03/2019,08/03/2019,1508.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5700005/2019,05/10/2018,14.0,10/11/2018,20/11/2018,207.0,10/12/2018,04/01/2019,577.0,10/01/2019,04/01/2019,577.0,11/02/2019,01/02/2019,829.0,11/03/2019,08/03/2019,1513.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5700160/2019,05/10/2018,15.0,10/11/2018,16/11/2018,183.0,10/12/2018,14/12/2018,469.0,10/01/2019,18/01/2019,773.0,11/02/2019,21/02/2019,1063.0,11/03/2019,04/04/2019,1988.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700049/2019,05/10/2018,16.0,10/11/2018,12/11/2018,168.0,10/12/2018,04/12/2018,334.0,10/01/2019,08/01/2019,649.0,11/02/2019,01/02/2019,834.0,11/03/2019,19/02/2019,1044.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
YS-N24/59-5700099/2019,05/10/2018,17.0,10/11/2018,01/02/2019,837.0,10/12/2018,02/02/2019,840.0,10/01/2019,02/02/2019,840.0,11/02/2019,02/02/2019,840.0,11/03/2019,02/02/2019,840.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700075/2019,05/10/2018,18.0,10/11/2018,27/11/2018,259.0,10/12/2018,04/12/2018,335.0,10/01/2019,04/01/2019,597.0,11/02/2019,01/02/2019,835.0,11/03/2019,08/03/2019,1541.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700052/2019,05/10/2018,19.0,10/11/2018,20/11/2018,215.0,10/12/2018,07/12/2018,381.0,10/01/2019,08/01/2019,646.0,11/02/2019,08/02/2019,935.0,11/03/2019,08/03/2019,1548.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700054/2019,05/10/2018,20.0,10/11/2018,20/11/2018,213.0,10/12/2018,08/01/2019,648.0,10/01/2019,08/01/2019,650.0,11/02/2019,08/02/2019,937.0,11/03/2019,08/03/2019,1539.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-5700051/2019,05/10/2018,21.0,10/11/2018,20/11/2018,214.0,10/12/2018,07/12/2018,382.0,10/01/2019,08/01/2019,647.0,11/02/2019,08/02/2019,934.0,11/03/2019,08/03/2019,1549.0,,,,,,,,,,59,A,N24,3000.0,500.0,PROMITA
YS-N24/59-3900044/2019,06/10/2018,22.0,10/11/2018,07/01/2019,625.0,10/12/2018,10/01/2019,695.0,10/01/2019,10/01/2019,695.0,11/02/2019,04/02/2019,846.0,11/03/2019,04/03/2019,1364.0,,,,,,,,,,59,A,N24,3000.0,500.0,saheli
