recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000001/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,2.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000002/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,3.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000003/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,4.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000004/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,5.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000005/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,6.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000006/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,7.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000007/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,8.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000008/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,9.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000009/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,10.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000010/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,11.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000011/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,12.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000012/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,13.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000013/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,14.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000014/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,15.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000015/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,16.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000016/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,17.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000017/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,18.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000018/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,19.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000019/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,20.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000020/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,21.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000021/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,22.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000022/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,23.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000023/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,24.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000024/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,25.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000025/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,26.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000026/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,27.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000027/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,28.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000028/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,29.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000029/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,30.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000030/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,31.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000031/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,32.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000032/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,33.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000033/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,34.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000034/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,35.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000035/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,36.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000036/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,37.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000037/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,38.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000038/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,39.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000039/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,40.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000040/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,41.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000041/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,42.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000042/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,43.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000043/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,44.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000044/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,45.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000045/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,46.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000046/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,47.0,05/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000047/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,48.0,05/01/2004,,600.0,600.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000048/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,49.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000049/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,50.0,06/01/2004,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000050/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,51.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000051/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,52.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000052/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,53.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000053/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,54.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000054/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,55.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000055/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,56.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000056/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,57.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000057/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,58.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000058/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,59.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000059/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,60.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000060/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,61.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000061/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,62.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000062/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,63.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000063/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,64.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000064/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,65.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000065/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,66.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000066/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,67.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000067/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,68.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000068/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,69.0,06/01/2004,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000069/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,70.0,06/01/2004,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000070/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,71.0,06/01/2004,,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000071/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,72.0,06/01/2004,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000072/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,73.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000073/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,74.0,06/01/2004,,400.0,400.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000074/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,75.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000075/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,76.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000076/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,77.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000077/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,78.0,06/01/2004,,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000078/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,79.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000079/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,80.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000080/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,81.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000081/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,82.0,06/01/2004,,800.0,800.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000082/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
,,83.0,06/01/2004,,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/10-1000083/2004,A,CASH,0.0,,,,,N24,10,A,,UNKNOWN,,
