reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/5-500001/2001,03/07/2001,1.0,10/08/2001,07/09/2001,2049.0,10/09/2001,05/10/2001,2983.0,10/10/2001,09/11/2001,4733.0,10/11/2001,04/12/2001,5260.0,10/12/2001,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,3000.0,500.0,UNKNOWN
YS-N24/5-500002/2001,03/07/2001,2.0,10/08/2001,06/09/2001,1794.0,10/09/2001,08/10/2001,3286.0,10/10/2001,08/11/2001,4523.0,10/11/2001,06/12/2001,5436.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500003/2001,03/07/2001,3.0,10/08/2001,10/09/2001,2414.0,10/09/2001,08/10/2001,3357.0,10/10/2001,,0.0,10/11/2001,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500004/2001,03/07/2001,4.0,10/08/2001,,0.0,10/09/2001,,0.0,10/10/2001,,0.0,10/11/2001,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500005/2001,03/07/2001,5.0,10/08/2001,10/09/2001,2486.0,10/09/2001,08/10/2001,3399.0,10/10/2001,05/11/2001,4162.0,10/11/2001,03/12/2001,5188.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500006/2001,03/07/2001,6.0,10/08/2001,03/09/2001,1460.0,10/09/2001,01/10/2001,2693.0,10/10/2001,05/11/2001,4079.0,10/11/2001,03/12/2001,5153.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500007/2001,03/07/2001,7.0,10/08/2001,03/09/2001,1470.0,10/09/2001,08/10/2001,3363.0,10/10/2001,07/11/2001,4430.0,10/11/2001,03/12/2001,5161.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500008/2001,03/07/2001,8.0,10/08/2001,,0.0,10/09/2001,,0.0,10/10/2001,,0.0,10/11/2001,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500009/2001,03/07/2001,9.0,10/08/2001,06/09/2001,1783.0,10/09/2001,04/10/2001,2792.0,10/10/2001,08/11/2001,4514.0,10/11/2001,10/12/2001,5906.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500010/2001,03/07/2001,10.0,10/08/2001,06/09/2001,1785.0,10/09/2001,04/10/2001,2791.0,10/10/2001,08/11/2001,4516.0,10/11/2001,03/12/2001,5137.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500011/2001,03/07/2001,11.0,10/08/2001,07/09/2001,2022.0,10/09/2001,05/10/2001,2967.0,10/10/2001,06/11/2001,4256.0,10/11/2001,07/12/2001,5623.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500012/2001,03/07/2001,12.0,10/08/2001,06/09/2001,1784.0,10/09/2001,08/10/2001,3277.0,10/10/2001,08/11/2001,4512.0,10/11/2001,10/12/2001,5902.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500013/2001,03/07/2001,13.0,10/08/2001,10/09/2001,2427.0,10/09/2001,,0.0,10/10/2001,,0.0,10/11/2001,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500014/2001,03/07/2001,14.0,10/08/2001,06/09/2001,1853.0,10/09/2001,09/10/2001,3551.0,10/10/2001,05/11/2001,4102.0,10/11/2001,06/12/2001,5475.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500015/2001,03/07/2001,15.0,10/08/2001,06/09/2001,1866.0,10/09/2001,08/10/2001,3340.0,10/10/2001,08/11/2001,4572.0,10/11/2001,06/12/2001,5462.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500016/2001,03/07/2001,16.0,10/08/2001,20/09/2001,2646.0,10/09/2001,01/10/2001,2692.0,10/10/2001,08/11/2001,4571.0,10/11/2001,03/12/2001,5160.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500017/2001,03/07/2001,17.0,10/08/2001,20/09/2001,2645.0,10/09/2001,,0.0,10/10/2001,,0.0,10/11/2001,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500018/2001,03/07/2001,18.0,10/08/2001,10/09/2001,2420.0,10/09/2001,15/10/2001,3805.0,10/10/2001,10/11/2001,4845.0,10/11/2001,10/12/2001,5966.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500019/2001,03/07/2001,19.0,10/08/2001,07/09/2001,2009.0,10/09/2001,05/10/2001,2963.0,10/10/2001,09/11/2001,4695.0,10/11/2001,07/12/2001,5595.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
YS-N24/5-500020/2001,03/07/2001,20.0,10/08/2001,17/09/2001,2611.0,10/09/2001,17/09/2001,2611.0,10/10/2001,12/11/2001,4980.0,10/11/2001,26/11/2001,5064.0,,,0.0,,,0.0,,,0.0,,,0.0,5,A,N24,1600.0,0.0,UNKNOWN
