recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,08/03/2010,09:45:50,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300110/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,2.0,08/03/2010,09:49:34,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300109/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,3.0,08/03/2010,11:15:03,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300065/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,4.0,08/03/2010,12:14:37,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300040/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,5.0,08/03/2010,13:55:13,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300117/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,6.0,08/03/2010,14:44:14,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300105/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,7.0,08/03/2010,16:10:32,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300154/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,8.0,08/03/2010,19:12:04,700.0,700.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300044/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,9.0,09/03/2010,10:05:08,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300053/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,10.0,09/03/2010,12:26:18,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300175/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,11.0,09/03/2010,12:33:15,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300176/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,12.0,09/03/2010,13:40:40,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300234/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,13.0,09/03/2010,13:46:39,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300058/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,14.0,09/03/2010,14:39:00,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300086/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,15.0,09/03/2010,14:39:25,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300083/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,16.0,09/03/2010,14:41:24,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300013/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,17.0,09/03/2010,14:41:53,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300016/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,18.0,09/03/2010,14:42:31,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300015/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,19.0,09/03/2010,15:57:30,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300125/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,20.0,09/03/2010,16:12:24,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300162/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,21.0,09/03/2010,16:15:10,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300177/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,22.0,09/03/2010,16:25:02,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300181/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,23.0,09/03/2010,16:52:43,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300144/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,24.0,09/03/2010,16:55:02,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300009/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
,,25.0,09/03/2010,16:55:23,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/25-2300097/2010,A,CASH,0.0,,,,,N24,25,A,,UNKNOWN,,
