reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/25-1601157/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-1901277/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-1901328/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2000964/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100459/2010,32,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100524/2010,32,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100663/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100664/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100665/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2100771/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200023/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200026/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200044/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200058/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200068/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200101/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200102/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200162/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200165/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200201/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200221/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200229/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200235/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200245/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200250/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200255/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200262/2010,45,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2200598/2010,32,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300002/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300005/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300009/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300010/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300013/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300014/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300015/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300016/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300027/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300031/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300032/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300034/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300036/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300038/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300040/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300041/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300044/2010,37,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300046/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300047/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300051/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300052/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300053/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300056/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300058/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300059/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300064/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300065/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300069/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300073/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300077/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300078/2010,32,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300080/2010,37,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300082/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300083/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300086/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300087/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300088/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300091/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300096/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300097/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300098/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300100/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300101/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300104/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300105/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300106/2010,32,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300109/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300110/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300111/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300113/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300117/2010,33,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300118/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
YS-N24/25-2300120/2010,35,,,,,,,,,,,,,,25,A,N,N24,UNKNOWN
