reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/25-2300110/2010,08/03/2010,1.0,10/04/2010,07/04/2010,139.0,10/05/2010,10/05/2010,350.0,10/06/2010,14/06/2010,816.0,10/07/2010,02/07/2010,964.0,10/08/2010,09/08/2010,1764.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300109/2010,08/03/2010,2.0,10/04/2010,07/04/2010,138.0,10/05/2010,10/05/2010,347.0,10/06/2010,07/06/2010,593.0,10/07/2010,07/07/2010,1040.0,10/08/2010,04/08/2010,1555.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300065/2010,08/03/2010,3.0,10/04/2010,12/04/2010,191.0,10/05/2010,07/05/2010,306.0,10/06/2010,18/06/2010,866.0,10/07/2010,09/07/2010,1128.0,10/08/2010,18/08/2010,2104.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300040/2010,08/03/2010,4.0,10/04/2010,12/04/2010,183.0,10/05/2010,12/05/2010,383.0,10/06/2010,09/06/2010,730.0,10/07/2010,07/07/2010,1066.0,10/08/2010,09/08/2010,1808.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300117/2010,08/03/2010,5.0,10/04/2010,02/04/2010,123.0,10/05/2010,02/04/2010,124.0,10/06/2010,04/05/2010,276.0,10/07/2010,02/07/2010,968.0,10/08/2010,09/08/2010,1770.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300105/2010,08/03/2010,6.0,10/04/2010,10/04/2010,159.0,10/05/2010,03/05/2010,269.0,10/06/2010,09/06/2010,723.0,10/07/2010,09/07/2010,1150.0,10/08/2010,10/08/2010,1870.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300154/2010,08/03/2010,7.0,10/04/2010,06/04/2010,136.0,10/05/2010,12/05/2010,384.0,10/06/2010,09/06/2010,731.0,10/07/2010,07/07/2010,1065.0,10/08/2010,11/08/2010,2006.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300044/2010,08/03/2010,8.0,10/04/2010,16/04/2010,215.0,10/05/2010,14/05/2010,394.0,10/06/2010,07/06/2010,642.0,10/07/2010,09/07/2010,1181.0,10/08/2010,13/08/2010,2049.0,,,0.0,,,0.0,,,0.0,25,A,N24,3200.0,500.0,UNKNOWN
YS-N24/25-2300053/2010,09/03/2010,9.0,10/04/2010,09/04/2010,152.0,10/05/2010,05/05/2010,289.0,10/06/2010,04/06/2010,568.0,10/07/2010,09/07/2010,1151.0,10/08/2010,06/08/2010,1639.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300175/2010,09/03/2010,10.0,10/04/2010,13/04/2010,201.0,10/05/2010,11/05/2010,365.0,10/06/2010,08/06/2010,675.0,10/07/2010,10/07/2010,1200.0,10/08/2010,12/08/2010,2021.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300176/2010,09/03/2010,11.0,10/04/2010,13/04/2010,200.0,10/05/2010,11/05/2010,366.0,10/06/2010,10/06/2010,752.0,10/07/2010,15/07/2010,1309.0,10/08/2010,19/08/2010,2117.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
YS-N24/25-2300234/2010,09/03/2010,12.0,10/04/2010,10/04/2010,176.0,10/05/2010,08/05/2010,325.0,10/06/2010,10/06/2010,756.0,10/07/2010,10/07/2010,1216.0,10/08/2010,03/08/2010,1526.0,,,0.0,,,0.0,,,0.0,25,A,N24,3000.0,500.0,UNKNOWN
