reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/50-5000001/2016,25,,ADITA,,,,,,,,,,,,,A,Y,,PROMITA
YS-N24/50-4800003/2016,35,,ADITA,,,YS-N24/52-4800003/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800359/2016,32,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800304/2016,35,,ADITA,,,YS-N24/52-4800304/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800014/2016,35,,ADITA,,,YS-N24/52-4800014/2017,ADITA,45001,,,,,,,,A,N,,saheli
YS-N24/50-4800491/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800347/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800332/2016,35,,ADITA,,,YS-N24/52-4800332/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800131/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800225/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800224/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800221/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800222/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800303/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800273/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800298/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800195/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800513/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800122/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800018/2016,35,,ADITA,,,YS-N24/52-4800018/2017,ADITA,45001,,,,,,,,A,N,,saheli
YS-N24/50-4800123/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-3600192/2016,35,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800141/2016,33,,ADFAS,,,YS-N24/52-4800141/2017,ADFAS,43001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800127/2016,33,,,,,,,,,,,,,,,A,N,,PROMITA
YS-N24/50-4800233/2016,35,,ADITA,,,YS-N24/52-4800233/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800193/2016,35,,ADITA,,,YS-N24/52-4800193/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/50-4800510/2016,35,,ADITA,,,YS-N24/52-4800510/2017,ADITA,45001,,,,,,,,A,N,,PROMITA
