reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/66-6300067/2021,30/01/2021,1.0,10/02/2021,,,10/03/2021,,,10/04/2021,,,10/05/2021,,,10/06/2021,,,,,,,,,,,,66,A,N24,3000.0,500.0,
YS-N24/66-6300009/2021,30/01/2021,2.0,10/02/2021,06/04/2021,302.0,10/03/2021,13/04/2021,437.0,10/04/2021,13/04/2021,437.0,10/05/2021,11/05/2021,523.0,10/06/2021,14/09/2021,625.0,,,,,,,,,,66,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/66-6100028/2021,30/01/2021,3.0,10/02/2021,05/03/2021,117.0,10/03/2021,05/04/2021,287.0,10/04/2021,23/09/2021,662.0,10/05/2021,23/09/2021,662.0,10/06/2021,23/09/2021,662.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6300031/2021,30/01/2021,4.0,10/02/2021,06/02/2021,35.0,10/03/2021,03/03/2021,111.0,10/04/2021,02/04/2021,233.0,10/05/2021,07/05/2021,495.0,10/06/2021,03/09/2021,565.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300060/2021,01/02/2021,5.0,10/02/2021,04/02/2021,25.0,10/03/2021,08/03/2021,127.0,10/04/2021,08/04/2021,345.0,10/05/2021,08/09/2021,575.0,10/06/2021,08/09/2021,575.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6300058/2021,01/02/2021,6.0,10/02/2021,20/02/2021,69.0,10/03/2021,10/03/2021,154.0,10/04/2021,09/04/2021,366.0,10/05/2021,07/09/2021,571.0,10/06/2021,07/09/2021,572.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300054/2021,01/02/2021,7.0,10/02/2021,25/02/2021,88.0,10/03/2021,10/03/2021,151.0,10/04/2021,09/04/2021,363.0,10/05/2021,25/08/2021,545.0,10/06/2021,03/09/2021,564.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300384/2021,01/02/2021,8.0,10/02/2021,24/02/2021,79.0,10/03/2021,10/03/2021,152.0,10/04/2021,03/09/2021,561.0,10/05/2021,03/09/2021,561.0,10/06/2021,03/09/2021,561.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300035/2021,01/02/2021,9.0,10/02/2021,06/03/2021,123.0,10/03/2021,06/03/2021,123.0,10/04/2021,06/03/2021,123.0,10/05/2021,03/09/2021,562.0,10/06/2021,03/09/2021,562.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300050/2021,01/02/2021,10.0,10/02/2021,09/04/2021,367.0,10/03/2021,09/04/2021,367.0,10/04/2021,09/04/2021,367.0,10/05/2021,10/09/2021,602.0,10/06/2021,10/09/2021,602.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6100081/2021,01/02/2021,11.0,10/02/2021,05/03/2021,121.0,10/03/2021,19/03/2021,204.0,10/04/2021,08/04/2021,360.0,10/05/2021,13/09/2021,622.0,10/06/2021,30/09/2021,668.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6300020/2021,01/02/2021,12.0,10/02/2021,07/05/2021,493.0,10/03/2021,07/05/2021,493.0,10/04/2021,11/09/2021,607.0,10/05/2021,11/09/2021,607.0,10/06/2021,11/09/2021,607.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300010/2021,01/02/2021,13.0,10/02/2021,08/03/2021,134.0,10/03/2021,,,10/04/2021,,,10/05/2021,,,10/06/2021,,,,,,,,,,,,66,A,N24,3000.0,500.0,saheli
YS-N24/66-6300030/2021,01/02/2021,14.0,10/02/2021,15/02/2021,60.0,10/03/2021,29/03/2021,227.0,10/04/2021,30/08/2021,553.0,10/05/2021,30/08/2021,553.0,10/06/2021,10/09/2021,603.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6300051/2021,01/02/2021,15.0,10/02/2021,15/02/2021,59.0,10/03/2021,08/03/2021,133.0,10/04/2021,13/04/2021,439.0,10/05/2021,23/10/2021,716.0,10/06/2021,23/10/2021,716.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300033/2021,01/02/2021,16.0,10/02/2021,01/02/2021,17.0,10/03/2021,10/03/2021,153.0,10/04/2021,06/04/2021,300.0,10/05/2021,18/09/2021,647.0,10/06/2021,18/09/2021,647.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6100118/2021,02/02/2021,18.0,10/02/2021,23/02/2021,78.0,10/03/2021,29/03/2021,226.0,10/04/2021,05/04/2021,288.0,10/05/2021,10/05/2021,517.0,10/06/2021,09/09/2021,601.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6100117/2021,02/02/2021,19.0,10/02/2021,23/02/2021,77.0,10/03/2021,25/03/2021,222.0,10/04/2021,08/04/2021,361.0,10/05/2021,10/05/2021,518.0,10/06/2021,09/09/2021,600.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6100101/2021,02/02/2021,20.0,10/02/2021,05/02/2021,30.0,10/03/2021,09/03/2021,144.0,10/04/2021,07/04/2021,322.0,10/05/2021,22/09/2021,650.0,10/06/2021,01/12/2021,825.0,,,,,,,,,,66,A,N24,3000.0,500.0,LNG
YS-N24/66-6100040/2021,02/02/2021,21.0,10/02/2021,16/03/2021,193.0,10/03/2021,23/11/2021,805.0,10/04/2021,23/11/2021,805.0,10/05/2021,23/11/2021,805.0,10/06/2021,23/11/2021,805.0,,,,,,,,,,66,A,N24,3000.0,500.0,saikat dey
YS-N24/66-6300049/2021,03/02/2021,22.0,10/02/2021,03/02/2021,23.0,10/03/2021,10/03/2021,155.0,10/04/2021,10/12/2021,847.0,10/05/2021,17/12/2021,849.0,10/06/2021,17/12/2021,849.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6100090/2021,03/02/2021,24.0,10/02/2021,09/03/2021,138.0,10/03/2021,09/03/2021,139.0,10/04/2021,08/04/2021,357.0,10/05/2021,03/05/2021,487.0,10/06/2021,21/10/2021,709.0,,,,,,,,,,66,A,N24,3000.0,500.0,cic
YS-N24/66-6300235/2021,04/02/2021,26.0,10/02/2021,04/02/2021,27.0,10/03/2021,26/03/2021,224.0,10/04/2021,13/04/2021,444.0,10/05/2021,19/02/2022,855.0,10/06/2021,19/02/2022,855.0,,,,,,,,,,66,A,N24,3000.0,500.0,RAKHI DAS
