recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,07/02/2011,09:01:11,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2600015/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,2.0,07/02/2011,09:02:09,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2600112/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,3.0,07/02/2011,09:03:17,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400306/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,4.0,07/02/2011,09:04:11,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400401/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,5.0,07/02/2011,09:04:58,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400370/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,6.0,07/02/2011,09:05:48,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400434/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,7.0,07/02/2011,09:18:45,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2600019/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,8.0,07/02/2011,09:19:23,500.0,500.0,0.0,0.0,0.0,0.0,0.0,1,YS-N24/28-2600019/2011,I,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,9.0,07/02/2011,09:20:10,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400463/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
,,10.0,07/02/2011,09:20:53,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/28-2400412/2011,A,CASH,0.0,,,,,N24,28,A,,UNKNOWN,,
