rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/28-2800035/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800039/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800156/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800125/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800165/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800267/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800262/2011,8.00,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800042/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800090/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800245/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800321/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800445/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800043/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800113/2011,8.35,22/06/2011,,22001,CDTP,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800421/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800264/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800418/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800159/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800442/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800063/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800371/2011,9.10,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800236/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800391/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800310/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800377/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800378/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800383/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800353/2011,9.45,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800425/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800239/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800230/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800364/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800212/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800008/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800306/2011,10.20,22/06/2011,,23001,CFAS,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800019/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800060/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800065/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800051/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800037/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800089/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800083/2011,10.55,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800064/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800020/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800076/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800021/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800009/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800084/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800068/2011,11.30,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800014/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800081/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800082/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800029/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800069/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800146/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800018/2011,12.05,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800040/2011,12.40,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800096/2011,12.40,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800103/2011,12.40,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800025/2011,12.40,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
0.0,YS-N24/28-2800010/2011,12.40,22/06/2011,,25001,CITA,M,28,A,N24,UNKNOWN,
