recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,04/10/2023,17:04,500.0,500.0,0.0,,,,,A,YS-N24/76-7200042/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,2.0,04/10/2023,19:35,500.0,500.0,0.0,,,,,A,YS-N24/76-7400135/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,3.0,04/10/2023,19:35,500.0,500.0,0.0,,,,,A,YS-N24/76-7400131/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,4.0,05/10/2023,15:53,500.0,500.0,0.0,,,,,A,YS-N24/76-7400133/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,5.0,05/10/2023,15:57,500.0,500.0,0.0,,,,,A,YS-N24/76-7400124/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,6.0,05/10/2023,18:17,500.0,500.0,0.0,,,,,A,YS-N24/76-7400008/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,7.0,06/10/2023,10:04,500.0,500.0,0.0,,,,,A,YS-N24/76-7400063/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,8.0,06/10/2023,11:32,500.0,500.0,0.0,,,,,A,YS-N24/76-7400046/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,9.0,06/10/2023,11:33,500.0,500.0,0.0,,,,,A,YS-N24/76-7400018/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,10.0,06/10/2023,11:34,500.0,500.0,0.0,,,,,A,YS-N24/76-7400028/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,11.0,06/10/2023,11:34,500.0,500.0,0.0,,,,,A,YS-N24/76-7400040/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,12.0,06/10/2023,11:36,500.0,500.0,0.0,,,,,A,YS-N24/76-7400034/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,13.0,06/10/2023,13:54,500.0,500.0,0.0,,,,,A,YS-N24/76-7400118/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,14.0,06/10/2023,13:55,500.0,500.0,0.0,,,,,A,YS-N24/76-7400109/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,15.0,06/10/2023,14:37,500.0,500.0,0.0,,,,,A,YS-N24/76-7400089/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,16.0,06/10/2023,14:39,500.0,500.0,0.0,,,,,A,YS-N24/76-7400085/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,17.0,07/10/2023,10:00,500.0,500.0,0.0,,,,,A,YS-N24/76-7400021/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,18.0,07/10/2023,10:01,500.0,500.0,0.0,,,,,A,YS-N24/76-7400062/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,19.0,07/10/2023,10:02,500.0,500.0,0.0,,,,,A,YS-N24/76-7400049/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,20.0,07/10/2023,10:03,500.0,500.0,0.0,,,,,A,YS-N24/76-7400053/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,21.0,07/10/2023,14:13,500.0,500.0,0.0,,,,,A,YS-N24/76-7200079/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,22.0,07/10/2023,14:15,500.0,500.0,0.0,,,,,A,YS-N24/76-7200031/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,23.0,07/10/2023,14:16,500.0,500.0,0.0,,,,,A,YS-N24/76-7200070/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,24.0,07/10/2023,14:18,500.0,500.0,0.0,,,,,A,YS-N24/76-7200011/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,25.0,07/10/2023,14:19,500.0,500.0,0.0,,,,,A,YS-N24/76-7200013/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,26.0,07/10/2023,14:20,500.0,500.0,0.0,,,,,A,YS-N24/76-7200012/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,27.0,07/10/2023,15:41,500.0,500.0,0.0,,,,,A,YS-N24/76-7200053/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,28.0,07/10/2023,15:42,500.0,500.0,0.0,,,,,A,YS-N24/76-7200014/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,29.0,07/10/2023,15:43,500.0,500.0,0.0,,,,,A,YS-N24/76-7200015/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,30.0,07/10/2023,15:49,500.0,500.0,0.0,,,,,A,YS-N24/76-7200004/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,31.0,07/10/2023,16:15,500.0,500.0,0.0,,,,,A,YS-N24/76-7200090/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,32.0,09/10/2023,09:42,500.0,500.0,0.0,,,,,A,YS-N24/76-7200052/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,33.0,09/10/2023,09:45,500.0,500.0,0.0,,,,,A,YS-N24/76-5900215/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,34.0,09/10/2023,10:55,500.0,500.0,0.0,,,,,A,YS-N24/76-7200076/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,35.0,09/10/2023,11:10,500.0,500.0,0.0,,,,,A,YS-N24/76-7400032/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,36.0,09/10/2023,16:19,500.0,500.0,0.0,,,,,A,YS-N24/76-7400146/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,37.0,09/10/2023,16:20,500.0,500.0,0.0,,,,,A,YS-N24/76-7400144/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,38.0,09/10/2023,17:49,500.0,500.0,0.0,,,,,A,YS-N24/76-7400016/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,39.0,09/10/2023,17:50,500.0,500.0,0.0,,,,,A,YS-N24/76-7400052/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,40.0,09/10/2023,17:51,500.0,500.0,0.0,,,,,A,YS-N24/76-7400114/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,41.0,09/10/2023,17:52,500.0,500.0,0.0,,,,,A,YS-N24/76-7400150/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,42.0,09/10/2023,17:53,500.0,500.0,0.0,,,,,A,YS-N24/76-7400107/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,43.0,09/10/2023,17:54,500.0,500.0,0.0,,,,,A,YS-N24/76-7400020/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,44.0,09/10/2023,17:55,500.0,500.0,0.0,,,,,A,YS-N24/76-7400070/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,45.0,10/10/2023,11:12,500.0,500.0,0.0,,,,,A,YS-N24/76-7400007/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,46.0,10/10/2023,11:13,500.0,500.0,0.0,,,,,A,YS-N24/76-7400051/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,47.0,10/10/2023,11:15,500.0,500.0,0.0,,,,,A,YS-N24/76-7400056/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,48.0,10/10/2023,11:15,500.0,500.0,0.0,,,,,A,YS-N24/76-7400057/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,49.0,10/10/2023,13:05,500.0,500.0,0.0,,,,,A,YS-N24/76-7400058/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,50.0,10/10/2023,13:54,500.0,500.0,0.0,,,,,A,YS-N24/76-7400084/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,51.0,10/10/2023,13:55,500.0,500.0,0.0,,,,,A,YS-N24/76-7400110/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,52.0,10/10/2023,14:07,500.0,500.0,0.0,,,,,A,YS-N24/76-7400036/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,53.0,10/10/2023,14:10,500.0,500.0,0.0,,,,,A,YS-N24/76-7200055/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,54.0,10/10/2023,14:11,500.0,500.0,0.0,,,,,A,YS-N24/76-7200054/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,55.0,11/10/2023,09:32,500.0,500.0,0.0,,,,,A,YS-N24/76-7400012/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,56.0,11/10/2023,09:32,500.0,500.0,0.0,,,,,A,YS-N24/76-7400122/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,57.0,11/10/2023,09:33,500.0,500.0,0.0,,,,,A,YS-N24/76-7400025/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,58.0,11/10/2023,09:33,500.0,500.0,0.0,,,,,A,YS-N24/76-7400002/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,59.0,11/10/2023,09:34,500.0,500.0,0.0,,,,,A,YS-N24/76-7400024/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,60.0,11/10/2023,09:34,500.0,500.0,0.0,,,,,A,YS-N24/76-7400001/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,61.0,11/10/2023,13:58,500.0,500.0,0.0,,,,,A,YS-N24/76-7200030/2024,A,CASH,,,,,,N24,76,A,,RAKHI DAS,,0
,,62.0,11/10/2023,14:43,500.0,500.0,0.0,,,,,A,YS-N24/76-7200062/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,63.0,11/10/2023,16:03,500.0,500.0,0.0,,,,,A,YS-N24/76-7200025/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,64.0,11/10/2023,16:06,500.0,500.0,0.0,,,,,A,YS-N24/76-7200048/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,65.0,11/10/2023,19:07,500.0,500.0,0.0,,,,,A,YS-N24/76-7200036/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,66.0,11/10/2023,19:09,500.0,500.0,0.0,,,,,A,YS-N24/76-7200037/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,67.0,12/10/2023,15:43,500.0,500.0,0.0,,,,,A,YS-N24/76-7400096/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,68.0,12/10/2023,16:07,500.0,500.0,0.0,,,,,A,YS-N24/76-7400071/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,69.0,12/10/2023,16:24,500.0,500.0,0.0,,,,,A,YS-N24/76-7400048/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,70.0,12/10/2023,18:09,500.0,500.0,0.0,,,,,A,YS-N24/76-7400149/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,71.0,13/10/2023,11:45,500.0,500.0,0.0,,,,,A,YS-N24/76-7400027/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,72.0,13/10/2023,11:47,500.0,500.0,0.0,,,,,A,YS-N24/76-7400121/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,73.0,13/10/2023,11:48,500.0,500.0,0.0,,,,,A,YS-N24/76-7400064/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,74.0,13/10/2023,11:50,500.0,500.0,0.0,,,,,A,YS-N24/76-7400055/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,75.0,13/10/2023,11:50,500.0,500.0,0.0,,,,,A,YS-N24/76-7400059/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,76.0,13/10/2023,14:32,500.0,500.0,0.0,,,,,A,YS-N24/76-7400087/2024,A,CASH,,,,,,N24,76,A,,LNG,,0
,,77.0,14/10/2023,10:05,500.0,500.0,0.0,,,,,A,YS-N24/76-7400050/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,78.0,14/10/2023,10:06,500.0,500.0,0.0,,,,,A,YS-N24/76-7400041/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,79.0,14/10/2023,10:08,500.0,500.0,0.0,,,,,A,YS-N24/76-7400017/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,80.0,14/10/2023,15:42,500.0,500.0,0.0,,,,,A,YS-N24/76-7200072/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,81.0,16/10/2023,15:59,500.0,500.0,0.0,,,,,A,YS-N24/76-7400081/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,82.0,16/10/2023,16:05,500.0,500.0,0.0,,,,,A,YS-N24/76-7400148/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,83.0,16/10/2023,18:20,500.0,500.0,0.0,,,,,A,YS-N24/76-7400072/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,84.0,17/10/2023,10:23,500.0,500.0,0.0,,,,,A,YS-N24/76-7200275/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,85.0,17/10/2023,11:50,500.0,500.0,0.0,,,,,A,YS-N24/76-7400026/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,86.0,17/10/2023,14:25,500.0,500.0,0.0,,,,,A,YS-N24/76-7400092/2024,A,CASH,,,,,,N24,76,A,,LNG,,0
,,87.0,18/10/2023,13:55,500.0,500.0,0.0,,,,,A,YS-N24/76-7200035/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,88.0,18/10/2023,14:16,500.0,500.0,0.0,,,,,A,YS-N24/76-7200058/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,89.0,18/10/2023,15:53,500.0,500.0,0.0,,,,,A,YS-N24/76-7200024/2024,A,CASH,,,,,,N24,76,A,,souvik,,0
,,90.0,19/10/2023,10:37,500.0,500.0,0.0,,,,,A,YS-N24/76-7400145/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,91.0,30/10/2023,18:14,500.0,500.0,0.0,,,,,A,YS-N24/76-7400009/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,92.0,30/10/2023,18:17,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400009/2024,I,CASH,,,,,,N24,76,A,,cic,,
,,93.0,30/10/2023,18:18,500.0,500.0,0.0,,,,,A,YS-N24/76-7400143/2024,A,CASH,,,,,,N24,76,A,,cic,,0
,,94.0,01/11/2023,13:59,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200031/2024,I,CASH,,,,,,N24,76,A,,souvik,,
,,95.0,01/11/2023,14:46,500.0,500.0,0.0,,,,,A,YS-N24/76-7200081/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,96.0,01/11/2023,16:13,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200090/2024,I,CASH,,,,,,N24,76,A,,souvik,,
,,97.0,02/11/2023,16:09,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400148/2024,I,CASH,,,,,,N24,76,A,,souvik,,
,,98.0,02/11/2023,18:28,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400008/2024,I,CASH,,,,,,N24,76,A,,cic,,
,,99.0,03/11/2023,11:49,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400028/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,100.0,03/11/2023,11:50,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400046/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,101.0,03/11/2023,11:51,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400063/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,102.0,03/11/2023,13:20,500.0,500.0,0.0,,,,,A,YS-N24/76-7400142/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,103.0,04/11/2023,08:25,500.0,500.0,0.0,,,,,A,YS-N24/76-7000220/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,104.0,04/11/2023,08:26,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7000220/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,105.0,04/11/2023,10:00,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400053/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,106.0,04/11/2023,10:01,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400062/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,107.0,04/11/2023,10:02,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400041/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,108.0,04/11/2023,10:05,500.0,500.0,0.0,,,,,A,YS-N24/76-7400029/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,109.0,04/11/2023,10:06,500.0,500.0,0.0,,,,,A,YS-N24/76-7400031/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,110.0,04/11/2023,10:06,500.0,500.0,0.0,,,,,A,YS-N24/76-7400043/2024,A,CASH,,,,,,N24,76,A,,saheli,,0
,,111.0,04/11/2023,14:01,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200079/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,112.0,04/11/2023,15:36,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200054/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,113.0,04/11/2023,15:37,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200055/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,114.0,04/11/2023,15:37,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200062/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,115.0,04/11/2023,15:39,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7200072/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,116.0,06/11/2023,09:35,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-5900215/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,117.0,06/11/2023,16:15,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400020/2024,I,CASH,,,,,,N24,76,A,,souvik,,
,,118.0,06/11/2023,18:08,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400150/2024,I,CASH,,,,,,N24,76,A,,cic,,
,,119.0,06/11/2023,18:09,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400052/2024,I,CASH,,,,,,N24,76,A,,cic,,
,,120.0,06/11/2023,18:10,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400114/2024,I,CASH,,,,,,N24,76,A,,cic,,
,,121.0,07/11/2023,11:47,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400040/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,122.0,07/11/2023,11:48,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400032/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,123.0,07/11/2023,11:49,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400018/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,124.0,07/11/2023,13:55,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400110/2024,I,CASH,,,,,,N24,76,A,,LNG,,
,,125.0,07/11/2023,15:11,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400021/2024,I,CASH,,,,,,N24,76,A,,souvik,,
,,126.0,08/11/2023,10:08,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400050/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,127.0,08/11/2023,10:09,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400135/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,128.0,08/11/2023,10:10,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400131/2024,I,CASH,,,,,,N24,76,A,,saheli,,
,,129.0,08/11/2023,10:11,500.0,500.0,,,,0.0,0.0,1,YS-N24/76-7400122/2024,I,CASH,,,,,,N24,76,A,,saheli,,
