reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/76-7600081/2024,25,L,ADITA,,,YS-N24/78-7600081/2024,ADITA,35001,,,,,,,78,A,,N24,cic
YS-N24/76-7400133/2024,33,L,ADFAS,,,YS-N24/78-7400133/2024,ADFAS,43001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400114/2024,33,L,ADFAS,,,YS-N24/78-7400114/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400146/2024,33,L,ADFAS,,,YS-N24/78-7400146/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400144/2024,33,L,ADFAS,,,YS-N24/78-7400144/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7600017/2024,25,L,ADITA,,,YS-N24/78-7600017/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-5500406/2024,35,L,ADITA,,,YS-N24/78-5500406/2024,ADITA,45001,,,,,,,78,A,,N24,cic
YS-N24/76-7400119/2024,35,L,ADITA,,,YS-N24/78-7400119/2024,ADITA,45001,,,,,,,78,A,,N24,cic
YS-N24/76-7600010/2024,25,L,CFAS(LAT),,,YS-N24/79-7900084/2024,CFAS(LAT),23051,,,,,,,78,A,,N24,toyeba
YS-N24/76-7600054/2024,25,L,ADITA,,,YS-N24/78-7600054/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600053/2024,25,L,CFAS(LAT),,,YS-N24/79-7900081/2024,CFAS(LAT),23051,,,,,,,78,A,,N24,cic
YS-N24/76-7400062/2024,35,L,ADITA,,,YS-N24/78-7400062/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400043/2024,35,L,ADITA,,,YS-N24/78-7400043/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600020/2024,23,L,ADFAS,,,YS-N24/78-7600020/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600004/2024,23,L,ADFAS,,,YS-N24/78-7600004/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600028/2024,23,L,ADFAS,,,YS-N24/78-7600028/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600066/2024,23,L,ADFAS,,,YS-N24/78-7600066/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600021/2024,23,L,ADFAS,,,YS-N24/78-7600021/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600050/2024,23,L,ADFAS,,,YS-N24/78-7600050/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600075/2024,23,L,ADFAS,,,YS-N24/78-7600075/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600059/2024,25,L,ADITA,,,YS-N24/78-7600059/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600062/2024,25,L,ADITA,,,YS-N24/78-7600062/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600061/2024,25,L,ADITA,,,YS-N24/78-7600061/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400149/2024,33,L,ADFAS,,,YS-N24/78-7400149/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400052/2024,33,L,ADFAS,,,YS-N24/78-7400052/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400058/2024,33,L,ADFAS,,,YS-N24/78-7400058/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400148/2024,33,L,ADFAS,,,YS-N24/78-7400148/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7600067/2024,25,L,ADITA,,,YS-N24/78-7600067/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600035/2024,25,L,ADITA,,,YS-N24/78-7600035/2024,ADITA,35002,,,,,,,78,A,,N24,cic
YS-N24/76-7600036/2024,25,L,ADITA,,,YS-N24/78-7600036/2024,ADITA,35002,,,,,,,78,A,,N24,cic
YS-N24/76-7600049/2024,25,L,ADITA,,,YS-N24/78-7600049/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-7600013/2024,25,L,ADITA,,,YS-N24/78-7600013/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-7600014/2024,25,L,ADITA,,,YS-N24/78-7600014/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-7600152/2024,22,L,ADDTP,,,YS-N24/78-7600152/2024,ADDTP,32001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400087/2024,35,L,ADITA,,,YS-N24/78-7400087/2024,ADITA,45001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600056/2024,25,L,ADITA,,,YS-N24/78-7600056/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-7400007/2024,35,L,ADITA,,,YS-N24/78-7400007/2024,ADITA,45001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400101/2024,35,L,ADITA,,,YS-N24/78-7400101/2024,ADITA,45001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400008/2024,33,L,ADFAS,,,YS-N24/78-7400008/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7600057/2024,25,L,ADITA,,,YS-N24/78-7600057/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600034/2024,25,L,ADITA,,,YS-N24/78-7600034/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600026/2024,25,L,ADITA,,,YS-N24/78-7600026/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600025/2024,25,L,ADITA,,,YS-N24/78-7600025/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600069/2024,25,L,ADITA,,,YS-N24/78-7600069/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7400051/2024,35,L,ADITA,,,YS-N24/78-7400051/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400025/2024,35,L,ADITA,,,YS-N24/78-7400025/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400121/2024,35,L,ADITA,,,YS-N24/78-7400121/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400049/2024,35,L,ADITA,,,YS-N24/78-7400049/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400032/2024,35,L,ADITA,,,YS-N24/78-7400032/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400041/2024,35,L,ADITA,,,YS-N24/78-7400041/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400024/2024,35,L,ADITA,,,YS-N24/78-7400024/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400063/2024,35,L,ADITA,,,YS-N24/78-7400063/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600008/2024,23,L,ADFAS,,,YS-N24/78-7600008/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600009/2024,23,L,ADFAS,,,YS-N24/78-7600009/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600044/2024,23,L,ADFAS,,,YS-N24/78-7600044/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600037/2024,23,L,ADFAS,,,YS-N24/78-7600037/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600038/2024,23,L,ADFAS,,,YS-N24/78-7600038/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600039/2024,23,L,ADFAS,,,YS-N24/78-7600039/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600058/2024,23,L,ADFAS,,,YS-N24/78-7600058/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600001/2024,23,L,ADFAS,,,YS-N24/78-7600001/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600080/2024,23,L,ADFAS,,,YS-N24/78-7600080/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600065/2024,23,L,ADFAS,,,YS-N24/78-7600065/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600018/2024,25,L,ADITA,,,YS-N24/78-7600018/2024,ADITA,35002,,,,,,,78,A,,N24,saheli
YS-N24/76-7600051/2024,23,L,ADFAS,,,YS-N24/78-7600051/2024,ADFAS,33001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400016/2024,33,L,ADFAS,,,YS-N24/78-7400016/2024,ADFAS,43001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600033/2024,25,L,ADITA,,,YS-N24/78-7600033/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7600243/2024,25,L,ADITA,,,YS-N24/78-7600243/2024,ADITA,35003,,,,,,,78,A,,N24,cic
YS-N24/76-7400021/2024,35,L,ADITA,,,YS-N24/78-7400021/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400064/2024,35,L,ADITA,,,YS-N24/78-7400064/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400035/2024,35,L,ADITA,,,YS-N24/78-7400035/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400036/2024,35,L,ADITA,,,YS-N24/78-7400036/2024,ADITA,45001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600060/2024,25,L,ADITA,,,YS-N24/78-7600060/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7600003/2024,25,L,ADITA,,,YS-N24/78-7600003/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400070/2024,33,L,ADFAS,,,YS-N24/78-7400070/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400071/2024,33,L,ADFAS,,,YS-N24/78-7400071/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400096/2024,33,L,ADFAS,,,YS-N24/78-7400096/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400020/2024,33,L,ADFAS,,,YS-N24/78-7400020/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
YS-N24/76-7400089/2024,35,L,ADITA,,,YS-N24/78-7400089/2024,ADITA,45001,,,,,,,78,A,,N24,saheli
YS-N24/76-7400047/2024,35,L,ADITA,,,YS-N24/78-7400047/2024,ADITA,45001,,,,,,,78,A,,N24,saheli
YS-N24/76-7600024/2024,25,L,ADITA,,,YS-N24/78-7600024/2024,ADITA,35001,,,,,,,78,A,,N24,RAKHI DAS
YS-N24/76-7400143/2024,33,L,ADFAS,,,YS-N24/78-7400143/2024,ADFAS,43001,,,,,,,78,A,,N24,cic
