recpnopre,cnt_prefix,receiptno,recptdate,recpttime,amount,coursefees,admnfees,prospectus,batchchang,fine_amt,fine_days,instalment,reg_no,recpt_type,pay_mode,dd_no,dd_dt,draw_bank,remarks,lateral,centre_Id,session,ses_half,FrontLine,USER,Deleted,DD_NO_2
,,1.0,20/11/2010,15:06:35,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2700001/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,2.0,20/11/2010,15:33:47,5000.0,4900.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2700002/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,3.0,20/11/2010,17:38:06,600.0,500.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2700003/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,4.0,22/11/2010,08:13:59,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500049/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,5.0,22/11/2010,08:28:30,5000.0,4900.0,100.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2700004/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,6.0,22/11/2010,08:40:48,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500018/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,7.0,22/11/2010,08:43:55,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500272/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,8.0,22/11/2010,08:44:41,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500027/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,9.0,22/11/2010,08:45:28,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500273/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,10.0,22/11/2010,08:46:43,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500276/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,11.0,22/11/2010,08:47:25,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500275/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,12.0,22/11/2010,08:48:01,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500037/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,13.0,22/11/2010,08:48:31,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500015/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,14.0,22/11/2010,09:28:52,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500011/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,15.0,22/11/2010,09:55:51,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500025/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,16.0,22/11/2010,09:57:13,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500024/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,17.0,22/11/2010,10:22:31,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500095/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,18.0,22/11/2010,10:23:56,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500341/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,19.0,22/11/2010,10:25:10,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500352/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,20.0,22/11/2010,10:37:48,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500041/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,21.0,22/11/2010,10:38:54,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500040/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,22.0,22/11/2010,10:40:00,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500172/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,23.0,22/11/2010,10:41:49,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500058/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,24.0,22/11/2010,10:42:39,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500105/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,25.0,22/11/2010,10:43:46,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500153/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,26.0,22/11/2010,10:45:22,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500249/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,27.0,22/11/2010,10:45:47,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500248/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,28.0,22/11/2010,10:47:51,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500052/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,29.0,22/11/2010,10:48:10,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500053/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,30.0,22/11/2010,10:48:29,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500051/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,31.0,22/11/2010,10:49:51,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500026/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
,,32.0,22/11/2010,11:54:38,500.0,500.0,0.0,0.0,0.0,0.0,0.0,A,YS-N24/27-2500313/2011,A,CASH,0.0,,,,,N24,27,A,,UNKNOWN,,
