rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/27-2700144/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700156/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700065/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700067/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700123/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700191/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700075/2011,8.00,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700192/2011,8.40,21/03/2011,,21051,CCAD,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700094/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700055/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700155/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700045/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700166/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700071/2011,8.40,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700063/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700026/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700169/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700021/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700182/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700130/2011,9.20,21/03/2011,,22051,CDTP,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700174/2011,9.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700121/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700028/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700015/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700027/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700052/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700185/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700147/2011,10.00,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700024/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700160/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700184/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700070/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700183/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700081/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700177/2011,10.40,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700116/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700154/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700134/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700159/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700125/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700168/2011,11.20,21/03/2011,,23051,CFAS,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700107/2011,11.20,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700047/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700079/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700109/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700203/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700176/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700078/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700202/2011,12.00,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700149/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700117/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700173/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700137/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700132/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700102/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700163/2011,12.40,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700051/2011,13.20,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700034/2011,13.20,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700050/2011,13.20,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
0.0,YS-N24/27-2700150/2011,13.20,21/03/2011,,25051,CITA,M,27,A,N24,UNKNOWN,
