reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/78-7800008/2024,23,L,ADFAS,,,YS-N24/80-7800008/2025,ADFAS,33001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7800114/2024,23,L,ADFAS,,,YS-N24/80-7800114/2025,ADFAS,33001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7600185/2024,35,L,ADITA,,,YS-N24/80-7600185/2025,ADITA,45001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7600181/2024,35,L,ADITA,,,YS-N24/81-7600181/2025,ADITA,45051,,,,,,,81,A,,N24,toyeba
YS-N24/78-7800006/2024,25,L,ADITA,,,YS-N24/80-7800006/2025,ADITA,35001,,,,,,,80,A,,N24,saheli
YS-N24/78-7800051/2024,25,L,ADITA,,,YS-N24/80-7800051/2025,ADITA,35001,,,,,,,80,A,,N24,saheli
YS-N24/78-7800059/2024,22,L,ADDTP,,,YS-N24/80-7800059/2025,ADDTP,32001,,,,,,,80,A,,N24,cic
YS-N24/78-7800042/2024,25,L,ADITA,,,YS-N24/80-7800042/2025,ADITA,35001,,,,,,,80,A,,N24,saheli
YS-N24/78-7800018/2024,23,L,ADFAS,,,YS-N24/80-7800018/2025,ADFAS,33001,,,,,,,80,A,,N24,saheli
YS-N24/78-7800019/2024,22,L,ADDTP,,,YS-N24/80-7800019/2025,ADDTP,32001,,,,,,,80,A,,N24,saheli
YS-N24/78-7800069/2024,23,L,ADFAS,,,YS-N24/80-7800069/2025,ADFAS,33001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7800079/2024,23,L,ADFAS,,,YS-N24/80-7800079/2025,ADFAS,33001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7800080/2024,23,L,ADFAS,,,YS-N24/80-7800080/2025,ADFAS,33001,,,,,,,80,A,,N24,toyeba
YS-N24/78-7800035/2024,25,L,ADITA,,,YS-N24/80-7800035/2025,ADITA,35001,,,,,,,80,A,,N24,cic
YS-N24/78-7600018/2024,35,L,ADITA,,,YS-N24/80-7600018/2025,ADITA,45001,,,,,,,80,A,,N24,cic
YS-N24/78-7800013/2024,25,L,ADITA,,,YS-N24/80-7800013/2025,ADITA,35001,,,,,,,80,A,,N24,toyeba
