reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/78-7600081/2024,04/04/2024,1.0,10/05/2024,09/05/2024,124.0,10/06/2024,10/06/2024,423.0,10/07/2024,09/07/2024,684.0,10/08/2024,08/08/2024,955.0,10/09/2024,09/09/2024,1246.0,,,,,,,,,,78,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/78-7400133/2024,04/04/2024,2.0,10/05/2024,09/05/2024,127.0,10/06/2024,10/06/2024,436.0,10/07/2024,08/07/2024,650.0,10/08/2024,05/08/2024,898.0,10/09/2024,09/09/2024,1255.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
YS-N24/78-7400114/2024,04/04/2024,3.0,10/05/2024,06/05/2024,97.0,10/06/2024,06/06/2024,342.0,10/07/2024,11/07/2024,757.0,10/08/2024,05/08/2024,899.0,10/09/2024,05/09/2024,1195.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
YS-N24/78-7400146/2024,04/04/2024,4.0,10/05/2024,09/05/2024,129.0,10/06/2024,06/06/2024,344.0,10/07/2024,08/07/2024,651.0,10/08/2024,08/08/2024,982.0,10/09/2024,19/09/2024,1373.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
YS-N24/78-7400144/2024,04/04/2024,5.0,10/05/2024,07/05/2024,106.0,10/06/2024,06/06/2024,343.0,10/07/2024,08/07/2024,652.0,10/08/2024,08/08/2024,981.0,10/09/2024,05/09/2024,1196.0,,,,,,,,,,78,A,N24,3000.0,500.0,toyeba
YS-N24/78-7600017/2024,05/04/2024,6.0,10/05/2024,07/05/2024,99.0,10/06/2024,07/06/2024,377.0,10/07/2024,05/07/2024,610.0,10/08/2024,06/08/2024,920.0,10/09/2024,03/09/2024,1167.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
YS-N24/78-5500406/2024,05/04/2024,7.0,10/05/2024,10/05/2024,139.0,10/06/2024,07/06/2024,379.0,10/07/2024,09/07/2024,680.0,10/08/2024,06/08/2024,913.0,10/09/2024,13/09/2024,1343.0,,,,,,,,,,78,A,N24,3000.0,500.0,saheli
YS-N24/78-7400119/2024,05/04/2024,8.0,10/05/2024,24/05/2024,241.0,10/06/2024,13/06/2024,481.0,10/07/2024,12/07/2024,771.0,10/08/2024,13/08/2024,1067.0,10/09/2024,10/09/2024,1286.0,,,,,,,,,,78,A,N24,3000.0,500.0,saheli
YS-N24/78-7600010/2024,05/04/2024,9.0,10/05/2024,07/05/2024,107.0,10/06/2024,13/06/2024,487.0,10/07/2024,09/08/2024,1002.0,10/08/2024,09/08/2024,1002.0,10/09/2024,05/11/2024,1527.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
YS-N24/78-7600054/2024,05/04/2024,10.0,10/05/2024,07/05/2024,111.0,10/06/2024,04/06/2024,303.0,10/07/2024,09/07/2024,695.0,10/08/2024,06/08/2024,926.0,10/09/2024,10/09/2024,1301.0,,,,,,,,,,78,A,N24,3000.0,500.0,cic
