reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/36-3400005/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400082/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400052/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400103/2013,35,,CDTP(L),,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400023/2013,35,,CDTP(L),,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400024/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400059/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3200475/2013,45,,CFAS(LAT),,,YS-N24/37-3700318/2013,CFAS(LAT),23052,,,,,,,,A,N,,Debjani
YS-N24/36-3400027/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400239/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400240/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400012/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400011/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400101/2013,35,,CDTP(LAT),,,YS-N24/37-3700297/2013,CDTP(LAT),22051,,,,,,,,A,N,,Debjani
YS-N24/36-3400258/2013,35,,ADITA,,,YS-N24/38-3400258/2013,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/36-3400243/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400204/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400047/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400083/2013,35,,CDTP(L),,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400048/2013,35,,CDTP(L),,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400104/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400001/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400105/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400113/2013,35,,ADITA,,,YS-N24/39-3400113/2014,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/36-3400002/2013,35,,CDTP(L),,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400003/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400058/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400009/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400010/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400073/2013,35,,ADITA,,,YS-N24/38-3400073/2013,ADITA,45001,,,,,,,,A,N,,PROMITA
YS-N24/36-3400184/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400183/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400135/2013,35,,,,,,,,,,,,,,,A,N,,Debjani
YS-N24/36-3400136/2013,35,,ADITA,,,YS-N24/38-3400136/2013,ADITA,45001,,,,,,,,A,N,,PROMITA
