reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/36-3400005/2013,02/02/2013,1.0,11/03/2013,08/03/2013,386.0,10/04/2013,08/04/2013,1219.0,10/05/2013,08/05/2013,2312.0,10/06/2013,03/06/2013,2858.0,10/07/2013,08/07/2013,3875.0,,,,,,,,,,36,A,N24,3000.0,500.0,PROMITA
YS-N24/36-3400082/2013,04/02/2013,2.0,11/03/2013,06/03/2013,344.0,10/04/2013,08/04/2013,1192.0,10/05/2013,08/05/2013,2292.0,10/06/2013,07/06/2013,3035.0,10/07/2013,08/07/2013,3858.0,,,,,,,,,,36,A,N24,3000.0,500.0,cic
YS-N24/36-3400052/2013,04/02/2013,3.0,11/03/2013,08/03/2013,381.0,10/04/2013,08/04/2013,1199.0,10/05/2013,03/05/2013,2023.0,10/06/2013,05/06/2013,2928.0,10/07/2013,01/07/2013,3618.0,,,,,,,,,,36,A,N24,3000.0,500.0,sharbani
YS-N24/36-3400103/2013,04/02/2013,4.0,11/03/2013,11/03/2013,422.0,10/04/2013,05/04/2013,987.0,10/05/2013,06/05/2013,2094.0,10/06/2013,07/06/2013,3018.0,10/07/2013,05/07/2013,3728.0,,,,,,,,,,36,A,N24,3000.0,500.0,sharbani
YS-N24/36-3400023/2013,04/02/2013,5.0,11/03/2013,09/03/2013,393.0,10/04/2013,05/04/2013,1001.0,10/05/2013,08/05/2013,2235.0,10/06/2013,07/06/2013,3017.0,10/07/2013,10/07/2013,4050.0,,,,,,,,,,36,A,N24,3000.0,500.0,PROMITA
YS-N24/36-3400024/2013,04/02/2013,6.0,11/03/2013,16/03/2013,511.0,10/04/2013,25/05/2013,2807.0,10/05/2013,25/05/2013,2807.0,10/06/2013,13/06/2013,3360.0,10/07/2013,14/09/2013,4390.0,,,,,,,,,,36,A,N24,3000.0,500.0,sharbani
YS-N24/36-3400059/2013,04/02/2013,7.0,11/03/2013,26/03/2013,592.0,10/04/2013,25/05/2013,2808.0,10/05/2013,25/05/2013,2808.0,10/06/2013,,,10/07/2013,,,,,,,,,,,,36,A,N24,3000.0,500.0,cic
YS-N24/36-3200475/2013,04/02/2013,8.0,11/03/2013,15/03/2013,491.0,10/04/2013,10/04/2013,1395.0,10/05/2013,08/05/2013,2258.0,10/06/2013,10/06/2013,3187.0,10/07/2013,24/07/2013,4315.0,,,,,,,,,,36,A,N24,3000.0,500.0,PROMITA
YS-N24/36-3400027/2013,04/02/2013,9.0,11/03/2013,11/03/2013,432.0,10/04/2013,09/04/2013,1250.0,10/05/2013,09/05/2013,2320.0,10/06/2013,11/06/2013,3254.0,10/07/2013,09/07/2013,3892.0,,,,,,,,,,36,A,N24,3000.0,500.0,sharbani
YS-N24/36-3400239/2013,04/02/2013,10.0,11/03/2013,06/03/2013,335.0,10/04/2013,08/04/2013,1200.0,10/05/2013,08/05/2013,2303.0,10/06/2013,07/06/2013,3037.0,10/07/2013,25/07/2013,4325.0,,,,,,,,,,36,A,N24,3000.0,500.0,PROMITA
