rollno,reg_no,time,date,lab,batch,batch1,term,session,ses_half,Centre,USER,Remarks
0.0,YS-N24/45-4500139/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500140/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500141/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500153/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500159/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500195/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500208/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500209/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500210/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500223/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500224/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500225/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500245/2015,08.00,17/09/2015,1,21051,CCAD,M,45,A,,PROMITA,
0.0,YS-N24/45-4500011/2015,08.00,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500012/2015,08.00,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500019/2015,08.45,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500030/2015,08.45,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500088/2015,08.45,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500091/2015,08.45,17/09/2015,1,22051,DDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500102/2015,08.45,17/09/2015,1,22051,DDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500119/2015,08.45,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500200/2015,08.45,17/09/2015,1,22051,DDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500231/2015,08.45,17/09/2015,1,22051,CDTP,M,45,A,,PROMITA,
0.0,YS-N24/45-4500016/2015,08.45,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500017/2015,08.45,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500018/2015,08.45,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500020/2015,08.45,17/09/2015,1,23051,DFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500027/2015,08.45,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500036/2015,08.45,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500049/2015,08.45,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500050/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500051/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500054/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500061/2015,09.30,17/09/2015,1,23051,DFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500096/2015,09.30,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500099/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500101/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500108/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500109/2015,09.30,17/09/2015,1,23051,DFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500110/2015,09.30,17/09/2015,1,23051,DFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500112/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500121/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500127/2015,09.30,17/09/2015,1,23051,DFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500128/2015,09.30,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500131/2015,09.30,17/09/2015,1,23051,ADFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500134/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500167/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500169/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500190/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500196/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500206/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500211/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500226/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500227/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500228/2015,10.15,17/09/2015,1,23051,CFAS,M,45,A,,PROMITA,
0.0,YS-N24/45-4500007/2015,10.15,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500008/2015,10.15,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500014/2015,10.15,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500022/2015,10.15,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500023/2015,10.15,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500024/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500029/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500031/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500033/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500038/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500039/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500040/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500042/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500043/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500044/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500045/2015,11.00,17/09/2015,1,25051,DITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500046/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500056/2015,11.00,17/09/2015,1,25051,DITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500057/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500063/2015,11.00,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500074/2015,11.45,17/09/2015,1,25051,DITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500192/2015,11.45,17/09/2015,1,25051,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500001/2015,11.45,17/09/2015,1,25052,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500002/2015,11.45,17/09/2015,1,25052,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500006/2015,11.45,17/09/2015,1,25052,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500009/2015,11.45,17/09/2015,1,25052,CITA,M,45,A,,PROMITA,
0.0,YS-N24/45-4500013/2015,11.45,17/09/2015,1,25052,CITA,M,45,A,,PROMITA,
